UID,Inf,Name,DoB,Nat,Division,Club,Based,Preferred Foot,Right Foot,Left Foot,Position,Height,Weight,Age,Transfer Value,Wage,AT Apps,AT Gls,Team,Caps,Yth Apps,Style,Rc Injury,Best_Role,Best Duty,Best_Pos,Acceleration,Aerial_Reach,Aggression,Agility,Anticipation,Balance,Bravery,Command_of_Area,Communication,Composure,Concentration,Corners,Crossing,Decisions,Determination,Dribbling,Eccentricity,Finishing,First_Touch,Flair,Free_Kick_Taking,Handling,Heading,Jumping_Reach,Kicking,Leadership,Long_Shots,Long_Throws,Marking,Natural_Fitness,Off_the_Ball,One_on_Ones,Pace,Passing,Penalty_Taking,Positioning,Punching,Reflexes,Rushing_Out,Stamina,Strength,Tackling,Teamwork,Technique,Throwing,Vision,Work_Rate,Club_id,League_id,Min_Value,Max_Value,Market_Value,Player_Role,Pos_Rank,gk,tpr_general,tpr,tpr_DM,tpr_AML,tpr_AMC,tpr_GK,tpr_MC,tpr_DC,tpr_AMR,tpr_DL,tpr_DR,tpr_ST,tpr_ML,tpr_MR,tpr_WBR,tpr_WBL,tpr_Best,fbref_player_name,Predicted_Market_Value,Predicted_Wage,Pos_Rank_Average,pass_Volume,shot_Volume,dribble_Volume,pass_Accuracy,shot_Accuracy,dribble_Accuracy,tpr_club,UID
2000024717,Loa,Gian Marco Fantoni,2004-01-24,ITA,Italian Serie A,Empoli,Italy (Serie A),Right,Very Strong,Reasonable,GK,189,76 kg,18,35000 - 110000,2000,-,-,,0,-,Shot Stopper,-,Sweeper Keeper,Defend,GK,59,54,74,74,39,24,49,24,24,24,49,19,9,54,9,9,24,9,4,9,34,59,4,44,29,4,14,9,4,49,14,9,59,39,14,49,24,59,74,14,19,9,24,4,19,19,19,3502,710,35000.0,110000.0,5000.0,GK_Sweeper Keeper,0,34,26,47,40,40,40,65,40,40,40,40,40,40,40,40,40,40,33,Marco Bizot,5000,67617,0,42.2,0.0,0.05,86.74,21.87,45.99,67,2000024717
2000024732,Loa,Luca Marianucci,2004-07-23,ITA,Italian Serie A,Empoli,Italy (Serie A),Right,Very Strong,Fairly Strong,DC,184,72 kg,17,14000 - 130000,83000,-,-,,0,-,Intelligent,-,Central Defender,Cover,DC,54,4,54,39,49,29,39,9,14,29,19,4,4,64,24,14,9,9,34,24,4,4,54,29,9,24,14,19,59,64,4,4,54,19,14,64,4,4,4,19,34,59,24,4,9,29,29,3502,710,14000.0,130000.0,5000.0,DC_Central Defender,3,9,29,47,50,40,40,20,42,66,40,51,51,40,41,41,43,43,33,Luca Netz,5000,53438,3,56.04,0.0,0.0,93.73,28.89,46.21,67,2000024732
2000145085,Loa,Jacopo Seghetti,2005-02-17,ITA,Italian Serie A,Empoli,Italy (Serie A),Right,Very Strong,Weak,GK,180,68 kg,17,26000 - 75000,2500,-,-,,0,-,Shot Stopper,-,Goalkeeper,Defend,GK,49,19,29,59,24,29,74,39,44,14,34,14,4,64,74,4,34,4,14,4,29,39,4,39,49,34,9,4,14,59,4,44,39,34,9,34,59,59,24,4,14,14,29,4,39,24,24,3502,710,26000.0,75000.0,5000.0,GK_Goalkeeper,0,38,26,52,40,40,40,69,40,40,40,40,40,40,40,40,40,40,38,Jacopo Segre,5000,30256,0,48.4,0.0,0.0,75.84,15.09,63.75,67,2000145085
43500445,Loa,Luca Magazzù,2003-04-29,ITA,Italian Serie A,Empoli,Italy (Serie A),Right Only,Very Strong,Weak,"AMC,ST",175,71 kg,19,75000 - 220000,105000,-,-,,0,-,Physical,-,Pressing Forward,Defend,ST,54,4,44,54,49,69,54,14,4,39,34,54,44,39,44,49,14,49,54,34,54,9,39,34,9,39,39,14,24,59,44,9,54,44,54,34,14,14,4,54,39,29,54,39,19,49,44,3502,710,75000.0,220000.0,6802271.0,ST_Pressing Forward,12,16,45,60,40,61,75,20,42,40,58,40,40,75,48,45,43,41,45,Lucas Martínez Quarta,5000,12324,10,35.29,1.67,1.88,84.16,33.88,46.81,67,43500445
2000117269,nEU,Assane Seck,2004-01-13,SEN,Italian Serie A,Empoli,Italy (Serie A),Right,Very Strong,Weak,"AMR,AML,AMC,ST",170,60 kg,18,35000 - 110000,50000,1,-,,0,-,Technical,-,Winger,Support,AMR,59,9,59,59,24,29,29,4,4,19,29,19,39,49,34,49,4,44,49,59,9,9,24,4,9,44,29,19,14,69,19,14,59,39,4,14,9,9,14,49,4,24,24,54,14,19,29,3502,710,35000.0,110000.0,12423662.0,AMR_Winger,11,14,34,49,41,67,67,20,45,40,67,41,45,66,54,58,54,43,35,Assan Ceesay,5000,52506,11,28.77,1.79,3.38,91.17,38.21,45.15,67,2000117269
2000099513,Loa,Andrea Bellini,2005-01-09,ITA,Italian Serie A,Empoli,Italy (Serie A),Left Only,Very Weak,Very Strong,"DR,DL",160,55 kg,17,18000 - 55000,238000,-,-,,0,-,Intelligent,-,Full-Back,Defend,DL,39,19,24,64,44,14,34,4,4,24,49,9,19,64,39,24,14,14,19,24,4,14,29,4,14,44,24,4,19,39,19,4,59,29,14,19,4,9,14,54,4,49,29,29,4,19,29,3502,710,18000.0,55000.0,1588870.0,DL_Full-Back,4,11,29,43,41,40,40,20,40,45,41,64,63,40,50,44,50,61,29,Andrea Belotti,5000,75698,3,51.48,0.06,1.24,94.49,31.86,50.13,67,2000099513
2000105264,Loa,Francesco Vallarelli,2005-05-16,ITA,Italian Serie A,Empoli,Italy (Serie A),Right Only,Very Strong,Weak,AMC,183,68 kg,17,0 - 100000,37000,-,-,,0,-,Technical,-,Winger,Attack,MR,69,4,39,59,34,34,34,4,19,19,34,34,44,29,29,59,9,39,59,59,29,4,29,69,14,49,39,19,19,74,39,4,69,54,24,9,4,14,4,24,19,19,34,64,14,44,39,3502,710,0.0,100000.0,14848141.0,MR_Winger,8,15,41,55,44,55,72,20,49,40,58,42,54,43,56,69,63,42,41,Francesco Bardi,5000,16878,9,40.73,1.69,3.44,82.51,39.16,49.7,67,2000105264
2000109195,Loa,Áron Dragóner,2004-06-11,HUN,Italian Serie A,Empoli,Italy (Serie A),Right,Very Strong,Reasonable,"DC,DM",184,74 kg,18,4000 - 40000,23000,2,-,,0,-,Technical,-,Central Defender,Cover,DC,39,19,44,54,49,49,49,19,9,39,49,29,44,49,54,9,4,14,49,24,39,9,54,49,4,4,49,4,54,69,44,4,49,54,29,49,4,4,4,54,29,74,44,29,14,19,54,3502,710,4000.0,40000.0,5000.0,DC_Central Defender,3,15,41,58,74,40,40,20,43,75,40,54,55,40,41,43,44,45,43,Abner,5000,5294,4,54.37,0.32,0.0,89.06,27.87,49.69,67,2000109195
2000135224,Loa,Matteo Lanza,2005-02-01,ITA,Italian Serie A,Empoli,Italy (Serie A),Right,Very Strong,Weak,DC,181,72 kg,17,0 - 95000,276000,16,-,,0,-,Intelligent,-,Central Defender,Stopper,DC,59,9,74,59,39,24,34,9,9,24,24,4,4,59,59,4,4,4,24,24,4,14,49,44,9,44,19,4,59,24,14,9,59,24,4,59,14,4,14,24,29,29,19,14,14,4,24,3502,710,0.0,95000.0,20914520.0,DC_Central Defender,3,12,28,46,49,40,40,20,42,66,40,50,51,40,40,41,42,43,32,Matteo Cancellieri,5000,58782,3,46.14,0.03,0.02,100.44,24.98,46.66,67,2000135224
2000021352,Loa,Samuele Diodato,2005-04-10,ITA,Italian Serie A,Empoli,Italy (Serie A),Right Only,Very Strong,Weak,ST,172,63 kg,17,0 - 40000,2500,-,-,,0,-,Physical,-,Poacher,Attack,ST,59,4,34,49,19,19,19,9,9,34,14,14,9,29,4,54,14,59,59,39,14,4,59,9,4,24,19,4,4,64,49,9,49,19,4,4,14,4,14,34,19,4,14,34,9,19,19,3502,710,0.0,40000.0,5000.0,ST_Poacher,12,13,28,43,40,53,48,20,41,40,51,40,40,62,45,43,41,40,29,Samuele Vignato,5000,81891,12,15.26,1.58,3.22,94.8,37.75,41.84,67,2000021352
43458466,Wnt,Emmanuel Ekong,2002-06-25,SWE,Italian Serie A,Empoli,Italy (Serie A),Right Only,Very Strong,Weak,ST,178,74 kg,20,18000 - 180000,2500,-,-,,0,-,Physical,-,Pressing Forward,Defend,ST,59,4,29,49,49,64,54,19,14,39,54,29,39,54,44,49,4,49,44,59,34,9,54,49,14,29,34,39,29,54,54,14,59,49,39,39,4,14,14,59,49,34,49,39,9,34,54,3502,710,18000.0,180000.0,5000.0,ST_Pressing Forward,12,16,46,62,40,62,54,20,42,40,58,40,40,76,49,45,43,41,47,Emmanuel Ekong,5000,12276,12,19.67,1.93,2.33,88.92,35.82,43.11,67,43458466
2000128571,Loa,Mattias Bonafede,2005-05-19,ITA,Italian Serie A,Empoli,Italy (Serie A),Right Only,Very Strong,Very Weak,"DR,WBR",183,70 kg,17,2000 - 20000,7500,-,-,,0,-,Physical,-,Full-Back,Defend,DR,59,9,34,54,39,34,34,14,14,34,49,14,29,69,29,29,4,4,39,24,4,9,19,39,9,54,24,29,24,74,29,14,54,39,9,24,4,19,19,39,24,54,34,24,4,14,34,3502,710,2000.0,20000.0,5000.0,DR_Full-Back,2,15,34,49,44,40,40,20,42,47,41,43,69,40,43,56,69,41,35,Matthias Ginter,5000,45404,1,58.05,0.0,0.67,87.47,26.81,48.67,67,2000128571
2000104799,Loa,Simone Graziani,2005-04-08,ITA,Italian Serie A,Empoli,Italy (Serie A),Right Only,Very Strong,Weak,ST,181,68 kg,17,2000 - 18000,40000,-,-,,0,-,Technical,-,Poacher,Attack,ST,29,9,54,59,14,19,9,14,14,34,4,14,4,39,64,59,14,59,54,49,14,4,59,39,4,49,19,4,4,54,54,9,54,19,4,4,14,4,14,9,19,4,14,29,14,14,19,3502,710,2000.0,18000.0,5000.0,ST_Poacher,12,14,30,45,40,54,49,20,41,40,52,40,40,63,45,43,41,40,31,Simo,5000,71203,12,16.65,1.1,3.29,99.6,30.54,42.08,67,2000104799
37013350,,Iliass Bel Hassani,1992-09-16,NED,Eredivisie,RKC,Holland (Eredivisie),Left,Fairly Strong,Very Strong,"AMR,AML,AMC",175,72 kg,29,375000 - 3.7000000,772000,268,40,,0,-,Creative,-,Inverted Winger,Attack,AMR,64,4,59,74,59,54,59,4,9,64,44,69,69,44,64,64,14,39,64,79,64,4,24,39,9,39,59,14,24,44,64,9,59,69,54,29,9,4,4,54,34,19,54,79,4,69,54,8812,363,375000.0,3.7,81353820.0,AMR_Inverted Winger,11,15,55,71,43,85,84,20,50,41,85,43,49,55,62,69,64,46,56,,5000,70491,11,29.04,1.75,3.24,83.04,34.91,40.56,52,37013350
859598,,Vurnon Anita,1989-04-04,CUW,Eredivisie,RKC,Holland (Eredivisie),Right,Very Strong,Reasonable,"DR,DL,DM,MC",168,66 kg,33,100000 - 1000000,130000,349,8,Main,11,-,Technical,-,Full-Back,Support,DR,59,19,34,59,59,64,64,14,14,59,59,29,44,59,64,49,14,29,59,29,9,14,29,19,9,54,39,39,64,74,54,9,54,59,39,74,9,14,9,49,34,69,69,59,19,44,64,8812,363,100000.0,1000000.0,2275565.0,DR_Full-Back,2,20,51,67,80,42,40,20,80,50,43,82,83,40,45,64,78,43,52,,5000,137968,4,40.52,0.7,1.2,82.12,29.03,49.53,52,859598
18077357,Inj,Dario Van Den Buijs,1995-09-12,BEL,Eredivisie,RKC,Holland (Eredivisie),Left,Weak,Very Strong,"DC,DM,MC",182,75 kg,26,1.1000000 - 2.3000000,251000,163,12,,0,-,Intelligent,-,Ball Playing Defender,Defend,DC,49,14,24,54,64,54,59,9,9,59,64,39,39,54,69,49,14,39,49,59,39,14,59,69,4,59,59,39,54,54,54,4,54,64,59,54,4,14,14,64,54,54,59,59,14,59,69,8812,363,1.1,2.3,36073994.0,DC_Ball Playing Defender,3,17,54,70,84,40,40,20,82,85,41,59,60,41,43,44,46,46,55,,5000,44798,5,37.75,0.84,1.25,82.15,31.81,52.9,52,18077357
37052541,,Julian Lelieveld,1997-11-24,NED,Eredivisie,RKC,Holland (Eredivisie),Right,Very Strong,Reasonable,"DR,WBR",178,69 kg,24,600000 - 1.3000000,955000,174,7,,0,-,Intelligent,-,Wing-Back,Defend,DR,59,4,59,54,59,49,54,4,4,64,54,39,54,59,69,44,4,34,34,44,44,14,54,54,9,39,49,44,59,49,59,14,59,49,44,59,9,4,4,69,49,64,69,49,14,54,74,8812,363,600000.0,1.3,85075356.0,DR_Wing-Back,2,12,53,69,46,42,40,20,44,51,44,46,85,41,45,65,85,43,54,,5000,31514,1,45.72,0.32,0.78,80.52,27.13,46.7,52,37052541
37005198,Wnt,Michiel Kramer,1988-12-03,NED,Eredivisie,RKC,Holland (Eredivisie),Right,Very Strong,Reasonable,ST,197,84 kg,33,130000 - 1.3000000,1156000,323,103,,0,-,Physical,-,Target Forward,Support,ST,54,4,79,54,54,79,74,14,9,74,64,24,29,54,39,39,14,59,54,39,44,14,79,84,4,59,44,34,14,64,59,14,54,49,69,14,4,4,14,59,74,19,49,49,9,49,44,8812,363,130000.0,1.3,106271113.0,ST_Target Forward,12,15,52,70,41,67,57,20,43,41,62,41,41,83,50,47,44,41,55,,5000,126359,12,10.48,2.23,1.15,89.78,32.45,37.2,52,37005198
37003823,,Hans Mulder,1987-04-27,NED,Eredivisie,RKC,Holland (Eredivisie),Right Only,Very Strong,Weak,"DM,MR,ML,MC",180,76 kg,35,4.5000 - 45000,17500,336,20,,0,-,Leader,-,Ball Winning Midfielder,Defend,MC,49,19,69,54,64,69,49,9,9,59,49,44,49,49,59,49,9,34,59,34,44,4,49,59,14,84,49,24,49,79,54,14,54,59,49,54,9,14,4,49,69,54,74,59,4,54,79,8812,363,4.5,45000.0,7164294.0,MC_Ball Winning Midfielder,7,17,55,70,84,53,73,20,84,45,53,46,47,43,84,84,49,55,55,,5000,144987,7,36.02,1.1,1.15,81.1,32.37,49.58,52,37003823
18087020,Wnt,Said Bakari,1994-09-22,COM,Eredivisie,RKC,Holland (Eredivisie),Right Only,Very Strong,Weak,"DR,WBR,MR,AMR",178,75 kg,27,170000 - 1.7000000,24000,173,22,Main,26,-,Creative,-,Winger,Attack,AMR,64,4,54,64,59,54,54,9,14,49,54,34,59,54,59,69,4,34,54,59,54,4,24,34,9,24,49,54,29,24,64,9,64,49,39,29,4,14,14,59,49,24,54,59,4,64,49,8812,363,170000.0,1.7,3359808.0,AMR_Winger,11,14,50,65,43,70,60,20,49,40,80,42,81,53,60,80,81,46,50,,5000,81274,5,30.7,0.75,2.79,78.67,29.75,41.1,52,18087020
37049343,,Pelle Clement,1996-05-19,NED,Eredivisie,RKC,Holland (Eredivisie),Right,Very Strong,Reasonable,"ML,MC,AMR,AML,AMC",177,66 kg,26,120000 - 1.2000000,3000,161,10,,0,2,Physical,-,Inverted Winger,Support,AML,64,9,34,64,54,69,49,4,4,59,49,49,59,54,54,64,9,39,69,54,44,9,49,39,14,39,44,34,29,59,59,14,59,59,49,34,9,4,4,59,54,39,64,54,9,54,69,8812,363,120000.0,1.2,5000.0,AML_Inverted Winger,13,16,53,69,42,83,82,20,81,41,83,53,43,55,84,54,52,63,54,,5000,48372,10,24.17,1.42,2.53,83.04,31.94,41.59,52,37049343
37012864,,Florian Jozefzoon,1991-02-09,SUR,Eredivisie,RKC,Holland (Eredivisie),Right,Very Strong,Reasonable,"MR,ML,AMR,AML",182,72 kg,31,130000 - 1.3000000,2400,263,28,Main,11,5,Physical,-,Winger,Attack,AMR,74,4,44,59,49,59,39,14,14,39,44,44,49,39,49,64,14,34,59,74,44,9,34,49,9,29,39,29,24,74,54,19,74,49,59,34,9,14,9,59,54,34,49,64,4,44,49,8812,363,130000.0,1.3,5000.0,AMR_Winger,11,17,50,66,43,80,61,20,49,41,80,42,48,54,81,81,62,46,51,,5000,118492,10,21.42,1.71,3.38,77.11,37.22,42.58,52,37012864
216444,,Juriën Gaari,1993-12-23,CUW,Eredivisie,RKC,Holland (Eredivisie),Right Only,Very Strong,Weak,"DR,WBR",181,76 kg,28,75000 - 750000,2400,208,6,Main,28,-,Physical,-,Wing-Back,Defend,DR,64,4,39,59,54,59,59,9,9,49,49,24,49,44,49,49,19,19,54,39,34,4,64,64,9,44,24,49,54,64,49,14,69,59,44,54,4,4,9,64,54,54,59,54,14,39,69,8812,363,75000.0,750000.0,5000.0,DR_Wing-Back,2,16,50,67,46,42,40,20,43,50,43,46,83,40,45,64,84,43,52,,5000,84765,1,40.71,0.37,1.07,80.33,28.26,51.77,52,216444
18101866,,Shawn Adewoye,2000-08-03,BEL,Eredivisie,RKC,Holland (Eredivisie),Right Only,Very Strong,Weak,DC,181,81 kg,21,350000 - 3.6000000,2200,25,-,,0,-,Physical,-,Central Defender,Cover,DC,59,14,34,59,59,64,54,9,9,59,54,34,39,59,74,49,19,34,49,34,39,9,49,59,14,69,39,39,64,59,34,9,59,54,9,59,4,14,4,59,64,54,59,54,4,39,69,8812,363,350000.0,3.6,5000.0,DC_Central Defender,3,16,51,68,57,40,40,20,44,83,41,58,59,41,42,44,46,46,53,,5000,2282,3,36.47,0.71,1.2,81.88,25.82,55.55,52,18101866
28085583,,Joel Pereira,1996-06-28,POR,Eredivisie,RKC,Holland (Eredivisie),Right Only,Very Strong,Weak,GK,195,81 kg,25,50000 - 500000,102000,50,-,,0,16,Shot Stopper,-,Sweeper Keeper,Attack,GK,69,69,74,69,49,49,49,44,44,54,44,14,9,49,64,4,64,14,44,44,34,59,9,74,74,34,9,14,4,39,24,54,59,54,14,69,49,64,74,44,69,4,59,39,39,29,59,8812,363,50000.0,500000.0,11736651.0,GK_Sweeper Keeper,0,56,41,71,40,40,41,83,40,40,40,41,41,41,40,40,40,40,56,,5000,32352,0,17.7,0.3,0.0,66.67,18.65,66.14,52,28085583
37057388,,Etienne Vaessen,1995-07-26,NED,Eredivisie,RKC,Holland (Eredivisie),Right Only,Very Strong,Weak,GK,187,89 kg,26,35000 - 350000,201000,134,-,,0,-,Shot Stopper,-,Sweeper Keeper,Defend,GK,54,59,49,69,39,59,64,54,49,34,49,29,4,49,59,14,19,14,34,9,39,44,14,69,54,64,4,14,14,69,34,39,44,49,9,59,34,69,49,49,49,4,59,49,49,39,64,8812,363,35000.0,350000.0,22246187.0,GK_Sweeper Keeper,0,46,40,61,40,40,40,75,40,40,40,40,40,40,40,40,40,40,46,,5000,96433,0,20.32,0.17,0.0,61.37,20.78,66.35,52,37057388
29233148,,Mika Biereth,2003-02-08,DEN,Eredivisie,RKC,Holland (Eredivisie),Right,Very Strong,Reasonable,ST,187,83 kg,19,6.2000000 - 9.2000000,226000,-,-,,0,-,Intelligent,-,Pressing Forward,Attack,ST,59,4,64,54,59,64,59,4,4,59,64,14,49,59,69,49,14,64,59,49,39,4,49,59,9,39,44,19,29,49,59,19,64,54,49,24,4,4,14,59,59,34,69,59,4,59,74,8812,363,6.2,9.2,27056892.0,ST_Pressing Forward,12,15,53,70,41,67,57,20,43,41,62,41,41,83,50,47,44,41,55,,2718706,100,12,15.44,2.28,1.97,83.9,37.08,41.03,52,29233148
37071912,,Kevin Felida,1999-11-11,CUW,Eredivisie,RKC,Holland (Eredivisie),Right,Very Strong,Weak,"DM,MC",174,66 kg,22,180000 - 1.8000000,141000,133,6,Main,2,-,Physical,-,Ball Winning Midfielder,Support,DM,64,14,54,59,69,64,59,4,4,59,59,24,49,64,79,24,4,44,54,24,24,4,44,49,4,39,49,29,54,64,54,9,59,74,29,54,4,9,14,59,64,54,64,54,4,39,64,8812,363,180000.0,1.8,15663127.0,DM_Ball Winning Midfielder,6,15,52,68,83,42,50,20,82,52,43,46,48,41,45,44,46,46,53,,5000,14692,6,30.43,1.44,0.21,85.62,31.86,41.27,52,37071912
37079213,,Yassin Oukili,2001-01-03,NED,Eredivisie,RKC,Holland (Eredivisie),Right,Very Strong,Weak,MC,175,73 kg,21,375000 - 1.1000000,101000,25,-,,0,-,Physical,-,Mezzala,Attack,MC,49,4,69,64,44,59,39,4,14,39,59,39,29,59,39,64,14,54,54,59,39,9,49,34,4,69,64,29,54,54,39,9,54,59,29,29,9,14,9,64,54,29,54,64,14,64,59,8812,363,375000.0,1.1,17491222.0,MC_Mezzala,7,16,51,66,74,52,71,20,80,45,52,45,46,42,56,51,48,53,51,,5000,17394,7,26.27,1.41,2.52,83.96,30.99,49.93,52,37079213
37064938,,Patrick Vroegh,1999-11-29,NED,Eredivisie,RKC,Holland (Eredivisie),Left,Weak,Very Strong,"DL,WBL,DM,MC",175,73 kg,22,400000 - 4.1000000,12500,82,3,,0,-,Physical,-,Central Midfielder,Support,MC,54,14,44,59,64,64,44,9,9,49,49,34,44,69,49,44,19,14,64,24,39,14,39,29,14,64,49,4,49,69,44,4,54,59,34,59,9,4,4,59,59,54,64,54,4,54,59,8812,363,400000.0,4.1,47007.0,MC_Central Midfielder,7,17,50,65,80,52,70,20,80,44,52,80,46,42,56,51,48,81,50,,5000,33379,5,42.88,0.54,0.89,83.89,30.24,49.33,52,37064938
37020719,,Lars Nieuwpoort,1994-10-29,NED,Eredivisie,RKC,Holland (Eredivisie),Left,Weak,Very Strong,"DL,WBL,ML",185,76 kg,27,7000 - 70000,72500,149,5,,0,-,Physical,-,Full-Back,Defend,DL,59,9,64,44,54,54,59,4,4,54,64,49,49,54,54,39,14,29,49,24,39,14,44,39,4,49,24,39,59,79,64,4,59,49,24,49,9,4,9,59,49,59,59,49,4,49,59,8812,363,7000.0,70000.0,771981.0,DL_Full-Back,4,13,50,66,43,42,41,20,42,49,43,83,57,40,81,49,59,83,51,,5000,77699,6,38.59,0.87,0.78,81.63,31.29,43.09,52,37020719
67262369,,Julen Lobete,1999-09-18,ESP,Eredivisie,RKC,Holland (Eredivisie),Right,Very Strong,Reasonable,"AMR,AML,ST",178,71 kg,22,1.7000000 - 3.6000000,42500,95,16,,0,-,Intelligent,-,Inverted Winger,Support,AML,69,9,44,64,59,59,54,9,9,59,64,39,54,54,54,59,9,54,44,54,49,9,44,39,4,34,49,34,34,59,69,19,64,54,34,34,4,4,14,54,49,29,64,59,14,59,64,8812,363,1.7,3.6,5000.0,AML_Inverted Winger,13,15,53,68,42,82,61,20,49,40,82,53,43,80,71,54,51,62,53,,5000,11154,12,13.29,2.08,3.13,83.87,35.85,35.65,52,67262369
37039258,,Zakaria Bakkali,1996-01-26,BEL,Eredivisie,RKC,Holland (Eredivisie),Right,Very Strong,Fairly Strong,"ML,AMR,AML",168,59 kg,26,22000 - 220000,30000,120,8,,2,6,Technical,-,Inverted Winger,Attack,AML,64,4,39,74,59,49,69,19,14,59,44,34,59,39,9,74,9,54,74,79,59,4,29,19,9,14,64,24,14,29,59,14,64,59,59,19,14,4,9,24,39,34,24,69,14,59,24,8812,363,22000.0,220000.0,6614730.0,AML_Inverted Winger,13,19,48,64,42,79,59,20,48,40,79,52,43,53,80,53,50,60,49,,5000,75093,11,22.76,1.95,3.74,88.4,36.14,38.14,52,37039258
18106043,,Thierry Lutonda,2000-10-27,BEL,Eredivisie,RKC,Holland (Eredivisie),Left Only,Weak,Very Strong,"DL,WBL,ML,AML",167,62 kg,21,130000 - 1.3000000,1500,31,-,U21,0,-,Technical,-,Winger,Support,AML,69,14,49,59,54,34,44,4,9,54,49,29,49,34,64,59,4,44,59,54,49,9,34,39,4,54,34,49,39,69,59,14,69,64,24,34,14,14,9,59,34,34,39,69,9,44,54,8812,363,130000.0,1.3,5000.0,AML_Winger,13,17,49,65,42,80,59,20,49,40,67,81,43,54,81,53,50,81,50,,5000,16545,8,28.38,1.42,2.82,81.95,37.02,44.53,52,18106043
37077243,,Roy Kuijpers,2000-01-17,NED,Eredivisie,RKC,Holland (Eredivisie),Right,Very Strong,Weak,"AMR,AML,AMC,ST",175,72 kg,22,45000 - 425000,3000,42,13,,0,-,Intelligent,-,Inverted Winger,Support,AML,59,9,29,54,69,39,49,4,14,54,49,44,64,54,44,64,9,54,49,54,24,4,49,29,4,29,39,24,24,29,74,9,59,59,4,24,4,9,9,54,44,24,59,54,9,59,59,8812,363,45000.0,425000.0,5000.0,AML_Inverted Winger,13,14,47,63,42,78,77,20,48,40,78,52,42,76,68,52,50,60,48,,5000,37874,11,13.69,1.54,3.02,85.78,37.57,37.51,52,37077243
37072634,,Joey Kesting,2001-03-07,NED,Eredivisie,RKC,Holland (Eredivisie),Right,Very Strong,Reasonable,GK,186,81 kg,21,95000 - 950000,30000,-,-,,0,-,Shot Stopper,-,Sweeper Keeper,Attack,GK,54,59,44,54,59,54,44,49,54,44,54,14,4,69,49,9,64,14,14,14,34,49,4,59,44,69,9,14,4,59,9,49,49,59,9,59,39,59,49,39,54,4,44,29,39,39,24,8812,363,95000.0,950000.0,5000.0,GK_Sweeper Keeper,0,48,35,63,40,40,40,77,40,40,40,40,40,40,40,40,40,40,48,,5000,32541,0,27.24,0.07,0.0,71.08,20.36,64.31,52,37072634
37071201,,Luuk Wouters,1999-06-08,NED,Eredivisie,RKC,Holland (Eredivisie),Left,Reasonable,Very Strong,"DL,DC",184,77 kg,23,200000 - 600000,5000,29,-,,0,-,Technical,-,Full-Back,Defend,DL,59,9,29,54,44,44,49,9,9,49,49,39,54,64,44,44,14,29,54,39,14,19,54,39,4,44,44,24,74,39,39,9,59,54,19,74,19,14,9,54,39,59,49,49,4,34,54,8812,363,200000.0,600000.0,5000.0,DL_Full-Back,4,17,46,62,43,42,41,20,42,77,42,79,56,40,56,49,57,75,47,,5000,56513,3,42.89,0.5,1.02,85.75,27.69,50.26,52,37071201
37053504,,Mark Spenkelink,1997-01-27,NED,Eredivisie,RKC,Holland (Eredivisie),Right Only,Very Strong,Weak,GK,196,83 kg,25,10000 - 100000,37000,13,-,,0,-,Distributor,-,Goalkeeper,Defend,GK,59,69,24,34,59,39,74,54,29,39,44,19,9,69,39,9,24,14,24,4,39,54,4,69,59,19,4,4,9,49,4,34,54,49,4,49,54,39,24,34,29,9,39,9,44,34,34,8812,363,10000.0,100000.0,5000.0,GK_Goalkeeper,0,42,31,56,40,40,40,72,40,40,40,40,40,40,40,40,40,40,42,,5000,112512,0,33.41,0.0,0.0,65.52,24.42,60.19,52,37053504
18110674,,Sebbe Augustijns,1999-09-03,BEL,Eredivisie,RKC,Holland (Eredivisie),Right Only,Very Strong,Weak,DM,179,73 kg,22,85000 - 850000,15000,12,-,,0,-,Intelligent,-,Anchor,Defend,DM,74,19,44,69,54,24,44,14,9,39,29,29,39,74,49,24,9,34,39,24,39,14,44,29,9,54,39,14,44,39,39,4,74,44,14,54,14,4,9,44,34,69,44,49,9,39,49,8812,363,85000.0,850000.0,1847308.0,DM_Anchor,6,15,43,58,74,41,48,20,64,50,42,45,46,40,44,44,45,46,43,,5000,68133,6,37.56,1.27,1.28,82.33,34.08,38.61,52,18110674
19086720,,Geraldo,1991-11-23,ANG,Turkish Super League,Ümraniyespor,Turkey (Super League),Either,Strong,Very Strong,"AMR,AML,AMC,ST",182,67 kg,30,110000 - 1.1000000,2400,234,24,,27,-,Creative,-,Inverted Winger,Support,AMR,64,4,49,59,49,24,49,9,9,54,49,24,39,59,59,64,14,44,49,69,39,4,39,24,14,44,39,24,19,49,59,4,69,59,29,29,4,9,14,49,39,24,54,64,14,49,59,12340,1331,110000.0,1.1,5000.0,AMR_Inverted Winger,11,15,48,63,42,78,77,20,49,40,78,42,48,76,59,65,60,45,48,,5000,117715,11,16.68,1.58,3.57,87.06,39.33,42.47,57,19086720
