UID,Inf,Name,DoB,Nat,Division,Club,Based,Preferred Foot,Right Foot,Left Foot,Position,Height,Weight,Age,Transfer Value,Wage,AT Apps,AT Gls,Team,Caps,Yth Apps,Style,Rc Injury,Best_Role,Best Duty,Best_Pos,Acceleration,Aerial_Reach,Aggression,Agility,Anticipation,Balance,Bravery,Command_of_Area,Communication,Composure,Concentration,Corners,Crossing,Decisions,Determination,Dribbling,Eccentricity,Finishing,First_Touch,Flair,Free_Kick_Taking,Handling,Heading,Jumping_Reach,Kicking,Leadership,Long_Shots,Long_Throws,Marking,Natural_Fitness,Off_the_Ball,One_on_Ones,Pace,Passing,Penalty_Taking,Positioning,Punching,Reflexes,Rushing_Out,Stamina,Strength,Tackling,Teamwork,Technique,Throwing,Vision,Work_Rate,Club_id,League_id,Min_Value,Max_Value,Market_Value,Player_Role,Pos_Rank,gk,tpr_general,tpr,tpr_DM,tpr_AML,tpr_AMC,tpr_GK,tpr_MC,tpr_DC,tpr_AMR,tpr_DL,tpr_DR,tpr_ST,tpr_ML,tpr_MR,tpr_WBR,tpr_WBL,tpr_Best,fbref_player_name,Predicted_Market_Value,Predicted_Wage
2000221065,,Sergio Carrasco,2005-02-01,ESP,Spanish First Division,Elche CF,Spain (First Division),Right,Very Strong,Weak,"DM,MC",169,55 kg,17,40000 - 110000,350,-,-,,0,-,Technical,-,Central Midfielder,Support,MC,69,4,44,69,39,24,39,4,14,44,34,29,34,59,14,19,4,29,64,24,34,9,34,19,4,24,34,19,34,44,29,14,69,59,14,29,4,14,9,34,4,64,39,59,4,49,54,3469,1215,40000.0,110000.0,5000.0,MC_Central Midfielder,7,15,39,53,71,49,62,20,71,43,49,44,45,41,51,48,46,50,39,Isco,5000,25797
2000141556,,Álex Lebarbier,2004-08-23,FRA,Spanish First Division,Real Sociedad,Spain (First Division),Right,Very Strong,Weak,DM,176,68 kg,17,18000 - 180000,350,1,-,,0,-,Intelligent,-,Defensive Midfielder,Defend,DM,64,9,29,44,39,34,24,4,4,24,29,19,14,69,29,29,4,29,59,24,29,9,29,29,14,44,24,24,24,29,24,9,44,44,9,49,14,4,4,39,29,49,29,34,4,39,54,9017,1215,18000.0,180000.0,5000.0,DM_Defensive Midfielder,6,14,34,49,68,41,46,20,59,47,41,44,45,40,43,43,44,44,35,Álex Berenguer,5000,35882
2000060765,,Guga,2003-10-23,POR,Portuguese Premier League,Portimonense,Portugal (Premier League),Right Only,Very Strong,Weak,"DR,DL",169,56 kg,18,65000 - 200000,350,4,-,,0,-,Technical,-,Full-Back,Defend,DR,64,9,39,74,44,44,49,9,14,19,44,24,39,54,29,34,4,29,54,24,4,4,44,19,14,49,9,4,49,64,34,9,69,44,9,39,14,14,14,64,9,54,44,44,9,34,44,8010,1017,65000.0,200000.0,5000.0,DR_Full-Back,2,16,39,54,44,41,40,20,42,48,42,72,73,40,44,59,69,42,40,,5000,35493
2000198486,Wnt,Ricardo Teixeira,2003-01-03,POR,Portuguese Premier League,Marítimo,Portugal (Premier League),Right,Very Strong,Weak,ST,185,76 kg,19,0,350,6,-,,0,-,Physical,-,Poacher,Attack,ST,64,14,34,49,39,29,19,9,9,39,19,29,9,69,54,39,9,54,44,54,29,14,64,54,14,4,19,4,24,69,54,4,64,29,34,29,4,14,4,34,34,4,29,59,14,34,34,6722,1017,0.0,,5000.0,ST_Poacher,12,14,38,54,40,58,52,20,42,40,56,40,40,71,47,44,42,40,40,,5000,50557
2000126558,,Alfredo Soldevilla,2004-08-17,ESP,Spanish First Division,Elche CF,Spain (First Division),Right,Very Strong,Reasonable,"DM,MC",177,69 kg,17,16000 - 150000,350,-,-,,0,-,Leader,-,Mezzala,Support,MC,64,4,39,64,29,34,34,14,14,14,29,19,9,59,64,24,14,29,44,24,29,9,14,24,14,54,44,4,24,44,29,14,59,54,9,34,9,19,9,34,34,49,39,39,9,34,59,3469,1215,16000.0,150000.0,5000.0,MC_Mezzala,7,17,37,51,69,49,62,20,69,43,48,43,44,41,50,48,46,49,37,Fred,5000,36485
2000198480,Lst,Rodrigo Jardim,2003-01-16,POR,Portuguese Premier League,Marítimo,Portugal (Premier League),Right Only,Very Strong,Weak,DC,179,73 kg,19,0,350,7,-,,0,-,Leader,-,Central Defender,Cover,DC,54,14,59,54,44,29,29,14,14,19,29,4,4,64,79,4,4,14,29,24,4,4,39,39,4,49,4,4,64,49,14,19,49,24,4,54,14,4,9,24,29,49,24,24,9,9,29,6722,1017,0.0,,5000.0,DC_Central Defender,3,12,30,48,50,40,40,20,42,67,40,51,51,40,41,42,43,43,34,,5000,75544
2000198473,Wnt,Rúben Ribeiro,2005-03-11,POR,Portuguese Premier League,Vizela,Portugal (Premier League),Right Only,Very Strong,Weak,DC,184,76 kg,17,6000 - 18000,350,-,-,,0,-,Intelligent,-,Central Defender,Defend,DC,39,9,49,39,34,29,39,4,9,29,44,14,24,64,64,4,14,24,24,24,4,9,54,39,4,34,14,19,59,29,19,4,34,29,14,64,9,14,9,59,34,34,24,4,4,24,34,11525,1017,6000.0,18000.0,5000.0,DC_Central Defender,3,10,31,48,50,40,40,20,42,67,40,51,51,40,41,42,43,43,34,,5000,54263
2000198472,Wnt,Henrique Mendes,2004-04-26,POR,Portuguese Premier League,Vizela,Portugal (Premier League),Right Only,Very Strong,Weak,DC,194,78 kg,18,0,350,3,-,,0,-,Physical,-,Central Defender,Defend,DC,54,4,39,39,19,34,39,14,14,24,29,14,4,59,29,14,9,19,19,24,4,14,59,74,4,39,24,19,64,69,19,4,49,34,4,64,9,14,9,24,44,34,29,29,4,4,34,11525,1017,0.0,,5000.0,DC_Central Defender,3,11,31,49,51,40,40,20,42,68,40,52,52,40,41,42,43,44,35,,5000,59560
2000197094,Loa,Francisco Moreira,2001-01-21,POR,Portuguese Premier League,Rio Ave,Portugal (Premier League),Right,Very Strong,Reasonable,MC,173,64 kg,21,0,350,-,-,,0,-,Technical,-,Central Midfielder,Attack,MC,64,4,64,49,14,34,29,9,4,39,9,29,24,69,54,14,14,29,69,24,29,4,29,14,19,4,39,29,39,64,39,4,54,69,19,29,14,9,14,29,24,39,34,44,4,49,39,9116,1017,0.0,,5000.0,MC_Central Midfielder,7,18,38,52,65,49,62,20,70,43,49,43,45,41,51,48,46,50,38,,5000,79873
2000197061,,Rafael Ferraz,2003-03-22,POR,Portuguese Premier League,Rio Ave,Portugal (Premier League),Right Only,Very Strong,Weak,ST,185,79 kg,19,0,350,3,-,,0,-,Physical,-,Poacher,Attack,ST,59,14,34,59,44,24,29,14,4,39,24,19,4,39,4,59,14,59,59,59,19,4,59,34,19,39,24,4,19,49,29,14,59,24,19,9,4,14,14,54,24,4,19,39,14,4,29,9116,1017,0.0,,5000.0,ST_Poacher,12,16,33,48,40,56,49,20,41,40,53,40,40,66,45,44,42,40,34,,5000,82621
2000047582,Wnt,Lucas Pinto,2004-04-27,POR,Portuguese Premier League,Rio Ave,Portugal (Premier League),Right Only,Very Strong,Weak,ST,190,77 kg,18,0,350,-,-,,0,-,Technical,-,Poacher,Attack,ST,64,9,69,49,34,4,29,4,4,34,29,19,9,29,44,54,4,59,54,39,24,14,49,69,14,44,29,4,9,64,54,4,54,29,34,24,4,9,9,29,19,4,24,39,14,29,29,9116,1017,0.0,,5000.0,ST_Poacher,12,13,36,51,40,57,51,20,41,40,54,40,40,68,46,44,42,40,37,,5000,55949
2000047601,Loa,Rafael Carvalho,2004-07-22,POR,Portuguese Premier League,Estoril Praia,Portugal (Premier League),Right Only,Very Strong,Weak,"DM,MC",180,71 kg,17,9000 - 28000,13000,-,-,,0,-,Physical,-,Ball Winning Midfielder,Defend,DM,64,14,74,64,44,34,34,4,14,19,19,14,24,59,19,19,9,29,64,24,29,14,29,54,14,54,24,4,19,64,24,4,64,34,29,44,4,4,9,44,24,44,34,59,14,34,59,3593,1017,9000.0,28000.0,5000.0,DM_Ball Winning Midfielder,6,15,39,53,71,41,47,20,71,48,41,44,45,40,43,43,44,45,39,,5000,29312
2000048258,Loa,Fodelcio Pereira,2003-05-08,GNB,Portuguese Premier League,Rio Ave,Portugal (Premier League),Right,Very Strong,Weak,AMR,169,58 kg,19,0,17250,-,-,,0,-,Technical,-,Winger,Support,AMR,64,4,49,59,19,29,29,4,14,34,29,14,34,39,44,39,4,24,64,49,19,4,14,4,14,24,29,14,14,74,24,14,64,44,9,24,14,9,9,59,4,24,29,44,4,19,39,9116,1017,0.0,,5000.0,AMR_Winger,11,15,35,49,41,60,53,20,45,40,67,41,45,49,54,58,54,43,35,,5000,69315
2000194108,,Ivan Vasiljevic,2005-01-17,ESP,Spanish First Division,Atlético Madrid,Spain (First Division),Either,Very Strong,Strong,DC,185,70 kg,17,14000 - 140000,6500,-,-,,0,-,Intelligent,-,No-Nonsense Centre-Back,Stopper,DC,59,14,69,29,49,29,39,14,4,9,39,9,4,64,69,4,14,4,24,24,4,9,64,34,4,34,4,14,64,89,19,4,34,9,19,64,9,9,4,14,14,44,24,14,9,14,29,66,1215,14000.0,140000.0,5000.0,DC_No-Nonsense Centre-Back,3,9,30,48,50,40,40,20,42,67,40,51,51,40,41,42,43,43,34,Ivan Ilić,5000,33288
2000126551,,Javier Valverde,2004-10-10,ESP,Spanish First Division,Elche CF,Spain (First Division),Right,Very Strong,Reasonable,MC,169,55 kg,17,2.5000 - 24000,5250,-,-,,0,-,Leader,-,Mezzala,Support,MC,59,14,59,69,39,19,24,9,4,29,29,34,29,59,74,19,4,39,59,24,34,19,29,34,9,44,19,9,44,69,44,4,74,39,9,19,9,14,14,34,19,34,44,49,9,59,59,3469,1215,2.5,24000.0,5000.0,MC_Mezzala,7,15,41,55,67,49,64,20,72,43,49,44,45,41,52,49,46,51,41,Jamie Vardy,5000,15109
2000126527,,Sergio Caño,2003-09-04,ESP,Spanish First Division,Elche CF,Spain (First Division),Left,Reasonable,Very Strong,DL,172,64 kg,18,2.5000 - 24000,7000,-,-,,0,-,Technical,-,Full-Back,Defend,DL,64,4,29,54,29,39,44,14,4,34,39,14,34,49,59,9,4,24,59,24,19,4,39,24,4,34,19,14,34,34,24,4,54,34,4,34,14,4,9,39,34,64,39,34,4,24,39,3469,1215,2.5,24000.0,5000.0,DL_Full-Back,4,12,34,49,41,41,40,20,41,45,41,69,51,40,51,46,52,66,35,Sergio Camello,5000,54275
2000124126,,Álex Comparada,2004-10-03,ESP,Spanish First Division,Celta de Vigo,Spain (First Division),Right,Very Strong,Weak,ST,181,68 kg,17,0 - 95000,8750,-,-,,0,-,Technical,-,Poacher,Attack,ST,54,4,29,59,44,29,19,14,9,39,34,9,9,44,49,54,14,64,64,44,19,9,64,29,14,4,24,9,9,59,44,14,49,34,19,29,14,4,4,34,19,4,24,49,14,29,39,11729,1215,0.0,95000.0,5000.0,ST_Poacher,12,16,35,51,40,57,51,20,41,40,54,40,40,68,46,44,42,40,37,Alex Cordaz,5000,30502
2000138107,,Armand Vallés,2003-10-26,ESP,Spanish First Division,Espanyol,Spain (First Division),Right,Very Strong,Weak,"AMR,AML,ST",192,80 kg,18,3.5000 - 35000,7500,-,-,,0,-,Physical,-,Winger,Support,AMR,59,19,74,64,24,34,29,14,4,24,9,29,49,64,9,44,9,44,54,29,29,14,29,74,14,39,34,29,19,64,54,4,59,59,19,29,14,14,9,29,34,19,34,29,9,19,39,3572,1215,3.5,35000.0,5000.0,AMR_Winger,11,18,38,53,41,71,55,20,46,40,71,41,45,69,56,60,56,44,39,Armando Broja,5000,34831
2000138490,,Javiro,2005-08-20,ESP,Spanish First Division,Cádiz,Spain (First Division),Right,Very Strong,Reasonable,"MR,AMR",165,55 kg,16,45000 - 450000,11250,-,-,,0,-,Technical,-,Winger,Support,MR,69,14,34,54,34,34,34,4,4,29,9,34,54,54,89,64,14,34,64,44,29,4,19,19,9,19,34,29,19,64,34,14,59,44,19,24,9,4,14,29,4,34,34,49,14,34,44,2811,1215,45000.0,450000.0,5000.0,MR_Winger,8,16,39,54,44,54,50,20,48,40,71,42,53,43,56,72,61,42,40,Javier Guerra,5000,11581
2000126512,,Iker Carbonell,2004-03-24,ESP,Spanish First Division,Elche CF,Spain (First Division),Right,Very Strong,Reasonable,"WBR,MR,AMR",178,64 kg,18,0 - 80000,6500,10,1,,0,-,Technical,-,Winger,Attack,AMR,49,14,74,69,34,39,19,9,9,29,29,34,44,29,49,44,14,34,64,39,29,14,34,24,14,49,39,29,34,59,49,14,69,59,4,34,14,14,4,29,24,44,39,49,14,39,44,3469,1215,0.0,80000.0,5000.0,AMR_Winger,11,19,41,55,42,64,56,20,47,40,72,41,46,51,56,73,73,44,41,Carmona,5000,20441
2000140215,Ama,Diogo Lima,1993-12-22,BRA,Portuguese Premier League,Portimonense,Portugal (Premier League),Right Only,Very Strong,Very Weak,ST,187,81 kg,28,0,7750,13,1,,0,-,Intelligent,-,Poacher,Attack,ST,59,14,69,54,59,24,24,14,9,49,24,14,9,49,79,59,14,59,54,49,4,14,49,34,9,49,24,14,19,29,59,14,54,24,44,19,9,9,4,44,39,4,19,34,14,24,19,8010,1017,0.0,,5000.0,ST_Poacher,12,15,38,54,40,58,52,20,42,40,56,40,40,71,47,44,42,40,40,,5000,146323
2000140268,,Aitor Larrañaga,2003-06-10,ESP,Spanish First Division,Real Sociedad,Spain (First Division),Right,Very Strong,Reasonable,"DR,DC",187,76 kg,19,18000 - 180000,5250,16,1,,0,-,Intelligent,-,Full-Back,Defend,DR,59,14,59,54,49,34,39,4,9,24,34,24,14,69,49,29,4,9,34,29,4,14,59,49,19,44,29,4,54,74,19,9,54,34,4,59,14,9,4,19,24,49,29,29,14,4,34,9017,1215,18000.0,180000.0,5000.0,DR_Full-Back,2,14,35,51,44,41,40,20,42,69,42,43,70,40,43,57,66,41,37,Oier Zarraga,5000,47360
2000129403,Loa,Jake Micallef,2004-01-12,MLT,Portuguese Premier League,Boavista,Portugal (Premier League),Right,Very Strong,Fairly Strong,"DC,DM,MC",180,73 kg,18,0,8750,18,-,U21,0,-,Physical,-,Central Defender,Stopper,DC,54,4,74,49,19,24,29,14,4,14,14,4,9,64,44,14,9,4,39,24,19,14,24,39,14,9,4,14,24,59,24,9,44,24,9,34,4,4,14,29,24,49,29,24,14,24,49,1318,1017,0.0,,5000.0,DC_Central Defender,3,12,29,44,64,40,40,20,62,64,40,49,50,40,40,41,42,43,30,,5000,83812
2000144715,Wnt,Martim Almeida,2005-03-19,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,MC,182,70 kg,17,18000 - 190000,4500,-,-,,0,-,Physical,-,Ball Winning Midfielder,Defend,MC,54,14,59,59,49,64,59,14,4,44,49,24,34,44,69,44,19,34,44,34,29,4,39,49,14,29,29,34,44,74,34,4,54,44,29,44,14,4,9,49,64,44,64,39,19,39,59,4027,1017,18000.0,190000.0,5000.0,MC_Ball Winning Midfielder,7,15,46,61,71,50,67,20,76,44,50,45,45,42,54,49,47,52,46,,5000,100
2000160176,,Tiago Simão,2003-06-08,POR,Portuguese Premier League,Marítimo,Portugal (Premier League),Left Only,Weak,Very Strong,"DL,WBL",182,72 kg,19,0,8000,7,-,,0,-,Physical,-,Full-Back,Defend,DL,69,19,74,64,24,34,34,9,4,34,39,14,29,44,89,19,9,9,54,24,4,4,29,29,14,19,4,29,39,69,29,4,69,39,9,39,14,4,14,29,29,39,34,39,14,34,34,6722,1017,0.0,,5000.0,DL_Full-Back,4,15,36,51,42,41,40,20,41,45,41,71,52,40,52,46,53,71,37,,5000,60397
2000205655,Loa,Rodrigo Almeida,2004-01-01,POR,Portuguese Premier League,Rio Ave,Portugal (Premier League),Right,Very Strong,Weak,GK,190,72 kg,18,0,7500,-,-,,0,-,Assertive,-,Sweeper Keeper,Defend,GK,49,19,39,54,39,29,49,49,44,29,29,14,9,64,59,9,24,14,4,9,19,64,4,49,54,34,4,14,4,39,14,44,44,39,14,14,44,64,54,14,24,14,29,9,29,24,24,9116,1017,0.0,,5000.0,GK_Sweeper Keeper,0,40,26,54,40,40,40,71,40,40,40,40,40,40,40,40,40,40,40,,5000,36378
2000209221,,Samu Expósito,2004-08-07,ESP,Spanish First Division,Cádiz,Spain (First Division),Right,Very Strong,Reasonable,"MC,AMC",180,65 kg,17,120000 - 350000,8250,-,-,,0,-,Creative,-,Mezzala,Support,MC,69,4,64,49,34,39,14,4,9,24,29,34,34,64,59,44,4,44,54,49,34,9,34,54,4,29,44,19,29,89,24,9,69,49,9,39,9,4,9,34,24,39,39,54,9,69,59,2811,1215,120000.0,350000.0,5000.0,MC_Mezzala,7,13,44,59,69,50,75,20,75,44,50,44,45,42,53,49,46,52,44,Edu Expósito,5000,100
2000209723,,Ángel Chamón,2003-07-01,ESP,Spanish First Division,Rayo Vallecano,Spain (First Division),Right Only,Very Strong,Weak,"DM,MC",174,65 kg,18,3000 - 30000,15000,-,-,,0,-,Technical,-,Mezzala,Support,MC,69,9,49,64,29,34,29,4,9,29,29,14,24,69,34,29,9,34,49,34,29,4,29,19,14,19,34,9,39,64,39,14,69,64,9,24,9,4,4,34,19,69,34,49,4,54,59,11581,1215,3000.0,30000.0,5000.0,MC_Mezzala,7,15,39,53,71,49,62,20,71,43,49,44,45,41,51,48,46,50,39,Ángel Alarcón,5000,33970
2000209777,,Pablo Muñoz,2003-09-04,ESP,Spanish First Division,Rayo Vallecano,Spain (First Division),Right,Very Strong,Weak,"MC,AMC",170,60 kg,18,35000 - 110000,7500,-,-,,0,-,Technical,-,Mezzala,Support,MC,64,14,34,64,19,34,4,14,14,19,9,29,29,64,19,39,14,39,59,59,4,14,19,29,14,29,39,19,24,64,34,4,64,44,9,34,14,4,14,54,4,29,34,59,9,39,29,11581,1215,35000.0,110000.0,5000.0,MC_Mezzala,7,17,36,50,64,48,68,20,68,42,48,43,44,41,50,47,46,49,36,Pablo Muñoz,5000,50002
2000209781,,Diego Méndez,2003-08-29,ESP,Spanish First Division,Rayo Vallecano,Spain (First Division),Right Only,Very Strong,Weak,"DR,DC,DM",189,79 kg,18,240000 - 700000,30000,30,4,,0,-,Technical,-,Full-Back,Defend,DR,64,9,44,39,44,39,44,4,14,44,49,19,34,34,24,34,14,29,59,24,34,4,44,69,4,49,29,4,69,54,34,14,39,49,24,39,4,14,4,24,34,69,39,44,9,39,44,11581,1215,240000.0,700000.0,5000.0,DR_Full-Back,2,15,40,55,72,41,40,20,42,72,42,44,74,40,44,59,69,42,41,Diego Méndez,5000,21512
2000210546,,Gorka Rivera,2004-08-01,ESP,Spanish First Division,Getafe,Spain (First Division),Left Only,Weak,Very Strong,"DL,WBL",183,73 kg,17,60000 - 600000,8750,21,-,,0,-,Physical,-,Full-Back,Defend,DL,49,4,59,64,34,54,49,4,4,29,44,39,29,64,49,34,14,34,34,24,34,4,49,74,4,54,44,44,49,59,44,9,69,54,44,34,14,19,4,44,39,54,49,54,4,39,54,4403,1215,60000.0,600000.0,5000.0,DL_Full-Back,4,13,46,61,43,42,40,20,42,48,42,79,56,40,56,49,56,79,46,Gorka Guruzeta,1573208,100
2000211220,,Iker Villar,2006-01-10,ESP,Spanish First Division,Sevilla,Spain (First Division),Either,Very Strong,Very Strong,ST,178,65 kg,16,180000 - 5.8000000,2100,-,-,,0,-,Technical,-,Advanced Forward,Attack,ST,64,9,24,49,34,14,34,14,4,54,34,29,19,54,64,64,4,64,59,54,29,9,64,14,4,14,34,4,4,64,49,9,64,34,39,24,4,14,4,19,34,4,29,54,14,34,34,9985,1215,180000.0,5.8,5000.0,ST_Advanced Forward,12,14,39,54,40,58,52,20,42,40,56,40,40,71,47,44,42,40,40,Iván Villar,5000,128
2000211236,,Gonzalo Guzmán,2003-11-24,ESP,Spanish First Division,Sevilla,Spain (First Division),Right Only,Very Strong,Weak,"MC,AMC",160,55 kg,18,0 - 130000,3500,-,-,,0,-,Technical,-,Mezzala,Support,MC,69,4,39,69,29,39,4,4,19,24,39,24,29,59,39,44,9,39,59,64,19,9,19,4,14,34,29,19,24,64,39,4,69,64,4,39,4,4,19,44,4,44,39,69,9,44,64,9985,1215,0.0,130000.0,5000.0,MC_Mezzala,7,17,41,55,67,49,72,20,72,43,49,44,45,41,52,49,46,51,41,Gonzalo Plata,5000,13411
2000211906,,Ayoub Hammami,2004-02-01,MAR,Spanish First Division,Girona,Spain (First Division),Right,Very Strong,Reasonable,DC,183,75 kg,18,12000 - 120000,7000,-,-,U20,0,-,Intelligent,-,Central Defender,Defend,DC,69,9,44,59,44,39,44,14,14,39,24,4,19,54,69,4,4,14,39,24,4,9,69,44,9,49,24,29,64,44,19,4,49,39,9,69,4,9,14,24,29,49,34,24,4,34,39,4434,1215,12000.0,120000.0,5000.0,DC_Central Defender,3,13,36,54,53,40,40,20,43,72,40,53,54,40,41,42,44,44,40,Ayoub Amraoui,5000,26670
2000213023,,Boubacar,2004-08-18,MLI,Spanish First Division,Cádiz,Spain (First Division),Left,Weak,Very Strong,ST,188,73 kg,17,4.5000 - 45000,1600,-,-,,0,-,Technical,-,Advanced Forward,Attack,ST,59,9,29,69,24,34,34,9,14,29,24,29,19,34,59,59,4,69,69,44,29,14,64,39,4,44,9,14,24,29,39,4,59,34,34,34,9,9,4,34,24,4,29,49,9,34,34,2811,1215,4.5,45000.0,5000.0,ST_Advanced Forward,12,14,38,53,40,58,51,20,42,40,55,40,40,70,46,44,42,40,39,Boubacar Kamara,5000,28451
2000213587,,Salvi Esquivel,2005-09-30,ESP,Spanish First Division,Atlético Madrid,Spain (First Division),Left Only,Weak,Very Strong,GK,193,77 kg,16,20000 - 190000,3000,-,-,,0,-,Shot Stopper,-,Sweeper Keeper,Defend,GK,34,44,44,79,34,34,49,49,29,19,19,14,14,64,9,9,24,9,4,14,24,64,4,74,44,49,4,14,9,69,9,54,24,39,4,29,39,64,54,19,29,14,34,19,34,29,29,66,1215,20000.0,190000.0,5000.0,GK_Sweeper Keeper,0,41,27,55,40,40,40,71,40,40,40,40,40,40,40,40,40,40,41,Salvi,5000,100
2000213593,,Emmanuel Mbomio,2005-05-03,EQG,Spanish First Division,Atlético Madrid,Spain (First Division),Right Only,Very Strong,Weak,"DR,WBR",172,62 kg,17,45000 - 140000,4300,-,-,,0,-,Physical,-,Full-Back,Defend,DR,74,4,69,64,29,19,44,4,4,34,29,14,29,74,19,39,4,39,64,24,4,4,34,34,4,49,29,24,24,74,24,4,74,39,24,54,14,9,14,39,29,54,44,39,4,39,44,66,1215,45000.0,140000.0,5000.0,DR_Full-Back,2,13,40,55,44,41,40,20,42,48,42,44,74,40,44,59,74,42,41,Emmanuel Agbadou,5000,100
2000213606,,Jorge San José,2004-07-29,ESP,Spanish First Division,Atlético Madrid,Spain (First Division),Right Only,Very Strong,Very Weak,"DR,WBR,MR",179,69 kg,17,16000 - 160000,1000,-,-,,0,-,Technical,-,Winger,Support,MR,74,14,44,59,29,49,39,4,14,34,44,24,44,64,54,39,9,9,64,34,39,14,39,39,14,49,29,29,44,59,34,14,64,49,9,44,19,4,9,34,34,49,49,44,14,44,49,66,1215,16000.0,160000.0,5000.0,MR_Winger,8,18,43,58,44,55,51,20,49,40,58,42,75,43,57,74,76,42,43,José Mari,5000,100
2000213610,,Fabián Urzain,2004-04-10,ESP,Spanish First Division,Atlético Madrid,Spain (First Division),Left,Weak,Very Strong,"ML,MC,AML,AMC",184,70 kg,18,0 - 70000,3200,-,-,,0,-,Technical,-,Winger,Attack,ML,64,4,24,69,44,34,34,9,14,24,19,29,39,49,19,49,14,14,54,74,29,14,4,49,14,49,29,14,19,69,39,9,69,64,4,34,4,14,14,29,19,39,34,44,9,34,54,66,1215,0.0,70000.0,5000.0,ML_Winger,10,18,39,53,43,71,70,20,70,40,53,55,44,43,72,51,48,62,39,Fabinho,5000,22516
2000213900,,Hugo Lozano,2006-03-05,ESP,Spanish First Division,Atlético Madrid,Spain (First Division),Right,Very Strong,Weak,"DR,WBR,MR,AMR",179,62 kg,16,20000 - 200000,3000,-,-,,0,-,Physical,-,Winger,Support,MR,64,9,69,64,24,64,34,9,14,64,9,19,29,29,14,54,14,24,39,44,24,4,19,54,14,19,9,24,14,69,44,9,64,59,4,34,14,4,14,59,9,44,19,44,4,19,44,66,1215,20000.0,200000.0,5000.0,MR_Winger,8,15,37,52,44,53,49,20,47,40,70,41,70,43,55,70,72,42,38,Pol Lozano,5000,7464
2000213921,,Óscar,2004-02-22,ESP,Spanish First Division,Atlético Madrid,Spain (First Division),Right Only,Very Strong,Very Weak,MC,170,61 kg,18,200000 - 600000,3500,-,-,,0,-,Technical,-,Deep Lying Playmaker,Support,MC,44,9,44,54,34,74,44,4,9,54,44,24,39,69,54,34,14,44,69,29,29,9,39,34,14,59,44,19,49,69,49,9,49,74,29,44,4,4,14,34,14,19,44,74,9,69,59,66,1215,200000.0,600000.0,5000.0,MC_Deep Lying Playmaker,7,18,47,62,72,51,67,20,77,44,51,45,45,42,54,50,47,53,47,,2882289,100
2000213929,,Dani Martínez,2004-05-05,ESP,Spanish First Division,Atlético Madrid,Spain (First Division),Left Only,Weak,Very Strong,"DL,DC",179,71 kg,18,40000 - 120000,100,-,-,,0,-,Technical,-,Full-Back,Defend,DL,54,4,69,44,44,49,49,14,4,64,49,29,19,49,19,19,9,9,34,24,14,14,49,54,4,24,19,19,44,59,39,14,49,49,19,69,9,9,14,49,29,74,44,59,14,44,49,66,1215,40000.0,120000.0,5000.0,DL_Full-Back,4,14,40,56,42,41,40,20,41,73,42,75,54,40,55,48,54,71,42,Agustín Álvarez Martínez,5000,2061
2000213969,,Julio Díaz,2005-01-10,ESP,Spanish First Division,Atlético Madrid,Spain (First Division),Left Only,Very Weak,Very Strong,"DL,WBL",170,59 kg,17,90000 - 275000,650,-,-,,0,-,Technical,-,Full-Back,Defend,DL,74,9,29,69,29,44,49,9,14,34,34,29,39,64,34,39,9,19,64,24,4,14,29,14,4,34,19,34,44,54,39,4,64,49,19,49,9,9,4,44,14,64,44,39,9,34,39,66,1215,90000.0,275000.0,5000.0,DL_Full-Back,4,15,39,54,42,41,40,20,41,46,42,73,53,40,54,47,54,73,40,Luis Díaz,5000,2108
2000213995,,Adrián Riquelme,2006-02-27,ESP,Spanish First Division,Atlético Madrid,Spain (First Division),Right,Very Strong,Weak,MC,160,55 kg,16,14000 - 150000,575,-,-,,0,-,Technical,-,Central Midfielder,Support,MC,64,9,54,69,39,34,14,14,9,29,19,29,29,69,24,9,4,34,69,24,29,14,9,4,4,24,34,19,44,44,24,14,69,69,4,29,9,19,4,34,4,54,34,69,14,39,54,66,1215,14000.0,150000.0,5000.0,MC_Central Midfielder,7,19,37,51,64,49,62,20,69,43,48,43,44,41,50,48,46,49,37,Rodrigo Riquelme,5000,11038
2000213998,,Sergio Bernárdez,2004-10-13,ESP,Spanish First Division,Atlético Madrid,Spain (First Division),Right,Very Strong,Weak,"DR,WBR",176,69 kg,17,16000 - 160000,650,-,-,,0,-,Leader,-,Full-Back,Defend,DR,69,19,59,59,34,39,44,9,14,34,44,24,29,39,89,19,14,9,49,24,4,9,39,34,14,54,4,34,39,39,29,4,54,44,9,29,14,4,9,54,39,69,39,44,14,39,39,66,1215,16000.0,160000.0,5000.0,DR_Full-Back,2,16,39,54,44,41,40,20,42,48,42,44,73,40,44,59,73,42,40,Sergio Herrera,5000,3878
