,league_id,team_name,team_id,opponent_name,opponent_id,team_power,opponent_power,team_date,opponent_date,team_time,opponent_time,team_round,opponent_round,team_day,opponent_day,team_venue,opponent_venue,team_result,opponent_result,team_gf,opponent_gf,team_ga,opponent_ga,team_opponent,opponent_opponent,team_goals,opponent_goals,team_shots,opponent_shots,team_shots_on_target,opponent_shots_on_target,team_shots_on_target_percentage,opponent_shots_on_target_percentage,team_goals_per_shot,opponent_goals_per_shot,team_goals_per_shot_on_target,opponent_goals_per_shot_on_target,team_distance_covered,opponent_distance_covered,team_free_kicks,opponent_free_kicks,team_penalties,opponent_penalties,team_penalty_attempts,opponent_penalty_attempts,team_expected_goals,opponent_expected_goals,team_non-penalty_expected_goals,opponent_non-penalty_expected_goals,team_expected_goals_per_shot,opponent_expected_goals_per_shot,team_goals_minus_expected_goals,opponent_goals_minus_expected_goals,team_non-penalty_goals_minus_expected_goals,opponent_non-penalty_goals_minus_expected_goals,team_match_report,opponent_match_report,team_finishing,opponent_finishing
665,13,Leicester City,95,Brighton,1808,78,75,2023-01-21,2023-01-21,15:00,15:00,Matchweek 21,Matchweek 21,Sat,Sat,Home,Away,D,D,2,2,2,2,Brighton,Brighton,2,2,9,13,2,4,22.2,30.8,0.22,0.15,1.0,0.5,12.1,17.0,1,0,0,0,0,0,0.9,1.7,0.9,1.7,0.11,0.16,1.1,0.3,1.1,0.3,Match Report,Match Report,77,70
666,13,Leicester City,95,Aston Villa,2,78,79,2023-02-04,2023-02-04,15:00,15:00,Matchweek 22,Matchweek 22,Sat,Sat,Away,Home,W,L,4,2,2,4,Aston Villa,Aston Villa,4,1,9,19,5,4,55.6,21.1,0.44,0.05,0.8,0.25,15.3,17.5,0,0,0,0,0,0,2.6,1.7,2.6,1.7,0.29,0.09,1.4,-0.7,1.4,-0.7,Match Report,Match Report,77,72
667,13,Leicester City,95,Tottenham,18,78,81,2023-02-11,2023-02-11,15:00,15:00,Matchweek 23,Matchweek 23,Sat,Sat,Home,Away,W,L,4,1,1,4,Tottenham,Tottenham,4,1,15,11,6,4,40.0,36.4,0.27,0.09,0.67,0.25,15.6,16.8,0,2,0,0,0,0,1.7,1.3,1.7,1.3,0.11,0.12,2.3,-0.3,2.3,-0.3,Match Report,Match Report,77,75
668,13,Leicester City,95,Manchester Utd,11,78,82,2023-02-19,2023-02-19,14:00,14:00,Matchweek 24,Matchweek 24,Sun,Sun,Away,Home,L,W,0,3,3,0,Manchester Utd,Manchester Utd,0,3,19,26,3,8,15.8,30.8,0.0,0.12,0.0,0.38,19.0,15.5,1,1,0,0,0,0,1.6,4.4,1.6,4.4,0.09,0.17,-1.6,-1.4,-1.6,-1.4,Match Report,Match Report,77,81
669,13,Leicester City,95,Arsenal,1,78,79,2023-02-25,2023-02-25,15:00,15:00,Matchweek 25,Matchweek 25,Sat,Sat,Home,Away,L,W,0,1,1,0,Arsenal,Arsenal,0,1,1,10,0,2,0.0,20.0,0.0,0.1,,0.5,29.4,19.4,0,1,0,0,0,0,0.0,0.7,0.0,0.7,0.02,0.07,0.0,0.3,0.0,0.3,Match Report,Match Report,77,78
670,13,Leicester City,95,Southampton,17,78,75,2023-03-04,2023-03-04,17:30,17:30,Matchweek 26,Matchweek 26,Sat,Sat,Away,Home,L,W,0,1,1,0,Southampton,Southampton,0,1,11,10,0,4,0.0,40.0,0.0,0.1,,0.25,15.8,23.6,0,1,0,0,0,1,1.9,1.4,1.9,0.6,0.18,0.06,-1.9,-0.4,-1.9,0.4,Match Report,Match Report,77,70
671,13,Leicester City,95,Chelsea,5,78,84,2023-03-11,2023-03-11,15:00,15:00,Matchweek 27,Matchweek 27,Sat,Sat,Home,Away,L,W,1,3,3,1,Chelsea,Chelsea,1,3,17,12,6,6,35.3,50.0,0.06,0.25,0.17,0.5,18.3,15.1,1,0,0,0,0,0,2.4,1.6,2.4,1.6,0.15,0.13,-1.4,1.4,-1.4,1.4,Match Report,Match Report,77,73
672,13,Leicester City,95,Brentford,1925,78,74,2023-03-18,2023-03-18,15:00,15:00,Matchweek 28,Matchweek 28,Sat,Sat,Away,Home,D,D,1,1,1,1,Brentford,Brentford,1,1,14,11,1,2,7.1,18.2,0.07,0.09,1.0,0.5,16.8,17.5,0,0,0,0,0,0,1.3,0.6,1.3,0.6,0.1,0.06,-0.3,0.4,-0.3,0.4,Match Report,Match Report,77,67
673,13,Leicester City,95,Crystal Palace,1799,78,76,2023-04-01,2023-04-01,15:00,15:00,Matchweek 29,Matchweek 29,Sat,Sat,Away,Home,L,W,1,2,2,1,Crystal Palace,Crystal Palace,1,1,3,31,2,9,66.7,29.0,0.33,0.03,0.5,0.11,13.8,19.0,0,2,0,0,0,0,0.2,2.3,0.2,2.3,0.07,0.08,0.8,-1.3,0.8,-1.3,Match Report,Match Report,77,70
674,13,Leicester City,95,Aston Villa,2,78,79,2023-04-04,2023-04-04,19:45,19:45,Matchweek 7,Matchweek 7,Tue,Tue,Home,Away,L,W,1,2,2,1,Aston Villa,Aston Villa,1,2,9,15,4,5,44.4,33.3,0.11,0.13,0.25,0.4,16.7,20.3,1,1,0,0,0,0,0.5,1.0,0.5,1.0,0.05,0.07,0.5,1.0,0.5,1.0,Match Report,Match Report,77,72
675,13,Leicester City,95,Bournemouth,1943,78,74,2023-04-08,2023-04-08,15:00,15:00,Matchweek 30,Matchweek 30,Sat,Sat,Home,Away,L,W,0,1,1,0,Bournemouth,Bournemouth,0,1,14,19,4,7,28.6,36.8,0.0,0.05,0.0,0.14,16.9,14.7,0,1,0,0,0,0,0.7,2.0,0.7,2.0,0.05,0.12,-0.7,-1.0,-0.7,-1.0,Match Report,Match Report,77,70
676,13,Leicester City,95,Manchester City,10,78,85,2023-04-15,2023-04-15,17:30,17:30,Matchweek 31,Matchweek 31,Sat,Sat,Away,Home,L,W,1,3,3,1,Manchester City,Manchester City,1,3,11,11,4,3,36.4,27.3,0.09,0.18,0.25,0.67,14.3,17.8,0,0,0,1,0,1,2.3,1.6,2.3,1.2,0.22,0.12,-1.3,1.4,-1.3,0.8,Match Report,Match Report,77,82
677,13,Leicester City,95,Wolves,110,78,78,2023-04-22,2023-04-22,15:00,15:00,Matchweek 32,Matchweek 32,Sat,Sat,Home,Away,W,L,2,1,1,2,Wolves,Wolves,2,1,14,16,6,3,42.9,18.8,0.07,0.06,0.17,0.33,19.0,20.7,0,2,1,0,1,0,2.4,0.9,1.6,0.9,0.12,0.06,-0.4,0.1,-0.6,0.1,Match Report,Match Report,77,73
678,13,Leicester City,95,Leeds United,8,78,76,2023-04-25,2023-04-25,20:00,20:00,Matchweek 33,Matchweek 33,Tue,Tue,Away,Home,D,D,1,1,1,1,Leeds United,Leeds United,1,1,15,13,3,3,20.0,23.1,0.07,0.08,0.33,0.33,13.4,14.9,1,0,0,0,0,0,2.1,1.5,2.1,1.5,0.15,0.13,-1.1,-0.5,-1.1,-0.5,Match Report,Match Report,77,73
679,13,Leicester City,95,Everton,7,78,77,2023-05-01,2023-05-01,20:00,20:00,Matchweek 34,Matchweek 34,Mon,Mon,Home,Away,D,D,2,2,2,2,Everton,Everton,2,2,14,22,4,7,28.6,31.8,0.14,0.05,0.5,0.14,18.9,14.9,0,0,0,1,1,1,3.4,3.1,2.6,2.3,0.19,0.11,-1.4,-1.1,-0.6,-1.3,Match Report,Match Report,77,77
680,13,Leicester City,95,Fulham,144,78,76,2023-05-08,2023-05-08,15:00,15:00,Matchweek 35,Matchweek 35,Mon,Mon,Away,Home,L,W,3,5,5,3,Fulham,Fulham,3,5,16,17,7,7,43.8,41.2,0.13,0.29,0.29,0.71,20.9,17.5,2,1,1,0,2,0,2.8,1.6,1.2,1.6,0.07,0.1,0.2,3.4,0.8,3.4,Match Report,Match Report,77,76
681,13,Leicester City,95,Liverpool,9,78,84,2023-05-15,2023-05-15,20:00,20:00,Matchweek 36,Matchweek 36,Mon,Mon,Home,Away,L,W,0,3,3,0,Liverpool,Liverpool,0,3,4,16,4,5,100.0,31.3,0.0,0.19,0.0,0.6,13.4,17.5,0,1,0,0,0,0,0.4,2.2,0.4,2.2,0.1,0.13,-0.4,0.8,-0.4,0.8,Match Report,Match Report,77,79
682,13,Leicester City,95,Newcastle Utd,13,78,78,2023-05-22,2023-05-22,20:00,20:00,Matchweek 37,Matchweek 37,Mon,Mon,Away,Home,D,D,0,0,0,0,Newcastle Utd,Newcastle Utd,0,0,1,23,1,3,100.0,13.0,0.0,0.0,0.0,0.0,11.0,15.9,0,0,0,0,0,0,0.1,2.1,0.1,2.1,0.09,0.1,-0.1,-2.1,-0.1,-2.1,Match Report,Match Report,77,76
683,13,Leicester City,95,West Ham,19,78,79,2023-05-28,2023-05-28,16:30,16:30,Matchweek 38,Matchweek 38,Sun,Sun,Home,Away,W,L,2,1,1,2,West Ham,West Ham,2,1,13,16,4,3,30.8,18.8,0.15,0.06,0.5,0.33,17.5,16.7,0,0,0,0,0,0,1.4,1.4,1.4,1.4,0.11,0.09,0.6,-0.4,0.6,-0.4,Match Report,Match Report,77,77
684,13,Leeds United,8,Wolves,110,76,78,2022-08-06,2022-08-06,15:00,15:00,Matchweek 1,Matchweek 1,Sat,Sat,Home,Away,W,L,2,1,1,2,Wolves,Wolves,1,1,12,15,4,6,33.3,40.0,0.08,0.07,0.25,0.17,18.6,18.9,1,0,0,0,0,0,0.8,1.3,0.8,1.3,0.07,0.09,0.2,-0.3,0.2,-0.3,Match Report,Match Report,73,73
685,13,Leeds United,8,Southampton,17,76,75,2022-08-13,2022-08-13,15:00,15:00,Matchweek 2,Matchweek 2,Sat,Sat,Away,Home,D,D,2,2,2,2,Southampton,Southampton,2,2,13,14,5,4,38.5,28.6,0.15,0.14,0.4,0.5,12.0,18.1,0,1,0,0,0,0,1.8,1.2,1.8,1.2,0.15,0.09,0.2,0.8,0.2,0.8,Match Report,Match Report,73,70
686,13,Leeds United,8,Chelsea,5,76,84,2022-08-21,2022-08-21,14:00,14:00,Matchweek 3,Matchweek 3,Sun,Sun,Home,Away,W,L,3,0,0,3,Chelsea,Chelsea,3,0,12,14,6,3,50.0,21.4,0.25,0.0,0.5,0.0,16.3,19.8,0,0,0,0,0,0,2.1,0.9,2.1,0.9,0.18,0.06,0.9,-0.9,0.9,-0.9,Match Report,Match Report,73,73
687,13,Leeds United,8,Brighton,1808,76,75,2022-08-27,2022-08-27,15:00,15:00,Matchweek 4,Matchweek 4,Sat,Sat,Away,Home,L,W,0,1,1,0,Brighton,Brighton,0,1,10,13,2,4,20.0,30.8,0.0,0.08,0.0,0.25,18.0,13.6,1,0,0,0,0,0,1.8,2.0,1.8,2.0,0.18,0.16,-1.8,-1.0,-1.8,-1.0,Match Report,Match Report,73,70
688,13,Leeds United,8,Everton,7,76,77,2022-08-30,2022-08-30,20:00,20:00,Matchweek 5,Matchweek 5,Tue,Tue,Home,Away,D,D,1,1,1,1,Everton,Everton,1,1,14,7,5,2,35.7,28.6,0.07,0.14,0.2,0.5,16.9,19.1,0,1,0,0,0,0,1.0,1.0,1.0,1.0,0.07,0.14,0.0,0.0,0.0,0.0,Match Report,Match Report,73,77
689,13,Leeds United,8,Brentford,1925,76,74,2022-09-03,2022-09-03,15:00,15:00,Matchweek 6,Matchweek 6,Sat,Sat,Away,Home,L,W,2,5,5,2,Brentford,Brentford,2,5,17,13,6,7,35.3,53.8,0.12,0.31,0.33,0.57,21.9,18.8,1,2,0,1,0,1,1.7,2.3,1.7,1.6,0.11,0.13,0.3,2.7,0.3,2.4,Match Report,Match Report,73,67
690,13,Leeds United,8,Aston Villa,2,76,79,2022-10-02,2022-10-02,16:30,16:30,Matchweek 9,Matchweek 9,Sun,Sun,Home,Away,D,D,0,0,0,0,Aston Villa,Aston Villa,0,0,6,19,1,6,16.7,31.6,0.0,0.0,0.0,0.0,16.8,17.8,0,0,0,0,0,0,0.4,2.2,0.4,2.2,0.06,0.12,-0.4,-2.2,-0.4,-2.2,Match Report,Match Report,73,72
691,13,Leeds United,8,Crystal Palace,1799,76,76,2022-10-09,2022-10-09,14:00,14:00,Matchweek 10,Matchweek 10,Sun,Sun,Away,Home,L,W,1,2,2,1,Crystal Palace,Crystal Palace,1,2,10,13,4,5,40.0,38.5,0.1,0.15,0.25,0.4,18.1,17.7,0,2,0,0,0,0,1.0,1.1,1.0,1.1,0.1,0.08,0.0,0.9,0.0,0.9,Match Report,Match Report,73,70
692,13,Leeds United,8,Arsenal,1,76,79,2022-10-16,2022-10-16,14:00,14:00,Matchweek 11,Matchweek 11,Sun,Sun,Home,Away,L,W,0,1,1,0,Arsenal,Arsenal,0,1,15,9,4,4,26.7,44.4,0.0,0.11,0.0,0.25,18.1,16.6,0,1,0,0,1,0,1.8,0.5,1.1,0.5,0.07,0.06,-1.8,0.5,-1.1,0.5,Match Report,Match Report,73,78
693,13,Leeds United,8,Leicester City,95,76,78,2022-10-20,2022-10-20,20:15,20:15,Matchweek 12,Matchweek 12,Thu,Thu,Away,Home,L,W,0,2,2,0,Leicester City,Leicester City,0,1,14,5,2,1,14.3,20.0,0.0,0.2,0.0,1.0,18.3,17.7,0,0,0,0,0,0,1.3,0.8,1.3,0.8,0.1,0.16,-1.3,0.2,-1.3,0.2,Match Report,Match Report,73,77
694,13,Leeds United,8,Fulham,144,76,76,2022-10-23,2022-10-23,14:00,14:00,Matchweek 13,Matchweek 13,Sun,Sun,Home,Away,L,W,2,3,3,2,Fulham,Fulham,2,3,14,11,5,4,35.7,36.4,0.14,0.27,0.4,0.75,16.3,11.9,0,0,0,0,0,0,1.6,1.8,1.6,1.8,0.12,0.17,0.4,1.2,0.4,1.2,Match Report,Match Report,73,76
695,13,Leeds United,8,Liverpool,9,76,84,2022-10-29,2022-10-29,19:45,19:45,Matchweek 14,Matchweek 14,Sat,Sat,Away,Home,W,L,2,1,1,2,Liverpool,Liverpool,2,1,14,22,6,10,42.9,45.5,0.14,0.05,0.33,0.1,19.4,16.4,3,0,0,0,0,0,1.8,1.7,1.8,1.7,0.13,0.08,0.2,-0.7,0.2,-0.7,Match Report,Match Report,73,79
696,13,Leeds United,8,Bournemouth,1943,76,74,2022-11-05,2022-11-05,15:00,15:00,Matchweek 15,Matchweek 15,Sat,Sat,Home,Away,W,L,4,3,3,4,Bournemouth,Bournemouth,4,3,17,9,3,5,17.6,55.6,0.18,0.33,1.0,0.6,15.9,12.4,0,0,1,0,1,0,2.2,1.5,1.4,1.5,0.08,0.16,1.8,1.5,1.6,1.5,Match Report,Match Report,73,70
697,13,Leeds United,8,Tottenham,18,76,81,2022-11-12,2022-11-12,15:00,15:00,Matchweek 16,Matchweek 16,Sat,Sat,Away,Home,L,W,3,4,4,3,Tottenham,Tottenham,3,4,12,14,5,7,41.7,50.0,0.25,0.29,0.6,0.57,16.2,14.5,2,0,0,0,0,0,1.1,1.8,1.1,1.8,0.09,0.13,1.9,2.2,1.9,2.2,Match Report,Match Report,73,75
698,13,Leeds United,8,Manchester City,10,76,85,2022-12-28,2022-12-28,20:00,20:00,Matchweek 17,Matchweek 17,Wed,Wed,Home,Away,L,W,1,3,3,1,Manchester City,Manchester City,1,3,9,26,1,9,11.1,34.6,0.11,0.12,1.0,0.33,19.3,16.0,2,0,0,0,0,0,0.6,4.3,0.6,4.3,0.06,0.17,0.4,-1.3,0.4,-1.3,Match Report,Match Report,73,82
699,13,Leeds United,8,Newcastle Utd,13,76,78,2022-12-31,2022-12-31,15:00,15:00,Matchweek 18,Matchweek 18,Sat,Sat,Away,Home,D,D,0,0,0,0,Newcastle Utd,Newcastle Utd,0,0,8,16,1,5,12.5,31.3,0.0,0.0,0.0,0.0,17.9,15.4,1,1,0,0,0,0,0.4,2.2,0.4,2.2,0.05,0.14,-0.4,-2.2,-0.4,-2.2,Match Report,Match Report,73,76
700,13,Leeds United,8,West Ham,19,76,79,2023-01-04,2023-01-04,19:45,19:45,Matchweek 19,Matchweek 19,Wed,Wed,Home,Away,D,D,2,2,2,2,West Ham,West Ham,2,2,14,14,5,1,35.7,7.1,0.14,0.07,0.4,1.0,14.0,22.5,0,0,0,1,0,1,1.6,1.4,1.6,0.6,0.12,0.05,0.4,0.6,0.4,0.4,Match Report,Match Report,73,77
701,13,Leeds United,8,Aston Villa,2,76,79,2023-01-13,2023-01-13,20:00,20:00,Matchweek 20,Matchweek 20,Fri,Fri,Away,Home,L,W,1,2,2,1,Aston Villa,Aston Villa,1,2,16,11,3,5,18.8,45.5,0.06,0.18,0.33,0.4,12.7,16.9,0,0,0,0,0,0,2.4,1.2,2.4,1.2,0.16,0.11,-1.4,0.8,-1.4,0.8,Match Report,Match Report,73,72
702,13,Leeds United,8,Brentford,1925,76,74,2023-01-22,2023-01-22,14:00,14:00,Matchweek 21,Matchweek 21,Sun,Sun,Home,Away,D,D,0,0,0,0,Brentford,Brentford,0,0,9,6,5,0,55.6,0.0,0.0,0.0,0.0,,23.2,24.2,1,1,0,0,0,0,0.5,0.4,0.5,0.4,0.05,0.07,-0.5,-0.4,-0.5,-0.4,Match Report,Match Report,73,67
703,13,Leeds United,8,Nott'ham Forest,14,76,76,2023-02-05,2023-02-05,14:00,14:00,Matchweek 22,Matchweek 22,Sun,Sun,Away,Home,L,W,0,1,1,0,Nott'ham Forest,Nott'ham Forest,0,1,10,6,4,2,40.0,33.3,0.0,0.17,0.0,0.5,17.1,18.9,0,0,0,0,0,0,0.9,0.4,0.9,0.4,0.09,0.07,-0.9,0.6,-0.9,0.6,Match Report,Match Report,73,73
704,13,Leeds United,8,Manchester Utd,11,76,82,2023-02-08,2023-02-08,20:00,20:00,Matchweek 8,Matchweek 8,Wed,Wed,Away,Home,D,D,2,2,2,2,Manchester Utd,Manchester Utd,1,2,8,24,2,6,25.0,25.0,0.13,0.08,0.5,0.33,18.4,16.7,1,0,0,0,0,0,0.6,2.0,0.6,2.0,0.08,0.09,0.4,0.0,0.4,0.0,Match Report,Match Report,73,81
705,13,Leeds United,8,Manchester Utd,11,76,82,2023-02-12,2023-02-12,14:00,14:00,Matchweek 23,Matchweek 23,Sun,Sun,Home,Away,L,W,0,2,2,0,Manchester Utd,Manchester Utd,0,2,16,11,6,5,37.5,45.5,0.0,0.18,0.0,0.4,11.6,16.4,0,0,0,0,0,0,1.8,1.1,1.8,1.1,0.11,0.1,-1.8,0.9,-1.8,0.9,Match Report,Match Report,73,81
706,13,Leeds United,8,Everton,7,76,77,2023-02-18,2023-02-18,15:00,15:00,Matchweek 24,Matchweek 24,Sat,Sat,Away,Home,L,W,0,1,1,0,Everton,Everton,0,1,8,15,0,4,0.0,26.7,0.0,0.07,,0.25,18.4,15.7,0,0,0,0,0,0,0.5,1.4,0.5,1.4,0.07,0.1,-0.5,-0.4,-0.5,-0.4,Match Report,Match Report,73,77
707,13,Leeds United,8,Southampton,17,76,75,2023-02-25,2023-02-25,15:00,15:00,Matchweek 25,Matchweek 25,Sat,Sat,Home,Away,W,L,1,0,0,1,Southampton,Southampton,1,0,14,8,4,2,28.6,25.0,0.07,0.0,0.25,0.0,16.2,18.8,0,0,0,0,0,0,0.9,0.4,0.9,0.4,0.06,0.05,0.1,-0.4,0.1,-0.4,Match Report,Match Report,73,70
708,13,Leeds United,8,Chelsea,5,76,84,2023-03-04,2023-03-04,15:00,15:00,Matchweek 26,Matchweek 26,Sat,Sat,Away,Home,L,W,0,1,1,0,Chelsea,Chelsea,0,1,11,13,2,3,18.2,23.1,0.0,0.08,0.0,0.33,13.7,15.8,1,1,0,0,0,0,1.0,1.5,1.0,1.5,0.1,0.11,-1.0,-0.5,-1.0,-0.5,Match Report,Match Report,73,73
709,13,Leeds United,8,Brighton,1808,76,75,2023-03-11,2023-03-11,15:00,15:00,Matchweek 27,Matchweek 27,Sat,Sat,Home,Away,D,D,2,2,2,2,Brighton,Brighton,2,2,12,15,4,3,33.3,20.0,0.17,0.13,0.5,0.67,19.7,16.0,0,0,0,0,0,0,0.9,2.7,0.9,2.7,0.07,0.19,1.1,-0.7,1.1,-0.7,Match Report,Match Report,73,70
710,13,Leeds United,8,Wolves,110,76,78,2023-03-18,2023-03-18,15:00,15:00,Matchweek 28,Matchweek 28,Sat,Sat,Away,Home,W,L,4,2,2,4,Wolves,Wolves,4,2,11,23,4,8,36.4,34.8,0.36,0.09,1.0,0.25,17.7,16.1,2,1,0,0,0,0,1.6,2.7,1.6,2.7,0.15,0.12,2.4,-0.7,2.4,-0.7,Match Report,Match Report,73,73
711,13,Leeds United,8,Arsenal,1,76,79,2023-04-01,2023-04-01,15:00,15:00,Matchweek 29,Matchweek 29,Sat,Sat,Away,Home,L,W,1,4,4,1,Arsenal,Arsenal,1,4,7,12,5,4,71.4,33.3,0.14,0.25,0.2,0.75,14.3,13.9,0,0,0,1,0,1,0.7,3.8,0.7,3.0,0.1,0.25,0.3,0.2,0.3,0.0,Match Report,Match Report,73,78
712,13,Leeds United,8,Nott'ham Forest,14,76,76,2023-04-04,2023-04-04,19:45,19:45,Matchweek 7,Matchweek 7,Tue,Tue,Home,Away,W,L,2,1,1,2,Nott'ham Forest,Nott'ham Forest,2,1,21,13,6,1,28.6,7.7,0.1,0.08,0.33,1.0,17.3,16.5,0,0,0,0,0,0,1.8,0.8,1.8,0.8,0.09,0.06,0.2,0.2,0.2,0.2,Match Report,Match Report,73,73
713,13,Leeds United,8,Crystal Palace,1799,76,76,2023-04-09,2023-04-09,14:00,14:00,Matchweek 30,Matchweek 30,Sun,Sun,Home,Away,L,W,1,5,5,1,Crystal Palace,Crystal Palace,1,5,11,16,7,7,63.6,43.8,0.09,0.31,0.14,0.71,16.7,12.3,1,1,0,0,0,0,0.9,3.0,0.9,3.0,0.08,0.2,0.1,2.0,0.1,2.0,Match Report,Match Report,73,70
714,13,Leeds United,8,Liverpool,9,76,84,2023-04-17,2023-04-17,20:00,20:00,Matchweek 31,Matchweek 31,Mon,Mon,Home,Away,L,W,1,6,6,1,Liverpool,Liverpool,1,6,13,13,3,7,23.1,53.8,0.08,0.46,0.33,0.86,17.6,12.9,0,0,0,0,0,0,1.4,2.7,1.4,2.7,0.11,0.21,-0.4,3.3,-0.4,3.3,Match Report,Match Report,73,79
715,13,Leeds United,8,Fulham,144,76,76,2023-04-22,2023-04-22,12:30,12:30,Matchweek 32,Matchweek 32,Sat,Sat,Away,Home,L,W,1,2,2,1,Fulham,Fulham,0,2,10,12,2,5,20.0,41.7,0.0,0.17,0.0,0.4,16.6,24.4,1,3,0,0,0,0,0.8,1.7,0.8,1.7,0.09,0.14,-0.8,0.3,-0.8,0.3,Match Report,Match Report,73,76
716,13,Leeds United,8,Leicester City,95,76,78,2023-04-25,2023-04-25,20:00,20:00,Matchweek 33,Matchweek 33,Tue,Tue,Home,Away,D,D,1,1,1,1,Leicester City,Leicester City,1,1,13,15,3,3,23.1,20.0,0.08,0.07,0.33,0.33,14.9,13.4,0,1,0,0,0,0,1.5,2.1,1.5,2.1,0.13,0.15,-0.5,-1.1,-0.5,-1.1,Match Report,Match Report,73,77
717,13,Leeds United,8,Bournemouth,1943,76,74,2023-04-30,2023-04-30,14:00,14:00,Matchweek 34,Matchweek 34,Sun,Sun,Away,Home,L,W,1,4,4,1,Bournemouth,Bournemouth,1,4,15,12,6,7,40.0,58.3,0.07,0.33,0.17,0.57,14.8,12.5,1,0,0,0,0,0,1.6,1.9,1.6,1.9,0.11,0.16,-0.6,2.1,-0.6,2.1,Match Report,Match Report,73,70
718,13,Leeds United,8,Manchester City,10,76,85,2023-05-06,2023-05-06,15:00,15:00,Matchweek 35,Matchweek 35,Sat,Sat,Away,Home,L,W,1,2,2,1,Manchester City,Manchester City,1,2,4,17,2,6,50.0,35.3,0.25,0.12,0.5,0.33,12.1,18.7,0,2,0,0,0,1,0.2,2.6,0.2,1.8,0.06,0.1,0.8,-0.6,0.8,0.2,Match Report,Match Report,73,82
719,13,Leeds United,8,Newcastle Utd,13,76,78,2023-05-13,2023-05-13,12:30,12:30,Matchweek 36,Matchweek 36,Sat,Sat,Home,Away,D,D,2,2,2,2,Newcastle Utd,Newcastle Utd,2,2,8,16,3,3,37.5,18.8,0.25,0.0,0.67,0.0,14.9,19.1,0,1,0,2,1,2,2.1,2.4,1.3,0.8,0.18,0.05,-0.1,-0.4,0.7,-0.8,Match Report,Match Report,73,76
720,13,Leeds United,8,West Ham,19,76,79,2023-05-21,2023-05-21,13:30,13:30,Matchweek 37,Matchweek 37,Sun,Sun,Away,Home,L,W,1,3,3,1,West Ham,West Ham,1,3,12,19,3,9,25.0,47.4,0.08,0.16,0.33,0.33,15.6,14.6,0,0,0,0,0,0,0.9,2.1,0.9,2.1,0.07,0.11,0.1,0.9,0.1,0.9,Match Report,Match Report,73,77
721,13,Leeds United,8,Tottenham,18,76,81,2023-05-28,2023-05-28,16:30,16:30,Matchweek 38,Matchweek 38,Sun,Sun,Home,Away,L,W,1,4,4,1,Tottenham,Tottenham,1,4,19,11,2,7,10.5,63.6,0.05,0.36,0.5,0.57,15.8,14.5,0,0,0,0,0,0,1.5,2.2,1.5,2.2,0.08,0.2,-0.5,1.8,-0.5,1.8,Match Report,Match Report,73,75
722,13,Southampton,17,Tottenham,18,75,81,2022-08-06,2022-08-06,15:00,15:00,Matchweek 1,Matchweek 1,Sat,Sat,Away,Home,L,W,1,4,4,1,Tottenham,Tottenham,1,3,10,18,2,8,20.0,44.4,0.1,0.17,0.5,0.38,17.1,16.5,0,0,0,0,0,0,0.5,1.5,0.5,1.5,0.05,0.09,0.5,1.5,0.5,1.5,Match Report,Match Report,70,75
723,13,Southampton,17,Leeds United,8,75,76,2022-08-13,2022-08-13,15:00,15:00,Matchweek 2,Matchweek 2,Sat,Sat,Home,Away,D,D,2,2,2,2,Leeds United,Leeds United,2,2,14,13,4,5,28.6,38.5,0.14,0.15,0.5,0.4,18.1,12.0,1,0,0,0,0,0,1.2,1.8,1.2,1.8,0.09,0.15,0.8,0.2,0.8,0.2,Match Report,Match Report,70,73
724,13,Southampton,17,Leicester City,95,75,78,2022-08-20,2022-08-20,15:00,15:00,Matchweek 3,Matchweek 3,Sat,Sat,Away,Home,W,L,2,1,1,2,Leicester City,Leicester City,2,1,9,6,3,1,33.3,16.7,0.22,0.17,0.67,1.0,15.0,17.8,0,1,0,0,0,0,0.9,0.3,0.9,0.3,0.1,0.05,1.1,0.7,1.1,0.7,Match Report,Match Report,70,77
725,13,Southampton,17,Manchester Utd,11,75,82,2022-08-27,2022-08-27,12:30,12:30,Matchweek 4,Matchweek 4,Sat,Sat,Home,Away,L,W,0,1,1,0,Manchester Utd,Manchester Utd,0,1,17,11,4,4,23.5,36.4,0.0,0.09,0.0,0.25,13.8,15.5,0,1,0,0,0,0,1.4,1.1,1.4,1.1,0.09,0.15,-1.4,-0.1,-1.4,-0.1,Match Report,Match Report,70,81
726,13,Southampton,17,Chelsea,5,75,84,2022-08-30,2022-08-30,19:45,19:45,Matchweek 5,Matchweek 5,Tue,Tue,Home,Away,W,L,2,1,1,2,Chelsea,Chelsea,2,1,9,10,5,4,55.6,40.0,0.22,0.1,0.4,0.25,17.8,14.5,0,0,0,0,0,0,1.1,1.1,1.1,1.1,0.13,0.11,0.9,-0.1,0.9,-0.1,Match Report,Match Report,70,73
727,13,Southampton,17,Wolves,110,75,78,2022-09-03,2022-09-03,15:00,15:00,Matchweek 6,Matchweek 6,Sat,Sat,Away,Home,L,W,0,1,1,0,Wolves,Wolves,0,1,12,7,1,2,8.3,28.6,0.0,0.14,0.0,0.5,16.4,12.9,1,0,0,0,0,0,1.2,0.8,1.2,0.8,0.1,0.11,-1.2,0.2,-1.2,0.2,Match Report,Match Report,70,73
