,UID,Inf,Name,DoB,Nat,Division,Club,Based,Preferred Foot,Right Foot,Left Foot,Position,Height,Weight,Age,Transfer Value,Wage,AT Apps,AT Gls,Team,Caps,Yth Apps,Style,Rc Injury,Best Role,Best Duty,Best Pos,Acceleration,Aerial Reach,Aggression,Agility,Anticipation,Balance,Bravery,Command of Area,Communication,Composure,Concentration,Corners,Crossing,Decisions,Determination,Dribbling,Eccentricity,Finishing,First Touch,Flair,Free Kick Taking,Handling,Heading,Jumping Reach,Kicking,Leadership,Long Shots,Long Throws,Marking,Fitness,Off the Ball,One vs One,Pace,Passing,Penalty Taking,Positioning,Punching,Reflexes,Rushing Out,Stamina,Strength,Tackling,Teamwork,Technique,Throwing,Vision,Work Rate,Unnamed: 0,fm,normal
8408,2000016623,Wnt,Kauan Firmino,2002-01-13,BRA,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,GK,195,85 kg,20,€0 - €1.5K,"€1,700 p/m",32,-,,0,-,Distributor,-,Goalkeeper,Defend,GK,30,70,35,55,30,55,40,50,60,55,45,10,5,45,60,15,40,5,35,15,25,50,30,60,65,25,10,15,5,55,5,55,35,50,10,55,30,60,60,30,45,10,55,35,65,25,35,148,Famalicão,Famalicão
8409,2000013613,,João Assunção,2004-05-27,BRA,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,"DM,MC",178,66 kg,18,€200K - €600K,"€4,500 p/m",-,-,,0,-,Technical,-,Central Midfielder,Support,MC,55,10,35,60,60,40,40,5,10,35,25,35,35,65,35,30,5,35,65,25,25,5,30,45,10,55,40,20,40,55,40,5,65,70,5,30,10,5,15,35,35,70,40,45,5,55,60,148,Famalicão,Famalicão
8410,83261228,,Chicão,2000-07-10,BRA,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,"DC,DM",185,76 kg,21,0,"€3,700 p/m",6,-,,0,-,Physical,-,Ball Winning Midfielder,Defend,DM,55,10,45,45,45,40,55,10,10,40,45,25,30,55,50,40,15,30,45,35,25,10,55,60,5,30,30,20,50,55,45,5,60,55,20,50,5,10,15,60,50,50,60,55,5,35,55,148,Famalicão,Famalicão
8411,83261136,,Mauro Ribeiro,2002-10-04,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Left,Weak,Very Strong,"MR,AMR,AML",175,67 kg,19,€0 - €22K,"€4,100 p/m",14,-,,0,-,Creative,-,Winger,Support,AML,50,5,35,60,40,40,40,10,15,35,40,45,55,55,75,70,15,30,60,70,35,15,35,30,5,55,40,35,20,75,35,10,60,40,15,35,10,20,15,40,25,20,40,60,10,30,65,148,Famalicão,Famalicão
8412,83169849,,Fábio Baldé,2000-05-03,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,"DR,DC",193,84 kg,22,€1.5K - €4.5K,"€4,200 p/m",7,-,,0,-,Physical,-,Central Defender,Defend,DC,60,10,65,55,45,60,60,10,10,40,40,25,25,40,65,35,15,20,45,25,30,10,60,60,15,35,30,45,60,75,30,15,60,45,40,55,5,5,10,60,65,55,55,45,5,30,60,148,Famalicão,Famalicão
8413,49061585,,João Oliveira,2003-05-01,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right,Very Strong,Weak,"DR,WBR,MR",175,70 kg,19,€100K - €300K,"€3,000 p/m",-,-,,0,-,Technical,-,Winger,Support,MR,70,10,55,65,30,30,50,10,5,40,45,25,55,45,80,40,15,30,65,25,20,10,20,45,5,10,35,35,40,40,40,10,70,55,25,50,15,5,10,55,25,60,60,45,5,55,45,148,Famalicão,Famalicão
8414,83297598,Loa,Manuel Campos,2003-03-25,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Left Only,Weak,Very Strong,"MC,AMR,AMC",180,72 kg,19,€20K - €210K,"€3,500 p/m",-,-,,0,-,Physical,-,Inverted Winger,Attack,AMR,55,10,60,70,25,40,25,5,10,50,25,30,45,65,40,40,10,45,65,45,30,15,35,30,5,5,45,30,35,45,45,10,70,25,20,40,15,20,5,40,25,35,40,50,5,40,65,148,Famalicão,Famalicão
8415,2000083089,,Diogo Rebelo,2002-09-18,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right,Very Strong,Weak,"MC,AMC",180,74 kg,19,€3K - €9K,"€2,200 p/m",1,-,,0,-,Technical,-,Central Midfielder,Attack,MC,65,5,35,50,35,15,40,5,5,60,20,35,25,65,70,45,10,45,65,50,35,10,35,30,20,30,55,25,35,65,55,5,55,45,15,25,5,10,5,40,25,45,40,45,10,50,65,148,Famalicão,Famalicão
8416,2000047461,,Hugo Oliveira,2004-08-26,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,"DC,DM",192,81 kg,17,€550K - €1.6M,"€3,200 p/m",-,-,U19,0,-,Technical,-,Central Defender,Defend,DC,45,5,50,50,30,40,45,15,5,30,30,30,35,70,50,20,10,30,40,25,35,5,70,60,10,50,30,15,50,55,25,15,40,40,35,70,10,20,5,60,45,70,35,40,5,40,45,148,Famalicão,Famalicão
8417,2000090769,,Pedro Costa,2003-01-22,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right,Very Strong,Weak,ST,185,70 kg,19,€28K - €85K,"€2,200 p/m",3,-,,0,-,Technical,-,Advanced Forward,Attack,ST,60,15,45,60,40,35,40,5,5,55,45,25,45,40,35,60,5,60,55,40,25,10,35,30,10,20,40,15,25,60,60,15,55,45,45,30,5,15,15,50,35,25,50,55,10,40,45,148,Famalicão,Famalicão
8418,2000110283,,Afonso Rodrigues,2002-08-19,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Left Only,Weak,Very Strong,"AMR,AML",178,69 kg,19,€3.5K - €35K,"€2,200 p/m",-,-,,0,-,Technical,-,Winger,Support,AML,65,5,25,60,40,10,30,5,5,25,10,30,40,35,85,65,15,20,60,55,30,5,30,25,15,10,15,15,30,90,35,5,65,50,10,20,10,10,15,50,20,30,35,55,5,35,60,148,Famalicão,Famalicão
8419,2000111912,Wnt,Pedrinho,2005-03-16,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right,Very Strong,Weak,"MR,AMR,AMC",164,60 kg,17,€60K - €600K,€275 p/m,-,-,,0,-,Technical,-,Winger,Support,MR,60,5,55,45,35,45,15,15,10,55,45,40,50,50,45,50,5,45,65,60,40,10,40,15,15,45,25,20,30,60,55,10,55,50,25,35,10,15,15,40,5,45,45,70,10,70,65,148,Famalicão,Famalicão
8420,83259139,,Hugo Cunha,2001-09-06,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,GK,198,81 kg,20,0,"€3,200 p/m",1,-,,0,-,Assertive,-,Goalkeeper,Defend,GK,30,90,30,30,35,35,75,55,35,25,60,15,5,65,65,10,40,15,20,10,20,65,5,85,45,10,15,10,5,50,10,35,45,35,15,40,40,65,65,5,40,10,35,5,35,30,25,148,Famalicão,Famalicão
8421,83234702,,João Santos,2003-06-30,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Left Only,Weak,Very Strong,DM,175,65 kg,18,€14K - €130K,"€2,400 p/m",-,-,,0,-,Physical,-,Defensive Midfielder,Defend,DM,70,10,35,70,55,40,40,15,10,25,40,20,25,70,20,5,10,40,60,25,30,5,35,15,5,55,45,5,30,50,35,15,70,45,20,45,15,5,20,25,35,60,40,40,5,30,50,148,Famalicão,Famalicão
8422,83261920,,Eduardo Barbosa,2003-01-18,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Left Only,Weak,Very Strong,"DM,MC",178,68 kg,19,€35K - €325K,"€3,500 p/m",-,-,,0,-,Technical,-,Central Midfielder,Support,MC,65,10,50,65,35,35,40,5,10,25,35,25,10,65,80,35,5,30,65,25,30,10,30,25,5,15,30,10,50,70,25,10,65,65,20,30,5,15,5,30,20,65,35,55,5,40,25,148,Famalicão,Famalicão
8423,2000125937,,Diogo Costa,2003-07-27,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Left Only,Weak,Very Strong,"DL,WBL",169,59 kg,18,€140K - €425K,"€3,000 p/m",-,-,,0,-,Technical,-,Full-Back,Defend,DL,75,15,55,75,45,40,45,5,10,40,50,5,25,55,75,35,15,35,35,50,5,5,40,30,15,35,20,20,40,70,20,10,75,45,5,40,15,10,15,30,10,70,35,45,5,35,40,148,Famalicão,Famalicão
8424,2000139030,,João Calheira,2004-02-15,BRA,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,GK,188,74 kg,18,0,€300 p/m,-,-,,0,-,Assertive,-,Sweeper Keeper,Defend,GK,60,50,30,55,40,35,75,65,35,30,20,20,10,55,70,5,25,15,30,5,25,45,5,65,35,50,5,10,10,65,15,55,50,35,15,50,45,60,55,5,60,15,35,30,40,25,30,148,Famalicão,Famalicão
8425,2000146412,Wnt,Duarte Oliveira,2005-03-14,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,"DR,WBR",172,62 kg,17,€60K - €600K,€275 p/m,-,-,,0,-,Technical,-,Full-Back,Defend,DR,70,15,60,60,40,30,40,5,15,40,40,25,30,50,65,40,5,20,65,30,5,15,35,25,15,30,15,20,40,85,30,15,60,45,5,35,5,15,20,45,40,70,40,45,5,25,45,148,Famalicão,Famalicão
8426,2000146642,Yth,Leonardo Oliveira,2005-02-08,SWE,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,ST,180,73 kg,17,€22K - €220K,€275 p/m,-,-,,0,-,Intelligent,-,Poacher,Attack,ST,55,15,50,50,35,30,5,15,15,40,35,25,20,65,40,65,10,65,45,60,30,10,65,50,10,5,35,5,10,60,65,15,45,20,40,35,5,20,15,50,30,25,30,60,5,35,35,148,Famalicão,Famalicão
8427,2000196941,,João Araújo,2003-04-18,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Left Only,Weak,Very Strong,DC,190,78 kg,19,0,"€1,700 p/m",-,-,,0,-,Intelligent,-,Central Defender,Defend,DC,30,5,55,60,65,35,40,15,15,30,25,15,25,70,75,20,10,30,35,25,5,15,70,55,10,60,30,20,35,65,30,15,45,35,15,70,15,10,15,40,40,65,30,30,10,20,35,148,Famalicão,Famalicão
8428,2000200419,Wnt,Hélder Silva,2004-12-09,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right,Very Strong,Weak,"DR,WBR,MR,AMR,AML",170,61 kg,17,€5K - €55K,€275 p/m,-,-,,0,-,Technical,-,Winger,Attack,AMR,70,10,60,70,40,35,35,10,15,25,35,15,45,30,50,65,5,25,45,50,5,10,30,15,10,5,30,25,30,60,30,10,70,35,10,25,15,5,5,25,10,40,25,55,10,40,40,148,Famalicão,Famalicão
8429,2000130499,Wnt,Pedro Cardoso,2004-09-08,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,GK,184,78 kg,17,€3.5K - €35K,€275 p/m,-,-,,0,-,Shot Stopper,-,Goalkeeper,Defend,GK,50,30,45,55,30,30,75,50,30,20,55,15,10,65,70,10,55,15,5,15,25,50,5,25,45,30,15,10,5,65,15,25,55,55,15,40,40,65,40,15,25,5,30,15,20,25,25,148,Famalicão,Famalicão
8430,2000146454,Wnt,Rodrigo Malheiros,2005-04-13,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right,Very Strong,Reasonable,ST,176,70 kg,17,€45K - €450K,€275 p/m,-,-,,0,-,Intelligent,-,Poacher,Attack,ST,65,10,65,65,35,30,35,15,15,45,30,25,15,55,45,65,5,65,60,35,25,10,60,20,15,40,20,5,20,65,65,15,65,35,35,15,15,15,10,20,25,20,25,35,15,35,35,148,Famalicão,Famalicão
8431,2000144735,Wnt,Rudi Almeida,2005-03-19,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,ST,185,72 kg,17,€2.5K - €24K,€275 p/m,-,-,,0,-,Intelligent,-,Poacher,Attack,ST,45,15,40,50,60,50,35,15,5,60,40,25,35,50,65,45,5,65,50,60,25,5,50,50,15,30,40,25,20,70,65,15,45,40,50,35,10,20,15,40,50,30,40,45,20,35,45,148,Famalicão,Famalicão
8432,2000048185,Yth,João Cardoso,2004-02-16,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right,Very Strong,Weak,GK,184,75 kg,18,€6K - €18K,€275 p/m,-,-,,0,-,Shot Stopper,-,Sweeper Keeper,Defend,GK,40,30,25,75,45,30,60,25,40,20,45,15,5,60,20,15,25,5,5,15,20,60,5,55,45,5,10,5,5,60,5,40,20,50,10,40,35,60,45,5,25,15,25,10,25,20,20,148,Famalicão,Famalicão
8433,2000048194,Wnt,Gustavo Leite,2004-01-07,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Very Weak,"DC,DM",176,68 kg,18,€20K - €210K,€275 p/m,-,-,,0,-,Intelligent,-,Central Defender,Defend,DC,55,15,50,40,40,35,40,15,15,30,30,30,30,70,20,10,15,10,40,25,30,15,70,45,5,30,10,5,45,60,20,10,45,40,10,65,5,5,5,25,25,55,30,35,15,40,40,148,Famalicão,Famalicão
8434,2000196945,,Francisco Tilli,2002-03-14,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right,Very Strong,Weak,"MC,AMC",172,64 kg,20,0,"€1,600 p/m",-,-,,0,-,Technical,-,Attacking Midfielder,Support,AMC,65,15,55,55,25,30,30,15,15,50,20,25,20,45,65,30,5,35,65,75,25,5,20,20,20,20,55,5,25,60,45,10,65,65,10,30,5,15,15,25,15,30,35,65,10,40,50,148,Famalicão,Famalicão
8435,2000048219,Loa,José Macedo,2004-04-05,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,"DR,WBR,MR,AMR",178,58 kg,18,€5K - €50K,"€2,200 p/m",-,-,,0,-,Technical,-,Winger,Attack,AMR,70,5,35,60,30,30,35,20,5,40,25,25,40,70,75,40,5,20,55,50,30,15,30,30,15,15,30,25,20,60,50,15,70,50,5,40,15,15,5,20,20,40,35,45,5,35,40,148,Famalicão,Famalicão
8436,2000019883,Wnt,Gustavo Barros,2004-02-23,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Left Only,Weak,Very Strong,"DL,WBL,AMR",186,76 kg,18,€16K - €160K,€275 p/m,-,-,,0,-,Technical,-,Inverted Winger,Support,AMR,45,5,60,60,25,20,35,15,15,35,40,30,55,55,10,60,10,25,35,35,30,10,30,45,5,5,20,30,35,60,65,15,65,55,30,40,10,10,10,45,30,40,35,35,5,40,40,148,Famalicão,Famalicão
8437,2000144715,Wnt,Martim Almeida,2005-03-19,POR,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,MC,182,70 kg,17,€18K - €190K,€275 p/m,-,-,,0,-,Physical,-,Ball Winning Midfielder,Defend,MC,55,15,60,60,50,65,60,15,5,45,50,25,35,45,70,45,20,35,45,35,30,5,40,50,15,30,30,35,45,75,35,5,55,45,30,45,15,5,10,50,65,45,65,40,20,40,60,148,Famalicão,Famalicão
8438,2000225237,Yth,Denis Jun,2005-04-28,ENG,Portuguese Premier League,Famalicão,Portugal (Premier League),Right Only,Very Strong,Weak,MC,182,70 kg,17,€28K - €85K,€275 p/m,-,-,,0,-,Intelligent,-,Central Midfielder,Attack,MC,65,15,35,65,10,30,5,5,15,35,5,25,15,65,30,20,15,30,65,25,25,10,25,40,15,40,15,5,35,35,35,5,60,55,5,35,20,5,5,45,20,30,30,50,10,65,35,148,Famalicão,Famalicão
8439,2000225238,Yth,Luis Balbo Vieira,2006-03-28,VEN,Portuguese Premier League,Famalicão,Portugal (Premier League),Left Only,Weak,Very Strong,"DL,WBL",179,65 kg,16,€0 - €18K,€275 p/m,-,-,,0,-,Physical,-,Full-Back,Defend,DL,70,15,50,70,30,35,40,10,5,25,25,10,30,60,10,30,15,20,50,35,5,10,20,55,15,30,30,30,30,40,15,10,65,40,10,20,10,10,10,55,20,60,35,25,15,20,35,148,Famalicão,Famalicão
8440,85137119,,Fahd Moufi,1996-05-05,MAR,Portuguese Premier League,Portimonense,Portugal (Premier League),Right,Very Strong,Weak,"DR,WBR",176,71 kg,26,€230K - €2.3M,"€12,000 p/m",117,2,,0,1,Technical,-,Wing-Back,Attack,DR,70,10,75,70,70,65,60,10,5,50,70,60,70,60,70,75,5,40,65,80,30,10,55,40,10,40,35,55,50,80,65,5,70,60,40,55,15,10,15,65,60,65,65,75,10,55,70,149,PTM,Portimonense
8441,55038645,Wnt,Pedro Sá,1993-12-01,POR,Portuguese Premier League,Portimonense,Portugal (Premier League),Left Only,Weak,Very Strong,"DM,MC",175,70 kg,28,€900K - €1.9M,"€6,000 p/m",272,6,,0,-,Technical,-,Ball Winning Midfielder,Defend,DM,55,5,85,55,65,65,75,5,5,70,70,45,55,55,65,55,10,35,70,30,30,15,50,30,10,35,65,30,55,65,55,5,55,70,35,70,15,5,10,75,60,75,70,65,15,65,70,149,PTM,Portimonense
8442,92057437,Inj,Carlinhos,1994-06-22,BRA,Portuguese Premier League,Portimonense,Portugal (Premier League),Right,Very Strong,Fairly Strong,"MC,AMC",179,81 kg,28,€1.2M - €2.4M,"€10,750 p/m",182,24,,0,-,Technical,-,Attacking Midfielder,Support,AMC,60,15,70,60,40,60,50,10,5,65,55,65,65,55,65,70,20,60,70,75,65,10,35,40,10,45,70,65,45,30,70,5,70,65,60,40,15,15,5,60,60,45,50,70,10,70,40,149,PTM,Portimonense
8443,45077916,,Kôsuke Nakamura,1995-02-27,JPN,Portuguese Premier League,Portimonense,Portugal (Premier League),Right Only,Very Strong,Weak,GK,185,82 kg,27,€170K - €1.7M,"€8,500 p/m",155,-,,6,-,Shot Stopper,-,Sweeper Keeper,Defend,GK,50,60,35,70,50,40,65,70,70,50,55,15,15,50,60,10,20,10,50,15,25,70,10,55,65,35,15,15,30,70,40,50,60,50,10,70,75,75,65,70,65,60,60,40,50,30,55,149,PTM,Portimonense
8444,19220188,,Welinton Júnior,1993-06-08,BRA,Portuguese Premier League,Portimonense,Portugal (Premier League),Right,Very Strong,Reasonable,"AMR,AML,AMC,ST",175,67 kg,29,€190K - €1.9M,"€11,500 p/m",182,31,,0,-,Creative,-,Inverted Winger,Support,AML,75,10,55,70,60,35,55,5,5,60,55,30,40,45,65,70,5,65,60,60,25,5,20,35,5,40,65,30,35,70,60,15,75,45,55,35,15,5,5,65,30,40,50,65,10,60,50,149,PTM,Portimonense
8445,43153082,,Moustapha Seck,1996-02-23,SEN,Portuguese Premier League,Portimonense,Portugal (Premier League),Left Only,Weak,Very Strong,"DL,WBL",176,72 kg,26,€120K - €1.2M,"€6,250 p/m",103,1,,0,-,Physical,-,Wing-Back,Attack,DL,75,5,65,65,55,60,65,10,5,55,50,50,75,50,70,60,5,35,55,45,55,5,50,60,5,55,40,65,50,60,55,5,75,55,40,50,5,5,5,70,65,50,65,60,15,45,60,149,PTM,Portimonense
8446,87031274,,Bryan Róchez,1995-01-01,HON,Portuguese Premier League,Portimonense,Portugal (Premier League),Right,Very Strong,Reasonable,ST,182,78 kg,27,€180K - €1.8M,"€9,750 p/m",221,83,,18,5,Physical,-,Pressing Forward,Attack,ST,75,10,90,70,75,50,80,10,5,55,65,25,25,40,55,60,15,70,60,40,45,10,70,65,10,40,40,15,20,75,65,5,65,40,60,20,5,20,10,55,55,25,50,50,15,40,60,149,PTM,Portimonense
8447,83190910,,Mohamed Diaby,1996-09-03,FRA,Portuguese Premier League,Portimonense,Portugal (Premier League),Right,Very Strong,Reasonable,"DM,MC",197,84 kg,25,€120K - €1.2M,"€6,500 p/m",106,9,,0,-,Leader,Damaged achilles tendon,Ball Winning Midfielder,Defend,DM,50,10,85,45,60,65,75,15,5,55,65,25,45,45,65,60,5,45,60,45,40,15,65,90,5,55,50,40,60,55,50,15,60,50,45,70,15,5,15,65,75,75,60,60,15,55,65,149,PTM,Portimonense
8448,70104047,,Berke Özer,2000-05-25,TUR,Portuguese Premier League,Portimonense,Portugal (Premier League),Right,Very Strong,Fairly Strong,GK,191,79 kg,22,€80K - €800K,"€6,500 p/m",66,-,,0,1,Shot Stopper,-,Sweeper Keeper,Defend,GK,40,70,25,65,50,65,55,55,50,60,70,15,5,55,60,15,25,15,40,15,25,65,15,65,45,35,15,5,5,45,35,70,45,55,10,60,60,70,50,35,40,10,40,40,65,35,60,149,PTM,Portimonense
8449,19162531,,Ewerton,1992-12-01,BRA,Portuguese Premier League,Portimonense,Portugal (Premier League),Right Only,Very Strong,Weak,"DM,MC",175,66 kg,29,€200K - €2M,"€11,500 p/m",257,18,,0,-,Technical,-,Carrilero,Support,MC,65,10,65,60,60,55,65,10,10,60,65,40,45,65,55,60,10,60,65,45,40,15,55,55,15,60,60,45,70,70,50,5,65,80,65,75,5,10,20,70,55,65,70,70,15,60,65,149,PTM,Portimonense
8450,19319454,Wnt,Anderson Oliveira,1998-07-16,BRA,Portuguese Premier League,Portimonense,Portugal (Premier League),Right,Very Strong,Reasonable,"AMR,AML,AMC",169,64 kg,23,€160K - €1.6M,"€6,000 p/m",79,5,,0,-,Technical,-,Inverted Winger,Support,AML,80,5,45,75,60,60,55,20,10,60,40,30,55,35,75,75,10,35,65,75,35,10,30,25,15,40,25,10,20,55,65,15,75,55,40,35,5,10,10,60,20,35,35,70,10,60,55,149,PTM,Portimonense
8451,19264842,,Pedrão,1997-05-03,BRA,Portuguese Premier League,Portimonense,Portugal (Premier League),Right Only,Very Strong,Weak,"DR,DC",193,82 kg,25,€170K - €1.7M,"€7,500 p/m",66,2,,0,-,Physical,-,Central Defender,Defend,DC,65,5,40,55,65,55,65,20,15,50,65,25,40,55,65,40,5,35,40,10,25,15,75,80,5,50,25,60,65,65,35,15,70,60,30,60,10,15,15,65,70,70,70,50,5,40,70,149,PTM,Portimonense
8452,19371114,,Luquinha,2000-10-03,BRA,Portuguese Premier League,Portimonense,Portugal (Premier League),Right,Very Strong,Reasonable,"MC,AMR,AMC",167,65 kg,21,€300K - €8M,"€6,500 p/m",41,2,,0,-,Technical,-,Advanced Playmaker,Attack,AMC,70,10,60,75,55,60,55,15,5,60,65,65,45,55,65,75,15,40,60,75,65,15,30,30,20,55,60,20,45,65,70,5,70,70,25,45,20,15,10,60,45,40,65,70,20,75,55,149,PTM,Portimonense
8453,83261445,,Filipe Relvas,1999-09-20,POR,Portuguese Premier League,Portimonense,Portugal (Premier League),Left Only,Weak,Very Strong,"DL,DC",192,78 kg,22,€3.8M - €7M,"€6,500 p/m",49,1,,0,-,Physical,-,Central Defender,Defend,DC,50,15,60,55,65,65,75,15,5,65,65,50,35,60,65,30,5,30,40,25,45,15,80,80,5,50,35,35,65,65,40,5,55,55,30,70,5,10,5,65,70,70,60,45,5,50,80,149,PTM,Portimonense
8454,83111553,,Paulo Estrela,1999-02-20,POR,Portuguese Premier League,Portimonense,Portugal (Premier League),Right Only,Very Strong,Weak,"DM,MC",170,65 kg,23,€700K - €1.5M,"€8,500 p/m",15,-,,0,-,Technical,-,Defensive Midfielder,Support,DM,60,20,75,60,80,65,65,15,15,65,60,65,55,60,70,55,5,40,60,40,70,15,25,25,10,55,50,25,45,60,60,20,60,75,70,70,15,15,5,60,40,80,65,65,5,65,60,149,PTM,Portimonense
8455,83152927,,Rui Gomes,1997-09-04,POR,Portuguese Premier League,Portimonense,Portugal (Premier League),Left Only,Weak,Very Strong,"AMR,AML",175,74 kg,24,€40K - €375K,"€6,250 p/m",121,16,,0,-,Technical,-,Winger,Support,AML,70,15,55,70,50,60,50,5,5,55,50,55,65,55,60,70,15,50,65,70,40,10,30,35,15,40,40,25,25,60,60,10,70,55,60,25,5,10,10,55,40,25,55,65,15,60,55,149,PTM,Portimonense
8456,83233950,,Bruno Reis,1999-07-20,POR,Portuguese Premier League,Portimonense,Portugal (Premier League),Right Only,Very Strong,Weak,"DM,MC,AMR,AMC",176,68 kg,22,€65K - €650K,"€4,200 p/m",5,-,,0,-,Leader,-,Central Midfielder,Attack,MC,55,15,65,45,65,45,35,5,10,45,55,25,55,55,85,50,5,45,60,40,50,10,35,35,20,75,55,30,45,65,65,5,55,75,70,45,15,10,5,65,45,55,70,60,15,70,60,149,PTM,Portimonense
8457,83169898,,Gonçalo Costa,2000-02-18,POR,Portuguese Premier League,Portimonense,Portugal (Premier League),Left Only,Weak,Very Strong,"DL,WBL",179,69 kg,22,€160K - €1.6M,"€9,750 p/m",25,2,,0,-,Technical,Damaged cruciate ligaments,Full-Back,Attack,DL,70,20,55,65,60,60,65,15,10,55,55,55,75,65,70,55,15,30,60,20,50,10,30,30,10,20,25,40,40,60,60,15,65,55,45,55,5,10,15,60,40,60,65,65,10,55,60,149,PTM,Portimonense
8458,19295397,,Matheus Guedes,1999-12-03,BRA,Portuguese Premier League,Portimonense,Portugal (Premier League),Left Only,Weak,Very Strong,DC,195,90 kg,22,€85K - €250K,"€3,600 p/m",-,-,,0,-,Physical,-,No-Nonsense Centre-Back,Stopper,DC,45,10,60,55,55,50,70,15,15,45,55,35,30,40,50,45,10,35,45,25,10,20,65,80,15,55,40,50,60,60,40,15,50,50,20,50,20,10,15,60,70,55,60,40,5,40,55,149,PTM,Portimonense
8459,83257041,Wnt,Klismahn,1999-11-23,BRA,Portuguese Premier League,Portimonense,Portugal (Premier League),Left,Weak,Very Strong,"MC,AMR,AMC",179,78 kg,22,€200K - €600K,"€5,000 p/m",25,5,,0,-,Technical,-,Inverted Winger,Support,AMR,60,5,35,65,45,65,40,15,5,75,50,60,60,60,50,65,15,45,65,65,60,5,30,30,15,25,45,25,25,65,45,15,60,70,55,40,15,15,15,55,50,25,65,70,20,60,50,149,PTM,Portimonense
8460,84100412,,Adewale Sapara,1995-01-27,NGA,Portuguese Premier League,Portimonense,Portugal (Premier League),Right Only,Very Strong,Weak,"AMR,AML",177,76 kg,27,€120K - €1.2M,"€5,500 p/m",148,60,,0,-,Physical,-,Winger,Support,AMR,75,5,65,70,55,65,45,10,15,60,50,35,55,50,45,60,10,60,60,70,35,10,30,20,10,20,50,25,20,75,55,15,75,50,55,20,5,10,15,60,50,30,40,60,15,45,60,149,PTM,Portimonense
8461,83254087,,Zié Ouattara,2000-01-09,CIV,Portuguese Premier League,Portimonense,Portugal (Premier League),Right,Very Strong,Reasonable,"DR,WBR",177,71 kg,22,€40K - €425K,"€5,000 p/m",37,-,,0,-,Physical,-,Wing-Back,Support,DR,70,15,45,65,65,45,55,10,5,45,50,30,60,55,35,60,10,30,50,30,35,15,45,45,20,25,35,55,55,60,65,15,70,50,45,45,5,10,5,65,55,55,60,50,15,45,60,149,PTM,Portimonense
8462,19409210,,Pastor,2000-02-20,BRA,Portuguese Premier League,Portimonense,Portugal (Premier League),Right Only,Very Strong,Weak,"DR,WBR",174,77 kg,22,€12K - €120K,"€3,100 p/m",33,1,,0,-,Physical,-,Wing-Back,Defend,DR,70,15,65,65,40,60,70,15,5,40,60,30,45,35,75,45,15,25,45,50,25,5,40,45,10,35,35,60,55,60,60,5,70,40,35,50,15,5,5,75,65,55,70,45,15,40,70,149,PTM,Portimonense
8463,83212486,Lst,Raphael Aflalo,1996-07-08,BRA,Portuguese Premier League,Portimonense,Portugal (Premier League),Right,Very Strong,Weak,GK,190,85 kg,25,€14K,"€4,200 p/m",10,-,,0,-,Distributor,-,Goalkeeper,Defend,GK,70,75,50,50,60,40,40,50,60,60,55,20,15,40,60,10,40,15,50,50,40,60,40,75,60,55,5,10,10,75,50,40,75,60,5,55,40,50,60,45,45,5,60,25,65,40,60,149,PTM,Portimonense
