Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Total,Total.1,Total.2,Total.3,Total.4,Short,Short.1,Short.2,Medium,Medium.1,Medium.2,Long,Long.1,Long.2,Unnamed: 23_level_0,Unnamed: 24_level_0,Expected,Expected.1,Unnamed: 27_level_0,Unnamed: 28_level_0,Unnamed: 29_level_0,Unnamed: 30_level_0,Unnamed: 31_level_0,Unnamed: 32_level_0,90s,Att,Pos,Squad,Player,Pass/90,Shot_Accuracy,Pass_Accuracy
2119,Roberto Piccoli,it ITA,FW,Hellas Verona,it Serie A,21,2001,2.1,13,25,52.0,178,55,8,12,66.7,3,6,50.0,1,4,25.0,0,0.2,0.0,-0.2,1,1,0,0,0,Matches,2.1,25.0,FW,Hellas Verona,Roberto Piccoli,11.904761904761903,,52.0
2120,Roberto Piccoli,it ITA,FW,Empoli,it Serie A,21,2001,5.7,62,97,63.9,751,164,44,58,75.9,14,22,63.6,0,5,0.0,0,0.4,0.2,-0.4,4,5,0,0,4,Matches,5.7,97.0,FW,Empoli,Roberto Piccoli,17.017543859649123,,63.9
2121,Charles Pickel,cd COD,MF,Cremonese,it Serie A,25,1997,27.6,756,978,77.3,12014,3464,379,459,82.6,308,369,83.5,46,85,54.1,0,1.2,1.1,-1.2,20,80,15,1,104,Matches,27.6,978.0,MF,Cremonese,Charles Pickel,35.43478260869565,,77.3
2122,Jordan Pickford,eng ENG,GK,Everton,eng Premier League,28,1994,37.0,749,1312,57.1,25114,19603,158,159,99.4,242,247,98.0,342,892,38.3,1,0.1,0.4,+0.9,2,57,1,0,2,Matches,37.0,1312.0,GK,Everton,Jordan Pickford,35.45945945945946,,57.1
2123,Amos Pieper,de GER,DF,Werder Bremen,de Bundesliga,24,1998,21.7,943,1206,78.2,18821,6486,295,351,84.0,513,589,87.1,127,224,56.7,1,0.3,0.9,+0.7,5,64,12,5,84,Matches,21.7,1206.0,DF,Werder Bremen,Amos Pieper,55.57603686635945,,78.2
2124,Ronaël Pierre-Gabriel,fr FRA,DF,Espanyol,es La Liga,24,1998,2.6,77,104,74.0,1187,440,37,41,90.2,34,42,81.0,3,8,37.5,0,0.3,0.5,-0.3,2,3,1,1,7,Matches,2.6,104.0,DF,Espanyol,Ronaël Pierre-Gabriel,40.0,,74.0
2125,Ronaël Pierre-Gabriel,fr FRA,DF,Strasbourg,fr Ligue 1,24,1998,7.3,287,364,78.8,4660,1705,141,164,86.0,122,146,83.6,14,30,46.7,1,0.8,0.7,+0.2,4,26,3,3,22,Matches,7.3,364.0,DF,Strasbourg,Ronaël Pierre-Gabriel,49.86301369863014,,78.8
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,,,Pos,Squad,Player,,31.8,
2126,Andrea Pinamonti,it ITA,FW,Sassuolo,it Serie A,23,1999,24.0,324,496,65.3,3971,594,216,285,75.8,68,117,58.1,12,23,52.2,0,1.5,1.6,-1.5,17,15,14,2,29,Matches,24.0,496.0,FW,Sassuolo,Andrea Pinamonti,20.666666666666668,,65.3
2127,Ethan Pinnock,jm JAM,DF,Brentford,eng Premier League,29,1993,30.0,914,1149,79.5,16931,5712,333,391,85.2,480,559,85.9,84,160,52.5,0,1.0,1.1,-1.0,8,43,3,3,52,Matches,30.0,1149.0,DF,Brentford,Ethan Pinnock,38.3,38.0,79.5
2128,Yeremi Pino,es ESP,"FW,MF",Villarreal,es La Liga,19,2002,27.2,651,845,77.0,8933,1516,412,474,86.9,184,228,80.7,31,49,63.3,6,5.7,4.5,+0.3,44,18,24,2,62,Matches,27.2,845.0,"FW,MF",Villarreal,Yeremi Pino,31.06617647058824,,77.0
2129,Gerard Piqué,es ESP,DF,Barcelona,es La Liga,35,1987,4.3,353,385,91.7,7375,2268,102,112,91.1,193,199,97.0,56,66,84.8,0,0.0,0.1,0.0,1,47,0,0,35,Matches,4.3,385.0,DF,Barcelona,Gerard Piqué,89.53488372093024,,91.7
2130,Lorenzo Pirola,it ITA,DF,Salernitana,it Serie A,20,2002,21.6,790,989,79.9,14168,5069,320,355,90.1,399,470,84.9,65,127,51.2,0,0.4,0.4,-0.4,3,43,4,0,43,Matches,21.6,989.0,DF,Salernitana,Lorenzo Pirola,45.78703703703703,,79.9
2131,Niccolò Pisilli,it ITA,MF,Roma,it Serie A,17,2004,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.0,0.0,MF,Roma,Niccolò Pisilli,,,
2132,Marko Pjaca,hr CRO,"MF,FW",Empoli,it Serie A,27,1995,5.8,195,246,79.3,3260,724,97,117,82.9,69,88,78.4,21,30,70.0,0,0.4,0.5,-0.4,11,16,8,3,18,Matches,5.8,246.0,"MF,FW",Empoli,Marko Pjaca,42.41379310344828,,79.3
2133,Óscar Plano,es ESP,"FW,MF",Valladolid,es La Liga,31,1991,22.6,468,640,73.1,7102,1888,252,326,77.3,157,195,80.5,30,49,61.2,1,1.6,1.4,-0.6,16,56,17,4,73,Matches,22.6,640.0,"FW,MF",Valladolid,Óscar Plano,28.31858407079645,35.1,73.1
2134,Gonzalo Plata,ec ECU,FW,Valladolid,es La Liga,21,2000,25.6,582,782,74.4,7367,1681,387,458,84.5,145,193,75.1,18,47,38.3,5,3.1,2.6,+1.9,37,28,19,3,54,Matches,25.6,782.0,FW,Valladolid,Gonzalo Plata,30.546875,,74.4
2135,Marvin Plattenhardt,de GER,DF,Hertha BSC,de Bundesliga,30,1992,26.7,794,1208,65.7,13900,7002,385,431,89.3,306,457,67.0,88,258,34.1,2,3.0,3.9,-1.0,30,38,8,6,84,Matches,26.7,1208.0,DF,Hertha BSC,Marvin Plattenhardt,45.243445692883896,,65.7
2136,Alassane Pléa,fr FRA,FW,Gladbach,de Bundesliga,29,1993,19.7,529,763,69.3,8211,2867,295,355,83.1,153,219,69.9,47,92,51.1,9,4.0,5.3,+5.0,32,72,34,7,94,Matches,19.7,763.0,FW,Gladbach,Alassane Pléa,38.73096446700508,,69.3
2137,Tommaso Pobega,it ITA,MF,Milan,it Serie A,23,1999,9.8,307,401,76.6,5520,1482,138,170,81.2,133,151,88.1,32,60,53.3,0,0.3,0.6,-0.3,5,36,8,2,36,Matches,9.8,401.0,MF,Milan,Tommaso Pobega,40.91836734693877,39.5,76.6
2138,Daniel Podence,pt POR,"FW,MF",Wolves,eng Premier League,26,1995,19.7,445,663,67.1,7362,2311,227,301,75.4,140,209,67.0,51,90,56.7,0,2.5,2.2,-2.5,36,35,39,7,95,Matches,19.7,663.0,"FW,MF",Wolves,Daniel Podence,33.65482233502538,,67.1
2139,Paul Pogba,fr FRA,"MF,FW",Juventus,it Serie A,29,1993,1.2,48,67,71.6,737,199,29,33,87.9,15,19,78.9,3,6,50.0,0,0.2,0.1,-0.2,2,7,2,0,4,Matches,1.2,67.0,"MF,FW",Juventus,Paul Pogba,55.833333333333336,,71.6
2140,Joel Pohjanpalo,fi FIN,"FW,MF",Leverkusen,de Bundesliga,27,1994,0.0,0,1,0.0,0,0,0,0,,0,0,,0,1,0.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.0,1.0,"FW,MF",Leverkusen,Joel Pohjanpalo,inf,,0.0
2141,Matteo Politano,it ITA,FW,Napoli,it Serie A,28,1993,13.0,468,641,73.0,7418,2472,258,290,89.0,150,202,74.3,41,89,46.1,3,3.6,2.4,-0.6,34,34,27,8,72,Matches,13.0,641.0,FW,Napoli,Matteo Politano,49.30769230769231,,73.0
2142,Sebastian Polter,de GER,FW,Schalke 04,de Bundesliga,31,1991,7.0,84,160,52.5,1126,290,44,80,55.0,28,50,56.0,1,4,25.0,3,1.0,0.8,+2.0,9,5,5,0,11,Matches,7.0,160.0,FW,Schalke 04,Sebastian Polter,22.857142857142858,,52.5
2143,Ezequiel Ponce,ar ARG,"FW,MF",Elche,es La Liga,25,1997,12.5,218,292,74.7,2610,432,148,179,82.7,34,50,68.0,12,18,66.7,0,0.7,0.3,-0.7,11,21,4,0,19,Matches,12.5,292.0,"FW,MF",Elche,Ezequiel Ponce,23.36,,74.7
2144,Julien Ponceau,fr FRA,MF,Lorient,fr Ligue 1,21,2000,18.4,691,840,82.3,10711,3196,352,407,86.5,260,302,86.1,42,59,71.2,4,3.0,2.0,+1.0,26,75,12,1,101,Matches,18.4,840.0,MF,Lorient,Julien Ponceau,45.65217391304349,,82.3
2145,Marin Pongračić,hr CRO,DF,Lecce,it Serie A,24,1997,8.8,296,361,82.0,6388,2314,73,94,77.7,171,195,87.7,47,63,74.6,0,0.1,0.0,-0.1,2,16,2,0,19,Matches,8.8,361.0,DF,Lecce,Marin Pongračić,41.02272727272727,,82.0
2146,Nick Pope,eng ENG,GK,Newcastle Utd,eng Premier League,30,1992,36.2,614,890,69.0,17068,11723,121,122,99.2,275,283,97.2,212,478,44.4,0,0.1,0.0,-0.1,2,13,0,0,1,Matches,36.2,890.0,GK,Newcastle Utd,Nick Pope,24.58563535911602,,69.0
2147,Łukasz Poręba,pl POL,MF,Lens,fr Ligue 1,22,2000,2.9,116,143,81.1,1866,539,52,63,82.5,48,57,84.2,9,13,69.2,1,0.7,0.4,+0.3,5,12,5,2,20,Matches,2.9,143.0,MF,Lens,Łukasz Poręba,49.310344827586206,,81.1
2148,Jackson Porozo,ec ECU,DF,Troyes,fr Ligue 1,21,2000,18.0,512,629,81.4,9099,2992,215,250,86.0,249,284,87.7,35,73,47.9,0,0.2,0.5,-0.2,2,21,1,0,26,Matches,18.0,629.0,DF,Troyes,Jackson Porozo,34.94444444444444,,81.4
2149,Pedro Porro,es ESP,"DF,MF",Tottenham,eng Premier League,22,1999,12.6,465,648,71.8,7553,2604,241,272,88.6,168,221,76.0,43,98,43.9,3,3.0,2.3,0.0,25,28,23,14,39,Matches,12.6,648.0,"DF,MF",Tottenham,Pedro Porro,51.42857142857143,,71.8
2150,Francisco Portillo,es ESP,"MF,FW",Almería,es La Liga,32,1990,8.0,365,459,79.5,5407,1875,211,240,87.9,115,136,84.6,22,41,53.7,1,1.0,1.9,0.0,13,49,18,3,74,Matches,8.0,459.0,"MF,FW",Almería,Francisco Portillo,57.375,,79.5
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,,,Pos,Squad,Player,,,
2151,Portu,es ESP,"MF,DF",Getafe,es La Liga,30,1992,19.7,493,731,67.4,7469,2863,268,329,81.5,174,240,72.5,29,77,37.7,3,1.9,2.6,+1.1,27,30,26,15,40,Matches,19.7,731.0,"MF,DF",Getafe,Portu,37.10659898477157,,67.4
2152,Stefan Posch,at AUT,DF,Bologna,it Serie A,25,1997,28.1,1399,1805,77.5,24735,10680,659,724,91.0,568,682,83.3,147,303,48.5,2,2.0,1.9,0.0,23,112,27,6,148,Matches,28.1,1805.0,DF,Bologna,Stefan Posch,64.23487544483986,,77.5
2153,Stefan Posch,at AUT,DF,Hoffenheim,de Bundesliga,25,1997,0.2,8,12,66.7,163,27,1,3,33.3,6,6,100.0,1,2,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.2,12.0,DF,Hoffenheim,Stefan Posch,60.0,,66.7
2154,Yussuf Poulsen,dk DEN,FW,RB Leipzig,de Bundesliga,28,1994,4.6,69,126,54.8,844,220,40,61,65.6,14,37,37.8,4,9,44.4,1,1.8,1.6,-0.8,8,7,2,1,7,Matches,4.6,126.0,FW,RB Leipzig,Yussuf Poulsen,27.39130434782609,,54.8
2155,José Pozo,es ESP,"MF,FW",Rayo Vallecano,es La Liga,26,1996,1.0,34,45,75.6,481,128,20,24,83.3,8,13,61.5,3,4,75.0,0,0.1,0.2,-0.1,2,5,2,0,6,Matches,1.0,45.0,"MF,FW",Rayo Vallecano,José Pozo,45.0,,75.6
2156,Manuel Pozo,es ESP,FW,Valladolid,es La Liga,20,2001,0.2,6,8,75.0,89,38,3,4,75.0,1,2,50.0,1,1,100.0,0,0.0,0.0,0.0,1,1,0,0,1,Matches,0.2,8.0,FW,Valladolid,Manuel Pozo,40.0,,75.0
2157,Alejandro Pozo Pozo,es ESP,DF,Almería,es La Liga,23,1999,20.9,814,1117,72.9,13478,5554,421,470,89.6,303,392,77.3,72,174,41.4,3,3.6,2.6,-0.6,24,40,21,16,64,Matches,20.9,1117.0,DF,Almería,Alejandro Pozo Pozo,53.44497607655503,,72.9
2158,Dennis Praet,be BEL,"MF,FW",Leicester City,eng Premier League,28,1994,7.2,200,270,74.1,2897,680,117,138,84.8,62,77,80.5,13,27,48.1,0,0.5,0.4,-0.5,3,10,5,1,17,Matches,7.2,270.0,"MF,FW",Leicester City,Dennis Praet,37.5,,74.1
2159,Abdón Prats,es ESP,"FW,MF",Mallorca,es La Liga,29,1992,4.6,58,91,63.7,874,173,27,45,60.0,18,28,64.3,6,7,85.7,1,1.4,0.2,-0.4,7,4,3,0,8,Matches,4.6,91.0,"FW,MF",Mallorca,Abdón Prats,19.782608695652176,,63.7
2160,Sanjin Prcić,ba BIH,MF,Strasbourg,fr Ligue 1,28,1993,18.1,890,1056,84.3,17168,4866,341,382,89.3,382,427,89.5,142,204,69.6,1,0.8,1.4,+0.2,12,90,10,2,112,Matches,18.1,1056.0,MF,Strasbourg,Sanjin Prcić,58.34254143646408,,84.3
2161,Isaac Price,nir NIR,MF,Everton,eng Premier League,18,2003,0.4,12,14,85.7,203,44,6,7,85.7,5,6,83.3,1,1,100.0,0,0.1,0.0,-0.1,1,1,0,0,1,Matches,0.4,14.0,MF,Everton,Isaac Price,35.0,,85.7
2162,Grischa Prömel,de GER,MF,Hoffenheim,de Bundesliga,27,1995,16.2,363,473,76.7,5687,1378,201,242,83.1,128,154,83.1,25,45,55.6,1,1.1,0.8,-0.1,8,29,5,1,39,Matches,16.2,473.0,MF,Hoffenheim,Grischa Prömel,29.19753086419753,,76.7
2163,Ivan Provedel,it ITA,GK,Lazio,it Serie A,28,1994,37.9,1061,1323,80.2,28575,20681,236,237,99.6,410,421,97.4,408,654,62.4,0,0.0,0.1,0.0,1,21,1,0,0,Matches,37.9,1323.0,GK,Lazio,Ivan Provedel,34.90765171503958,40.4,80.2
2164,Javi Puado,es ESP,"FW,MF",Espanyol,es La Liga,24,1998,26.0,450,590,76.3,6618,1312,250,295,84.7,146,192,76.0,26,44,59.1,2,2.6,2.0,-0.6,25,15,21,3,58,Matches,26.0,590.0,"FW,MF",Espanyol,Javi Puado,22.692307692307693,,76.3
2165,Mehdi Puch Herrantz,fr FRA,MF,Ajaccio,fr Ligue 1,18,2004,0.5,22,28,78.6,375,122,11,12,91.7,8,12,66.7,2,2,100.0,0,0.1,0.0,-0.1,2,2,1,0,4,Matches,0.5,28.0,MF,Ajaccio,Mehdi Puch Herrantz,56.0,,78.6
2166,Tymoteusz Puchacz,pl POL,DF,Union Berlin,de Bundesliga,23,1999,0.6,22,36,61.1,367,71,12,15,80.0,8,12,66.7,2,7,28.6,0,0.0,0.0,0.0,1,0,0,0,2,Matches,0.6,36.0,DF,Union Berlin,Tymoteusz Puchacz,60.0,,61.1
2167,Arnau Puigmal,es ESP,"MF,FW",Almería,es La Liga,21,2001,8.5,193,274,70.4,2779,909,117,138,84.8,64,94,68.1,9,23,39.1,0,0.5,0.8,-0.5,8,9,7,3,16,Matches,8.5,274.0,"MF,FW",Almería,Arnau Puigmal,32.23529411764706,,70.4
2168,Christian Pulisic,us USA,"FW,DF",Chelsea,eng Premier League,23,1998,9.1,238,301,79.1,3262,556,154,177,87.0,66,84,78.6,10,18,55.6,1,0.7,0.4,+0.3,12,14,3,1,23,Matches,9.1,301.0,"FW,DF",Chelsea,Christian Pulisic,33.07692307692308,,79.1
2169,Ignacio Pussetto,ar ARG,"MF,DF",Sampdoria,it Serie A,26,1995,1.7,34,56,60.7,404,91,25,32,78.1,7,12,58.3,0,4,0.0,0,0.2,0.1,-0.2,2,2,0,0,1,Matches,1.7,56.0,"MF,DF",Sampdoria,Ignacio Pussetto,32.94117647058824,,60.7
2170,Niklas Pyyhtiä,fi FIN,MF,Bologna,it Serie A,18,2003,1.2,41,53,77.4,609,66,26,31,83.9,13,15,86.7,2,5,40.0,1,0.1,0.0,+0.9,2,3,0,0,1,Matches,1.2,53.0,MF,Bologna,Niklas Pyyhtiä,44.16666666666667,,77.4
2171,Fabio Quagliarella,it ITA,FW,Sampdoria,it Serie A,39,1983,8.9,159,245,64.9,2528,609,78,100,78.0,49,72,68.1,18,37,48.6,1,0.7,0.7,+0.3,7,15,7,1,25,Matches,8.9,245.0,FW,Sampdoria,Fabio Quagliarella,27.528089887640448,,64.9
2172,Giacomo Quagliata,it ITA,DF,Cremonese,it Serie A,22,2000,7.8,221,338,65.4,3802,1660,108,123,87.8,90,132,68.2,20,62,32.3,1,1.0,1.0,0.0,13,21,10,8,28,Matches,7.8,338.0,DF,Cremonese,Giacomo Quagliata,43.333333333333336,,65.4
2173,Eduardo Quaresma,pt POR,DF,Hoffenheim,de Bundesliga,20,2002,1.0,60,68,88.2,1119,317,21,24,87.5,36,39,92.3,3,5,60.0,0,0.0,0.0,0.0,0,5,1,0,10,Matches,1.0,68.0,DF,Hoffenheim,Eduardo Quaresma,68.0,,88.2
2174,Joshua Quarshie,de GER,MF,Hoffenheim,de Bundesliga,18,2004,0.0,0,2,0.0,0,0,0,0,,0,2,0.0,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.0,2.0,MF,Hoffenheim,Joshua Quarshie,inf,,0.0
2175,Ghjuvanni Quilichini,fr FRA,GK,Ajaccio,fr Ligue 1,19,2002,0.9,14,34,41.2,511,427,1,1,100.0,5,5,100.0,8,28,28.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.9,34.0,GK,Ajaccio,Ghjuvanni Quilichini,37.77777777777778,,41.2
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,,,Pos,Squad,Player,,,
2176,Domingos Quina,pt POR,MF,Elche,es La Liga,22,1999,3.1,122,147,83.0,2173,674,54,60,90.0,56,62,90.3,10,15,66.7,0,0.4,0.5,-0.4,3,16,4,1,17,Matches,3.1,147.0,MF,Elche,Domingos Quina,47.41935483870967,,83.0
2177,Rubén Quintanilla,es ESP,DF,Mallorca,es La Liga,20,2002,0.0,2,2,100.0,70,21,0,0,,0,0,,2,2,100.0,0,0.0,0.0,0.0,0,0,0,0,1,Matches,0.0,2.0,DF,Mallorca,Rubén Quintanilla,inf,45.8,100.0
2178,Adrien Rabiot,fr FRA,MF,Juventus,it Serie A,27,1995,30.5,971,1191,81.5,15511,4279,513,586,87.5,339,412,82.3,83,117,70.9,4,2.3,1.9,+1.7,31,99,23,4,133,Matches,30.5,1191.0,MF,Juventus,Adrien Rabiot,39.04918032786885,32.7,81.5
2179,Nemanja Radonjić,rs SRB,"MF,FW",Torino,it Serie A,26,1996,16.2,298,473,63.0,4373,1199,181,231,78.4,77,124,62.1,25,62,40.3,2,1.7,2.4,+0.3,18,20,19,8,42,Matches,16.2,473.0,"MF,FW",Torino,Nemanja Radonjić,29.19753086419753,,63.0
2180,Ivan Radovanović,rs SRB,"MF,DF",Salernitana,it Serie A,33,1988,7.5,214,265,80.8,4318,1602,75,84,89.3,105,115,91.3,32,57,56.1,0,0.0,0.1,0.0,1,19,0,0,16,Matches,7.5,265.0,"MF,DF",Salernitana,Ivan Radovanović,35.333333333333336,,80.8
2181,Ionuț Radu,ro ROU,GK,Cremonese,it Serie A,25,1997,9.0,221,336,65.8,6117,4391,51,52,98.1,100,102,98.0,69,177,39.0,0,0.4,0.1,-0.4,2,10,2,0,0,Matches,9.0,336.0,GK,Cremonese,Ionuț Radu,37.333333333333336,,65.8
2182,Ionuț Radu,ro ROU,GK,Auxerre,fr Ligue 1,25,1997,17.0,345,598,57.7,11491,9005,41,41,100.0,142,143,99.3,159,408,39.0,0,0.0,0.0,0.0,1,16,0,0,0,Matches,17.0,598.0,GK,Auxerre,Ionuț Radu,35.1764705882353,,57.7
2183,Ștefan Radu,ro ROU,FW,Lazio,it Serie A,35,1986,0.0,6,7,85.7,78,21,4,4,100.0,2,3,66.7,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches,0.0,7.0,FW,Lazio,Ștefan Radu,inf,,85.7
2184,Antonio Raillo,es ESP,DF,Mallorca,es La Liga,30,1991,30.7,902,1088,82.9,18671,6723,230,271,84.9,566,612,92.5,99,173,57.2,3,1.1,0.6,+1.9,7,32,0,0,50,Matches,30.7,1088.0,DF,Mallorca,Antonio Raillo,35.43973941368078,,82.9
2185,Antonio Raimondo,it ITA,FW,Bologna,it Serie A,18,2004,0.2,3,4,75.0,21,3,2,3,66.7,0,0,,0,0,,0,0.0,0.0,0.0,0,1,0,0,0,Matches,0.2,4.0,FW,Bologna,Antonio Raimondo,20.0,,75.0
2186,Predrag Rajković,rs SRB,GK,Mallorca,es La Liga,26,1995,36.0,717,1210,59.3,28066,23317,75,76,98.7,236,239,98.7,401,888,45.2,0,0.5,0.1,-0.5,4,51,1,0,3,Matches,36.0,1210.0,GK,Mallorca,Predrag Rajković,33.611111111111114,,59.3
2187,Ivan Rakitić,hr CRO,MF,Sevilla,es La Liga,34,1988,19.9,997,1241,80.3,17745,4758,490,558,87.8,354,411,86.1,120,203,59.1,3,1.9,2.7,+1.1,28,113,23,5,148,Matches,19.9,1241.0,MF,Sevilla,Ivan Rakitić,62.36180904522614,,80.3
2188,Diant Ramaj,de GER,GK,Eint Frankfurt,de Bundesliga,20,2001,1.0,21,25,84.0,501,271,5,5,100.0,12,12,100.0,4,8,50.0,0,0.0,0.0,0.0,0,0,0,0,0,Matches,1.0,25.0,GK,Eint Frankfurt,Diant Ramaj,25.0,45.0,84.0
2189,Largie Ramazani,be BEL,"FW,MF",Almería,es La Liga,21,2001,15.6,195,291,67.0,3103,857,107,140,76.4,66,90,73.3,16,29,55.2,1,1.7,1.8,-0.7,13,22,11,1,30,Matches,15.6,291.0,"FW,MF",Almería,Largie Ramazani,18.65384615384616,,67.0
2190,Simon Ramet,fr FRA,DF,Lille,fr Ligue 1,19,2003,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches,0.0,0.0,DF,Lille,Simon Ramet,,,
2191,Adil Rami,fr FRA,DF,Troyes,fr Ligue 1,36,1985,17.7,615,731,84.1,12742,5477,194,211,91.9,306,343,89.2,103,154,66.9,1,0.6,0.2,+0.4,3,45,2,1,35,Matches,17.7,731.0,DF,Troyes,Adil Rami,41.29943502824859,,84.1
2192,Chris Ramos,es ESP,FW,Cádiz,es La Liga,25,1997,7.9,79,149,53.0,854,206,57,92,62.0,12,28,42.9,2,4,50.0,0,0.2,0.7,-0.2,4,7,1,1,6,Matches,7.9,149.0,FW,Cádiz,Chris Ramos,18.860759493670884,,53.0
2193,Sergio Ramos,es ESP,DF,Paris S-G,fr Ligue 1,36,1986,30.0,2394,2535,94.4,46077,15119,815,860,94.8,1231,1263,97.5,283,327,86.5,1,0.2,0.8,+0.8,4,215,6,2,163,Matches,30.0,2535.0,DF,Paris S-G,Sergio Ramos,84.5,,94.4
2194,Aaron Ramsdale,eng ENG,GK,Arsenal,eng Premier League,24,1998,38.0,761,1111,68.5,18974,13109,190,196,96.9,383,390,98.2,186,519,35.8,0,0.0,0.0,0.0,0,30,2,0,8,Matches,38.0,1111.0,GK,Arsenal,Aaron Ramsdale,29.23684210526316,,68.5
2195,Aaron Ramsey,wls WAL,MF,Nice,fr Ligue 1,31,1990,17.6,915,1088,84.1,16069,3809,398,431,92.3,382,444,86.0,100,159,62.9,1,1.8,2.0,-0.8,28,88,20,3,126,Matches,17.6,1088.0,MF,Nice,Aaron Ramsey,61.81818181818181,,84.1
2196,Jacob Ramsey,eng ENG,"MF,FW",Aston Villa,eng Premier League,21,2001,29.3,728,889,81.9,10240,2665,444,500,88.8,217,266,81.6,34,46,73.9,7,5.1,2.9,+1.9,42,67,28,4,98,Matches,29.3,889.0,"MF,FW",Aston Villa,Jacob Ramsey,30.341296928327644,,81.9
2197,Luca Ranieri,it ITA,DF,Fiorentina,it Serie A,23,1999,5.6,278,334,83.2,5363,1832,96,105,91.4,143,158,90.5,37,62,59.7,0,0.1,0.1,-0.1,2,18,0,0,11,Matches,5.6,334.0,DF,Fiorentina,Luca Ranieri,59.642857142857146,,83.2
2198,Andrea Ranocchia,it ITA,DF,Monza,it Serie A,34,1988,0.5,16,19,84.2,347,109,2,2,100.0,11,12,91.7,2,4,50.0,0,0.0,0.0,0.0,0,2,0,0,0,Matches,0.5,19.0,DF,Monza,Andrea Ranocchia,38.0,,84.2
2199,Filippo Ranocchia,it ITA,MF,Monza,it Serie A,21,2001,5.9,201,255,78.8,3906,1183,81,93,87.1,83,98,84.7,32,49,65.3,0,0.4,0.4,-0.4,7,23,7,1,26,Matches,5.9,255.0,MF,Monza,Filippo Ranocchia,43.22033898305085,,78.8
2200,Lilian Raolisoa,fr FRA,"DF,MF",Angers,fr Ligue 1,22,2000,1.9,98,119,82.4,1631,387,48,51,94.1,38,49,77.6,9,15,60.0,0,0.8,0.5,-0.8,3,4,4,1,10,Matches,1.9,119.0,"DF,MF",Angers,Lilian Raolisoa,62.631578947368425,,82.4
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches,,,Pos,Squad,Player,,31.6,
2201,Raphinha,br BRA,FW,Barcelona,es La Liga,25,1996,23.0,915,1266,72.3,15558,3922,475,556,85.4,304,393,77.4,107,226,47.3,7,9.8,9.3,-2.8,57,48,74,20,104,Matches,23.0,1266.0,FW,Barcelona,Raphinha,55.04347826086956,,72.3
2202,Nicolai Rapp,de GER,"MF,DF",Werder Bremen,de Bundesliga,25,1996,0.8,47,59,79.7,905,278,20,24,83.3,17,21,81.0,8,11,72.7,0,0.0,0.0,0.0,0,3,1,0,5,Matches,0.8,59.0,"MF,DF",Werder Bremen,Nicolai Rapp,73.75,,79.7
2203,Elba Rashani,xk KVX,"MF,FW",Clermont Foot,fr Ligue 1,29,1993,24.0,543,729,74.5,7569,1657,316,375,84.3,179,229,78.2,18,46,39.1,3,3.6,2.8,-0.6,20,34,15,5,54,Matches,24.0,729.0,"MF,FW",Clermont Foot,Elba Rashani,30.375,45.4,74.5
2204,Marcus Rashford,eng ENG,FW,Manchester Utd,eng Premier League,24,1997,32.0,627,817,76.7,8886,2180,409,480,85.2,146,187,78.1,41,64,64.1,5,3.4,2.8,+1.6,30,38,53,2,88,Matches,32.0,817.0,FW,Manchester Utd,Marcus Rashford,25.53125,,76.7
2205,Giacomo Raspadori,it ITA,FW,Sassuolo,it Serie A,22,2000,0.5,10,12,83.3,207,33,2,2,100.0,6,7,85.7,1,2,50.0,0,0.0,0.0,0.0,0,1,0,0,2,Matches,0.5,12.0,FW,Sassuolo,Giacomo Raspadori,24.0,39.0,83.3
