Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Touches,Touches.1,Touches.2,Touches.3,Touches.4,Touches.5,Touches.6,Take-Ons,Take-Ons.1,Take-Ons.2,Take-Ons.3,Take-Ons.4,Carries,Carries.1,Carries.2,Carries.3,Carries.4,Carries.5,Carries.6,Carries.7,Receiving,Receiving.1,Unnamed: 31_level_0,90s,Att,Pos,Squad,Player,Dribble/90,Shot_Accuracy,Dribble_Accuracy
2401,Jeffrey Schlupp,gh GHA,"MF,FW",Crystal Palace,eng Premier League,29,1992,28.1,1193,63,281,640,293,48,1193,56,30,53.6,19,33.9,602,3035,1232,32,25,11,33,33,707,67,Matches,28.1,56.0,"MF,FW",Crystal Palace,Jeffrey Schlupp,1.99288256227758,,53.6
2402,Kasper Schmeichel,dk DEN,GK,Nice,fr Ligue 1,35,1986,36.0,1258,1119,1253,5,0,0,1258,0,0,,0,,860,3975,2015,0,0,0,2,0,604,0,Matches,36.0,0.0,GK,Nice,Kasper Schmeichel,0.0,,
2403,Jonathan Schmid,fr FRA,DF,Freiburg,de Bundesliga,32,1990,0.5,34,2,8,15,11,2,34,1,1,100.0,0,0.0,10,39,16,1,0,1,1,0,18,6,Matches,0.5,1.0,DF,Freiburg,Jonathan Schmid,2.0,,100.0
2404,Romano Schmid,at AUT,"MF,FW",Werder Bremen,de Bundesliga,22,2000,16.9,948,17,139,495,325,34,948,47,16,34.0,25,53.2,540,2606,1324,34,30,7,47,25,661,84,Matches,16.9,47.0,"MF,FW",Werder Bremen,Romano Schmid,2.781065088757397,,34.0
2405,Kenneth Schmidt,de GER,DF,Freiburg,de Bundesliga,20,2002,2.8,208,16,79,119,12,0,208,3,2,66.7,1,33.3,120,725,368,5,3,0,5,0,144,0,Matches,2.8,3.0,DF,Freiburg,Kenneth Schmidt,1.0714285714285714,,66.7
2406,Niklas Schmidt,de GER,MF,Werder Bremen,de Bundesliga,24,1998,12.1,718,19,113,441,181,19,718,46,33,71.7,10,21.7,432,2322,1073,26,22,4,17,13,484,49,Matches,12.1,46.0,MF,Werder Bremen,Niklas Schmidt,3.801652892561984,,71.7
2407,Benno Schmitz,de GER,DF,Köln,de Bundesliga,27,1994,26.9,1757,83,485,799,483,22,1757,11,3,27.3,7,63.6,777,3363,1919,48,39,3,24,8,915,126,Matches,26.9,11.0,DF,Köln,Benno Schmitz,0.4089219330855019,,27.3
2408,Jerdy Schouten,nl NED,MF,Bologna,it Serie A,25,1997,27.9,1807,81,492,1138,193,10,1807,48,27,56.3,13,27.1,1033,4285,1647,15,13,1,43,25,1239,29,Matches,27.9,48.0,MF,Bologna,Jerdy Schouten,1.7204301075268815,,56.3
2409,Perr Schuurs,nl NED,DF,Torino,it Serie A,22,1999,25.8,1479,145,759,671,67,17,1479,14,10,71.4,3,21.4,768,3730,1812,14,16,1,21,7,814,2,Matches,25.8,14.0,DF,Torino,Perr Schuurs,0.5426356589147286,,71.4
2410,Marvin Schwäbe,de GER,GK,Köln,de Bundesliga,27,1995,34.0,1457,1025,1439,20,0,0,1457,0,0,,0,,940,4444,2678,0,1,1,1,0,911,0,Matches,34.0,0.0,GK,Köln,Marvin Schwäbe,0.0,,
2411,Alexander Schwolow,de GER,GK,Schalke 04,de Bundesliga,30,1992,22.6,916,752,910,5,1,1,916,0,0,,0,,494,2288,1124,0,0,0,0,0,443,0,Matches,22.6,0.0,GK,Schalke 04,Alexander Schwolow,0.0,,
2412,Manuel Sebastián,es ESP,MF,Sevilla,es La Liga,18,2004,1.7,86,3,25,52,10,0,86,3,1,33.3,2,66.7,48,261,69,0,2,0,1,0,49,1,Matches,1.7,3.0,MF,Sevilla,Manuel Sebastián,1.7647058823529411,,33.3
2413,Demba Seck,sn SEN,"MF,FW",Torino,it Serie A,21,2001,5.8,238,2,22,107,117,27,238,30,16,53.3,9,30.0,164,1395,752,29,19,12,24,13,185,42,Matches,5.8,30.0,"MF,FW",Torino,Demba Seck,5.172413793103448,,53.3
2414,Haris Seferović,ch SUI,FW,Celta Vigo,es La Liga,30,1992,9.9,284,8,23,140,124,30,284,16,8,50.0,7,43.8,159,641,290,12,8,9,15,7,200,44,Matches,9.9,16.0,FW,Celta Vigo,Haris Seferović,1.616161616161616,,50.0
2415,Telasco Segovia,ve VEN,MF,Sampdoria,it Serie A,19,2003,0.0,3,0,0,3,0,0,3,0,0,,0,,1,1,0,0,0,0,0,0,3,0,Matches,0.0,0.0,MF,Sampdoria,Telasco Segovia,,,
2416,Jacopo Segre,it ITA,DF,Torino,it Serie A,25,1997,0.2,12,0,4,8,0,0,12,0,0,,0,,8,33,12,0,0,0,0,0,7,0,Matches,0.2,0.0,DF,Torino,Jacopo Segre,0.0,,
2417,Paul Seguin,de GER,MF,Union Berlin,de Bundesliga,27,1995,7.7,417,7,81,187,150,11,417,14,7,50.0,6,42.9,219,1030,458,13,10,1,8,6,250,28,Matches,7.7,14.0,MF,Union Berlin,Paul Seguin,1.818181818181818,,50.0
2418,Alidu Seidu,gh GHA,DF,Clermont Foot,fr Ligue 1,22,2000,27.3,1646,109,710,805,158,3,1646,61,31,50.8,9,14.8,1168,7389,3574,27,34,2,34,15,970,35,Matches,27.3,61.0,DF,Clermont Foot,Alidu Seidu,2.2344322344322345,,50.8
2419,Davie Selke,de GER,FW,Hertha BSC,de Bundesliga,27,1995,3.1,108,7,14,49,47,12,107,4,1,25.0,3,75.0,54,260,137,3,4,2,8,4,82,22,Matches,3.1,4.0,FW,Hertha BSC,Davie Selke,1.2903225806451613,,25.0
2420,Davie Selke,de GER,FW,Köln,de Bundesliga,27,1995,9.7,298,17,28,147,126,53,298,9,4,44.4,5,55.6,131,504,254,7,6,0,12,9,235,40,Matches,9.7,9.0,FW,Köln,Davie Selke,0.9278350515463918,,44.4
2421,Matz Sels,be BEL,GK,Strasbourg,fr Ligue 1,30,1992,38.0,1082,936,1076,8,0,0,1082,0,0,,0,,685,3758,2281,0,0,0,1,0,432,0,Matches,38.0,0.0,GK,Strasbourg,Matz Sels,0.0,,
2422,Nélson Semedo,pt POR,DF,Wolves,eng Premier League,28,1993,29.2,1858,139,589,837,451,29,1858,73,33,45.2,33,45.2,998,5308,2691,50,42,5,42,19,1087,147,Matches,29.2,73.0,DF,Wolves,Nélson Semedo,2.5,,45.2
2423,Vivaldo Semedo,pt POR,"FW,MF",Udinese,it Serie A,17,2005,0.4,11,1,1,4,7,2,11,0,0,,0,,10,27,9,0,1,0,2,1,10,3,Matches,0.4,0.0,"FW,MF",Udinese,Vivaldo Semedo,0.0,,
2424,Antoine Semenyo,gh GHA,"FW,MF",Bournemouth,eng Premier League,22,2000,2.9,102,8,24,43,39,5,102,6,3,50.0,2,33.3,58,508,239,5,9,4,12,6,64,11,Matches,2.9,6.0,"FW,MF",Bournemouth,Antoine Semenyo,2.0689655172413794,,50.0
2425,Marvin Senaya,tg TOG,DF,Strasbourg,fr Ligue 1,21,2001,0.1,7,2,4,1,2,0,7,0,0,,0,,4,30,11,1,0,0,0,0,3,0,Matches,0.1,0.0,DF,Strasbourg,Marvin Senaya,0.0,,
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,,,Pos,Squad,Player,,,
2426,Marcos Senesi,ar ARG,DF,Bournemouth,eng Premier League,25,1997,27.7,1647,340,1037,568,57,16,1647,13,8,61.5,4,30.8,929,4383,2386,9,12,1,15,4,983,3,Matches,27.7,13.0,DF,Bournemouth,Marcos Senesi,0.4693140794223827,,61.5
2427,Stefano Sensi,it ITA,MF,Monza,it Serie A,26,1995,18.0,1442,22,276,880,299,11,1442,29,11,37.9,9,31.0,903,4511,1934,27,32,2,32,15,1103,37,Matches,18.0,29.0,MF,Monza,Stefano Sensi,1.6111111111111112,,37.9
2428,Jaime Seoane,es ESP,"MF,FW",Getafe,es La Liga,25,1997,3.6,155,4,26,82,47,2,155,5,2,40.0,3,60.0,84,434,208,6,3,1,4,6,94,7,Matches,3.6,5.0,"MF,FW",Getafe,Jaime Seoane,1.3888888888888888,,40.0
2429,Luigi Sepe,it ITA,GK,Salernitana,it Serie A,31,1991,17.0,692,605,692,0,0,0,692,0,0,,0,,346,1709,1260,0,0,0,1,0,273,0,Matches,17.0,0.0,GK,Salernitana,Luigi Sepe,0.0,,
2430,Suat Serdar,de GER,MF,Hertha BSC,de Bundesliga,25,1997,22.5,936,32,189,549,219,32,936,74,36,48.6,31,41.9,463,2623,1226,33,23,3,35,32,465,48,Matches,22.5,74.0,MF,Hertha BSC,Suat Serdar,3.2888888888888888,,48.6
2431,Leonardo Sernicola,it ITA,DF,Cremonese,it Serie A,25,1997,25.7,1220,67,352,498,387,24,1220,57,24,42.1,22,38.6,592,3716,2045,60,45,5,28,21,610,95,Matches,25.7,57.0,DF,Cremonese,Leonardo Sernicola,2.217898832684825,,42.1
2432,Ryan Sessegnon,eng ENG,DF,Tottenham,eng Premier League,22,2000,9.0,493,29,157,170,168,27,493,11,5,45.5,4,36.4,233,1435,815,24,11,5,11,10,270,64,Matches,9.0,11.0,DF,Tottenham,Ryan Sessegnon,1.2222222222222223,45.2,45.5
2433,Stephan El Shaarawy,it ITA,"DF,MF",Roma,it Serie A,29,1992,16.9,1032,16,185,467,395,63,1032,70,26,37.1,39,55.7,619,3834,1842,58,41,20,35,11,681,136,Matches,16.9,70.0,"DF,MF",Roma,Stephan El Shaarawy,4.142011834319527,,37.1
2434,Eniss Shabani,al ALB,MF,Mainz 05,de Bundesliga,19,2003,0.1,7,0,2,4,1,0,7,0,0,,0,,6,18,9,0,0,0,1,0,6,0,Matches,0.1,0.0,MF,Mainz 05,Eniss Shabani,0.0,,
2435,Luke Shaw,eng ENG,DF,Manchester Utd,eng Premier League,27,1995,28.4,2388,175,810,1124,475,22,2388,39,14,35.9,17,43.6,1298,6356,3352,53,44,3,24,8,1459,76,Matches,28.4,39.0,DF,Manchester Utd,Luke Shaw,1.3732394366197185,,35.9
2436,Jonjo Shelvey,eng ENG,MF,Newcastle Utd,eng Premier League,30,1992,0.4,28,0,8,18,2,0,28,0,0,,0,,10,63,19,0,0,0,0,0,17,0,Matches,0.4,0.0,MF,Newcastle Utd,Jonjo Shelvey,0.0,,
2437,Jonjo Shelvey,eng ENG,MF,Nott'ham Forest,eng Premier League,30,1992,6.0,345,23,102,209,35,1,345,4,4,100.0,0,0.0,178,978,442,1,3,0,3,4,214,0,Matches,6.0,4.0,MF,Nott'ham Forest,Jonjo Shelvey,0.6666666666666666,,100.0
2438,Eldor Shomurodov,uz UZB,FW,Spezia,it Serie A,27,1995,9.0,316,4,31,140,151,34,316,25,8,32.0,13,52.0,170,899,337,7,4,3,37,17,222,53,Matches,9.0,25.0,FW,Spezia,Eldor Shomurodov,2.7777777777777777,,32.0
2439,Eldor Shomurodov,uz UZB,FW,Roma,it Serie A,27,1995,1.3,53,1,4,16,34,11,53,4,1,25.0,3,75.0,34,241,103,3,4,2,4,5,43,15,Matches,1.3,4.0,FW,Roma,Eldor Shomurodov,3.0769230769230766,,25.0
2440,Kaj Sierhuis,nl NED,"FW,MF",Reims,fr Ligue 1,24,1998,2.4,91,3,10,28,54,15,91,5,2,40.0,2,40.0,71,352,130,5,4,1,5,5,70,29,Matches,2.4,5.0,"FW,MF",Reims,Kaj Sierhuis,2.083333333333333,,40.0
2441,Vincent Sierro,ch SUI,MF,Toulouse,fr Ligue 1,26,1995,7.4,485,16,100,296,92,6,485,8,6,75.0,1,12.5,343,1717,666,7,10,2,6,7,313,13,Matches,7.4,8.0,MF,Toulouse,Vincent Sierro,1.081081081081081,,75.0
2442,Kiliann Sildillia,fr FRA,"DF,MF",Freiburg,de Bundesliga,20,2002,22.0,1306,67,337,706,271,18,1306,27,12,44.4,14,51.9,650,3159,1546,20,24,2,21,15,693,47,Matches,22.0,27.0,"DF,MF",Freiburg,Kiliann Sildillia,1.2272727272727273,36.7,44.4
2443,André Silva,pt POR,FW,RB Leipzig,de Bundesliga,26,1995,19.3,717,8,39,281,409,120,717,61,21,34.4,29,47.5,478,2386,984,35,21,23,65,43,556,142,Matches,19.3,61.0,FW,RB Leipzig,André Silva,3.1606217616580308,,34.4
2444,Bernardo Silva,pt POR,"MF,FW",Manchester City,eng Premier League,27,1994,24.5,1772,31,281,797,707,92,1772,64,28,43.8,29,45.3,1115,7092,3523,90,73,29,30,31,1324,188,Matches,24.5,64.0,"MF,FW",Manchester City,Bernardo Silva,2.6122448979591835,,43.8
2445,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,fr Ligue 1,25,1997,32.2,2218,105,621,1025,595,36,2218,33,19,57.6,8,24.2,1413,8270,4299,56,49,9,27,10,1253,141,Matches,32.2,33.0,DF,Monaco,Caio Henrique Oliveira Silva,1.0248447204968942,,57.6
2446,David Silva,es ESP,MF,Real Sociedad,es La Liga,36,1986,21.5,1378,24,136,700,560,78,1378,47,19,40.4,19,40.4,881,4932,2318,70,68,19,37,24,1045,121,Matches,21.5,47.0,MF,Real Sociedad,David Silva,2.186046511627907,,40.4
2447,Rui Silva,pt POR,GK,Betis,es La Liga,28,1994,26.0,936,782,932,5,0,0,936,1,1,100.0,0,0.0,462,2369,1283,0,0,0,0,0,360,0,Matches,26.0,1.0,GK,Betis,Rui Silva,0.0384615384615384,,100.0
2448,Thiago Silva,br BRA,DF,Chelsea,eng Premier League,37,1984,26.1,2302,348,1167,1081,58,24,2302,4,3,75.0,0,0.0,1460,6608,3887,8,14,0,6,1,1674,2,Matches,26.1,4.0,DF,Chelsea,Thiago Silva,0.1532567049808429,,75.0
2449,Marco Silvestri,it ITA,GK,Udinese,it Serie A,31,1991,38.0,1267,1140,1267,0,0,0,1267,0,0,,0,,625,2964,2110,0,0,0,0,0,544,0,Matches,38.0,0.0,GK,Udinese,Marco Silvestri,0.0,25.6,
2450,Abdallah Sima,sn SEN,FW,Angers,fr Ligue 1,21,2001,20.4,589,23,54,271,281,78,589,50,21,42.0,25,50.0,404,2855,915,38,25,17,60,31,424,140,Matches,20.4,50.0,FW,Angers,Abdallah Sima,2.450980392156863,,42.0
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,,,Pos,Squad,Player,,,
2451,Mohamed Simakan,fr FRA,DF,RB Leipzig,de Bundesliga,22,2000,16.2,1301,89,434,668,211,28,1301,31,12,38.7,15,48.4,768,3765,2170,32,23,2,22,6,869,72,Matches,16.2,31.0,DF,RB Leipzig,Mohamed Simakan,1.9135802469135803,,38.7
2452,Giovanni Simeone,ar ARG,FW,Napoli,it Serie A,27,1995,4.5,194,4,16,87,92,25,194,15,7,46.7,5,33.3,144,722,225,11,9,3,27,13,159,34,Matches,4.5,15.0,FW,Napoli,Giovanni Simeone,3.333333333333333,,46.7
2453,Ellis Simms,eng ENG,FW,Everton,eng Premier League,21,2001,2.5,84,1,2,36,47,11,84,2,2,100.0,0,0.0,37,156,55,2,2,2,6,2,65,19,Matches,2.5,2.0,FW,Everton,Ellis Simms,0.8,,100.0
2454,Simo,es ESP,DF,Espanyol,es La Liga,17,2005,1.6,79,14,32,46,2,0,79,0,0,,0,,46,241,143,2,0,0,0,2,47,1,Matches,1.6,0.0,DF,Espanyol,Simo,0.0,,
2455,Moses Simon,ng NGA,"FW,MF",Nantes,fr Ligue 1,27,1995,26.1,967,5,103,321,567,104,966,95,34,35.8,50,52.6,729,6355,3150,138,61,43,49,36,669,218,Matches,26.1,95.0,"FW,MF",Nantes,Moses Simon,3.639846743295019,,35.8
2456,Unai Simón,es ESP,GK,Athletic Club,es La Liga,25,1997,30.5,1007,810,1001,7,0,0,1007,0,0,,0,,598,3166,1823,0,0,0,1,0,480,0,Matches,30.5,0.0,GK,Athletic Club,Unai Simón,0.0,31.0,
2457,Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,fr Ligue 1,22,1999,17.4,787,27,125,329,355,76,787,60,28,46.7,24,40.0,579,3939,1782,49,33,22,42,33,520,150,Matches,17.4,60.0,"MF,FW",Auxerre,Lassine Sinayoko,3.4482758620689657,,46.7
2458,Wilfried Singo,ci CIV,DF,Torino,it Serie A,21,2000,22.7,1354,46,299,649,420,59,1354,54,30,55.6,13,24.1,708,3749,1789,54,34,9,33,17,849,93,Matches,22.7,54.0,DF,Torino,Wilfried Singo,2.378854625550661,,55.6
2459,Luis Sinisterra,co COL,FW,Leeds United,eng Premier League,23,1999,9.6,469,7,50,212,215,32,469,42,19,45.2,17,40.5,281,1740,931,30,17,8,16,23,341,84,Matches,9.6,42.0,FW,Leeds United,Luis Sinisterra,4.375,,45.2
2460,Daley Sinkgraven,nl NED,"DF,MF",Leverkusen,de Bundesliga,27,1995,3.8,260,13,81,119,61,7,260,6,3,50.0,3,50.0,129,606,300,8,6,1,4,7,161,17,Matches,3.8,6.0,"DF,MF",Leverkusen,Daley Sinkgraven,1.5789473684210529,,50.0
2461,Tobias Sippel,de GER,GK,Gladbach,de Bundesliga,34,1988,5.7,272,229,272,0,0,0,272,0,0,,0,,141,635,441,0,0,0,0,0,147,0,Matches,5.7,0.0,GK,Gladbach,Tobias Sippel,0.0,,
2462,Hugo Siquet,be BEL,DF,Freiburg,de Bundesliga,20,2002,0.2,11,2,4,7,0,0,11,0,0,,0,,3,8,0,0,0,0,1,1,5,0,Matches,0.2,0.0,DF,Freiburg,Hugo Siquet,0.0,,
2463,Salvatore Sirigu,it ITA,GK,Fiorentina,it Serie A,35,1987,1.0,40,38,40,0,0,0,40,0,0,,0,,26,237,118,0,0,0,0,0,16,0,Matches,1.0,0.0,GK,Fiorentina,Salvatore Sirigu,0.0,,
2464,Ibrahima Sissoko,ml MLI,MF,Strasbourg,fr Ligue 1,24,1997,14.6,803,40,177,464,176,28,803,17,8,47.1,8,47.1,543,2796,1159,18,23,1,22,19,480,41,Matches,14.6,17.0,MF,Strasbourg,Ibrahima Sissoko,1.1643835616438356,,47.1
2465,Moussa Sissoko,fr FRA,MF,Nantes,fr Ligue 1,32,1989,21.3,963,32,189,562,240,25,963,36,15,41.7,19,52.8,700,4357,2141,33,30,4,29,18,618,70,Matches,21.3,36.0,MF,Nantes,Moussa Sissoko,1.6901408450704225,,41.7
2466,Tim Skarke,de GER,"DF,MF",Union Berlin,de Bundesliga,25,1996,0.6,50,1,4,15,31,5,50,2,1,50.0,1,50.0,33,159,49,3,0,1,3,4,34,10,Matches,0.6,2.0,"DF,MF",Union Berlin,Tim Skarke,3.333333333333333,,50.0
2467,Tim Skarke,de GER,"FW,MF",Schalke 04,de Bundesliga,25,1996,4.9,212,4,25,80,108,10,212,11,2,18.2,9,81.8,99,509,182,4,10,1,16,5,107,26,Matches,4.9,11.0,"FW,MF",Schalke 04,Tim Skarke,2.2448979591836733,,18.2
2468,Ellyes Skhiri,tn TUN,MF,Köln,de Bundesliga,27,1995,31.7,2056,105,583,1207,287,54,2056,32,24,75.0,8,25.0,1123,6762,3462,50,35,7,27,20,1263,61,Matches,31.7,32.0,MF,Köln,Ellyes Skhiri,1.0094637223974765,,75.0
2469,Oliver Skipp,eng ENG,MF,Tottenham,eng Premier League,21,2000,16.6,915,45,245,554,124,7,915,15,11,73.3,3,20.0,496,2147,941,14,15,2,17,16,634,25,Matches,16.6,15.0,MF,Tottenham,Oliver Skipp,0.9036144578313252,,73.3
2470,Leo Skiri Østigård,no NOR,DF,Napoli,it Serie A,22,1999,4.7,401,35,176,209,17,2,401,0,0,,0,,259,1619,939,5,5,0,4,0,271,1,Matches,4.7,0.0,DF,Napoli,Leo Skiri Østigård,0.0,,
2471,Łukasz Skorupski,pl POL,GK,Bologna,it Serie A,31,1991,37.0,1311,1189,1306,5,0,0,1311,0,0,,0,,707,3512,2253,0,0,0,1,0,553,0,Matches,37.0,0.0,GK,Bologna,Łukasz Skorupski,0.0,30.8,
2472,Robert Skov,dk DEN,DF,Hoffenheim,de Bundesliga,26,1996,15.0,906,32,210,373,335,37,904,27,7,25.9,16,59.3,453,2377,1188,43,26,12,21,11,481,97,Matches,15.0,27.0,DF,Hoffenheim,Robert Skov,1.8,,25.9
2473,Milan Škriniar,sk SVK,DF,Inter,it Serie A,27,1995,19.7,1546,151,741,721,90,13,1546,3,3,100.0,0,0.0,976,4478,2134,16,11,0,14,3,1137,10,Matches,19.7,3.0,DF,Inter,Milan Škriniar,0.1522842639593908,,100.0
2474,Naatan Skyttä,fi FIN,MF,Toulouse,fr Ligue 1,20,2002,0.3,14,1,2,7,5,3,14,0,0,,0,,11,93,49,1,0,0,1,0,10,2,Matches,0.3,0.0,MF,Toulouse,Naatan Skyttä,0.0,,
2475,Islam Slimani,dz ALG,FW,Brest,fr Ligue 1,34,1988,11.0,467,13,30,269,170,45,466,13,4,30.8,8,61.5,358,1550,467,11,11,2,36,17,378,61,Matches,11.0,13.0,FW,Brest,Islam Slimani,1.181818181818182,,30.8
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches,,,Pos,Squad,Player,,,
2476,Chris Smalling,eng ENG,DF,Roma,it Serie A,32,1989,31.2,1657,254,977,637,52,34,1657,4,2,50.0,1,25.0,877,3859,1889,5,7,0,10,2,1002,7,Matches,31.2,4.0,DF,Roma,Chris Smalling,0.1282051282051282,,50.0
2477,Adam Smith,eng ENG,DF,Bournemouth,eng Premier League,31,1991,32.7,1527,112,602,650,296,17,1527,30,6,20.0,17,56.7,647,2762,1368,28,21,3,21,4,771,54,Matches,32.7,30.0,DF,Bournemouth,Adam Smith,0.9174311926605504,,20.0
2478,Emile Smith Rowe,eng ENG,"MF,FW",Arsenal,eng Premier League,22,2000,1.9,102,1,14,37,51,9,102,5,2,40.0,3,60.0,68,303,119,2,1,0,0,4,71,11,Matches,1.9,5.0,"MF,FW",Arsenal,Emile Smith Rowe,2.631578947368421,,40.0
2479,Hrvoje Smolčić,hr CRO,DF,Eint Frankfurt,de Bundesliga,21,2000,5.2,432,72,234,188,12,4,432,2,2,100.0,0,0.0,231,1099,609,0,3,0,3,1,254,1,Matches,5.2,2.0,DF,Eint Frankfurt,Hrvoje Smolčić,0.3846153846153846,,100.0
2480,Cédric Soares,pt POR,DF,Arsenal,eng Premier League,30,1991,0.3,27,2,8,9,10,0,27,0,0,,0,,14,87,67,1,2,0,0,0,20,0,Matches,0.3,0.0,DF,Arsenal,Cédric Soares,0.0,,
2481,Cédric Soares,pt POR,DF,Fulham,eng Premier League,30,1991,2.2,213,10,58,89,66,3,213,2,2,100.0,0,0.0,120,496,242,4,2,1,2,2,140,12,Matches,2.2,2.0,DF,Fulham,Cédric Soares,0.9090909090909092,,100.0
2482,Danilo Soares,br BRA,DF,Bochum,de Bundesliga,30,1991,19.6,1251,90,469,643,154,2,1251,22,8,36.4,12,54.5,507,2188,908,17,18,2,17,13,522,24,Matches,19.6,22.0,DF,Bochum,Danilo Soares,1.1224489795918366,,36.4
2483,Eduard Sobol,ua UKR,DF,Strasbourg,fr Ligue 1,27,1995,9.7,479,19,97,230,156,8,479,25,11,44.0,9,36.0,300,1781,771,16,15,2,12,7,277,54,Matches,9.7,25.0,DF,Strasbourg,Eduard Sobol,2.577319587628866,,44.0
2484,Rubén Sobrino,es ESP,"MF,FW",Cádiz,es La Liga,30,1992,27.4,952,37,209,401,359,75,952,75,29,38.7,36,48.0,542,3550,1609,45,41,12,56,42,579,81,Matches,27.4,75.0,"MF,FW",Cádiz,Rubén Sobrino,2.737226277372263,,38.7
2485,Alex Sola,es ESP,DF,Real Sociedad,es La Liga,23,1999,3.9,252,12,73,99,84,6,252,16,7,43.8,5,31.3,116,739,298,8,3,1,2,6,131,19,Matches,3.9,16.0,DF,Real Sociedad,Alex Sola,4.102564102564103,36.8,43.8
2486,Dominic Solanke,eng ENG,"FW,MF",Bournemouth,eng Premier League,24,1997,31.8,1012,54,157,423,454,159,1012,110,45,40.9,54,49.1,638,4488,1731,70,41,36,134,74,730,167,Matches,31.8,110.0,"FW,MF",Bournemouth,Dominic Solanke,3.459119496855346,,40.9
2487,Augusto Solari,ar ARG,MF,Celta Vigo,es La Liga,30,1992,2.9,160,1,28,88,45,6,160,5,1,20.0,3,60.0,88,337,155,5,2,1,2,4,105,14,Matches,2.9,5.0,MF,Celta Vigo,Augusto Solari,1.7241379310344829,,20.0
2488,Ola Solbakken,no NOR,"MF,FW",Roma,it Serie A,23,1998,5.6,227,8,28,94,109,20,227,14,5,35.7,6,42.9,134,613,220,5,11,7,16,13,156,35,Matches,5.6,14.0,"MF,FW",Roma,Ola Solbakken,2.5,,35.7
2489,Nikola Soldo,hr CRO,DF,Köln,de Bundesliga,21,2001,6.6,421,47,230,182,13,7,421,3,0,0.0,3,100.0,236,1193,722,3,2,0,1,0,261,0,Matches,6.6,3.0,DF,Köln,Nikola Soldo,0.4545454545454546,,0.0
2490,Carlos Soler,es ESP,MF,Valencia,es La Liga,25,1997,2.7,143,2,13,62,68,4,142,2,1,50.0,0,0.0,83,508,223,3,4,0,2,1,98,7,Matches,2.7,2.0,MF,Valencia,Carlos Soler,0.7407407407407407,,50.0
2491,Carlos Soler,es ESP,MF,Paris S-G,fr Ligue 1,25,1997,13.2,749,14,105,359,290,25,749,12,5,41.7,4,33.3,626,2884,1120,18,28,2,20,13,594,67,Matches,13.2,12.0,MF,Paris S-G,Carlos Soler,0.9090909090909092,,41.7
2492,François-Joseph Sollacaro,fr FRA,GK,Ajaccio,fr Ligue 1,28,1994,6.0,150,121,150,0,0,0,150,0,0,,0,,83,578,322,0,0,0,0,0,45,0,Matches,6.0,0.0,GK,Ajaccio,François-Joseph Sollacaro,0.0,,
2493,Manor Solomon,il ISR,FW,Fulham,eng Premier League,23,1999,6.4,292,9,62,91,147,11,292,37,19,51.4,15,40.5,191,1555,723,16,16,2,13,11,186,51,Matches,6.4,37.0,FW,Fulham,Manor Solomon,5.78125,,51.4
2494,Yann Sommer,ch SUI,GK,Gladbach,de Bundesliga,33,1988,10.0,638,444,636,2,0,0,638,0,0,,0,,420,1803,981,0,0,0,0,0,405,0,Matches,10.0,0.0,GK,Gladbach,Yann Sommer,0.0,,
2495,Yann Sommer,ch SUI,GK,Bayern Munich,de Bundesliga,33,1988,19.0,779,603,770,9,0,0,779,2,2,100.0,0,0.0,525,2377,1226,0,0,0,0,1,505,0,Matches,19.0,2.0,GK,Bayern Munich,Yann Sommer,0.1052631578947368,,100.0
2496,Brandon Soppy,fr FRA,DF,Udinese,it Serie A,20,2002,1.0,48,2,8,19,21,3,48,6,1,16.7,4,66.7,33,272,137,4,4,0,0,0,27,4,Matches,1.0,6.0,DF,Udinese,Brandon Soppy,6.0,,16.7
2497,Brandon Soppy,fr FRA,DF,Atalanta,it Serie A,20,2002,7.1,413,8,90,185,143,22,413,26,6,23.1,13,50.0,220,1230,679,23,12,6,16,8,241,35,Matches,7.1,26.0,DF,Atalanta,Brandon Soppy,3.661971830985916,,23.1
2498,David Soria,es ESP,GK,Getafe,es La Liga,29,1993,38.0,1224,1011,1216,11,0,0,1224,0,0,,0,,541,3493,2322,0,0,0,0,0,291,0,Matches,38.0,0.0,GK,Getafe,David Soria,0.0,,
