Pitch_Number,count,x_interval,y_interval,percentage,position
378,0.0,"(75.0, 80.0)","(85.0, 90.0)",0.0,DL
379,0.0,"(75.0, 80.0)","(90.0, 95.0)",0.0,DL
380,0.0,"(75.0, 80.0)","(95.0, 100.0)",0.0,DL
381,0.0,"(75.0, 80.0)","(100.0, 105.0)",0.0,DL
382,0.0,"(75.0, 80.0)","(105.0, 110.0)",0.0,DL
383,0.0,"(75.0, 80.0)","(110.0, 115.0)",0.0,DL
384,0.0,"(75.0, 80.0)","(115.0, 120.0)",0.0,DL
1,0.0,"(0.0, 5.0)","(0.0, 5.0)",0.0,DR
2,0.0,"(0.0, 5.0)","(5.0, 10.0)",0.0,DR
3,0.0,"(0.0, 5.0)","(10.0, 15.0)",0.0,DR
4,0.0,"(0.0, 5.0)","(15.0, 20.0)",0.0,DR
5,1.0,"(0.0, 5.0)","(20.0, 25.0)",0.0007401924500370096,DR
6,0.0,"(0.0, 5.0)","(25.0, 30.0)",0.0,DR
7,0.0,"(0.0, 5.0)","(30.0, 35.0)",0.0,DR
8,0.0,"(0.0, 5.0)","(35.0, 40.0)",0.0,DR
9,0.0,"(0.0, 5.0)","(40.0, 45.0)",0.0,DR
10,0.0,"(0.0, 5.0)","(45.0, 50.0)",0.0,DR
11,0.0,"(0.0, 5.0)","(50.0, 55.0)",0.0,DR
12,0.0,"(0.0, 5.0)","(55.0, 60.0)",0.0,DR
13,0.0,"(0.0, 5.0)","(60.0, 65.0)",0.0,DR
14,0.0,"(0.0, 5.0)","(65.0, 70.0)",0.0,DR
15,0.0,"(0.0, 5.0)","(70.0, 75.0)",0.0,DR
16,0.0,"(0.0, 5.0)","(75.0, 80.0)",0.0,DR
17,0.0,"(0.0, 5.0)","(80.0, 85.0)",0.0,DR
18,0.0,"(0.0, 5.0)","(85.0, 90.0)",0.0,DR
19,0.0,"(0.0, 5.0)","(90.0, 95.0)",0.0,DR
20,0.0,"(0.0, 5.0)","(95.0, 100.0)",0.0,DR
21,0.0,"(0.0, 5.0)","(100.0, 105.0)",0.0,DR
22,0.0,"(0.0, 5.0)","(105.0, 110.0)",0.0,DR
23,0.0,"(0.0, 5.0)","(110.0, 115.0)",0.0,DR
24,0.0,"(0.0, 5.0)","(115.0, 120.0)",0.0,DR
25,0.0,"(5.0, 10.0)","(0.0, 5.0)",0.0,DR
26,0.0,"(5.0, 10.0)","(5.0, 10.0)",0.0,DR
27,0.0,"(5.0, 10.0)","(10.0, 15.0)",0.0,DR
28,0.0,"(5.0, 10.0)","(15.0, 20.0)",0.0,DR
29,0.0,"(5.0, 10.0)","(20.0, 25.0)",0.0,DR
30,0.0,"(5.0, 10.0)","(25.0, 30.0)",0.0,DR
31,0.0,"(5.0, 10.0)","(30.0, 35.0)",0.0,DR
32,0.0,"(5.0, 10.0)","(35.0, 40.0)",0.0,DR
33,0.0,"(5.0, 10.0)","(40.0, 45.0)",0.0,DR
34,0.0,"(5.0, 10.0)","(45.0, 50.0)",0.0,DR
35,0.0,"(5.0, 10.0)","(50.0, 55.0)",0.0,DR
36,0.0,"(5.0, 10.0)","(55.0, 60.0)",0.0,DR
37,0.0,"(5.0, 10.0)","(60.0, 65.0)",0.0,DR
38,0.0,"(5.0, 10.0)","(65.0, 70.0)",0.0,DR
39,0.0,"(5.0, 10.0)","(70.0, 75.0)",0.0,DR
40,0.0,"(5.0, 10.0)","(75.0, 80.0)",0.0,DR
41,0.0,"(5.0, 10.0)","(80.0, 85.0)",0.0,DR
42,0.0,"(5.0, 10.0)","(85.0, 90.0)",0.0,DR
43,0.0,"(5.0, 10.0)","(90.0, 95.0)",0.0,DR
44,1.0,"(5.0, 10.0)","(95.0, 100.0)",0.0007401924500370096,DR
45,0.0,"(5.0, 10.0)","(100.0, 105.0)",0.0,DR
46,0.0,"(5.0, 10.0)","(105.0, 110.0)",0.0,DR
47,1.0,"(5.0, 10.0)","(110.0, 115.0)",0.0007401924500370096,DR
48,0.0,"(5.0, 10.0)","(115.0, 120.0)",0.0,DR
49,0.0,"(10.0, 15.0)","(0.0, 5.0)",0.0,DR
50,0.0,"(10.0, 15.0)","(5.0, 10.0)",0.0,DR
51,0.0,"(10.0, 15.0)","(10.0, 15.0)",0.0,DR
52,0.0,"(10.0, 15.0)","(15.0, 20.0)",0.0,DR
53,0.0,"(10.0, 15.0)","(20.0, 25.0)",0.0,DR
54,0.0,"(10.0, 15.0)","(25.0, 30.0)",0.0,DR
55,0.0,"(10.0, 15.0)","(30.0, 35.0)",0.0,DR
56,0.0,"(10.0, 15.0)","(35.0, 40.0)",0.0,DR
57,0.0,"(10.0, 15.0)","(40.0, 45.0)",0.0,DR
58,0.0,"(10.0, 15.0)","(45.0, 50.0)",0.0,DR
59,0.0,"(10.0, 15.0)","(50.0, 55.0)",0.0,DR
60,0.0,"(10.0, 15.0)","(55.0, 60.0)",0.0,DR
61,0.0,"(10.0, 15.0)","(60.0, 65.0)",0.0,DR
62,0.0,"(10.0, 15.0)","(65.0, 70.0)",0.0,DR
63,0.0,"(10.0, 15.0)","(70.0, 75.0)",0.0,DR
64,0.0,"(10.0, 15.0)","(75.0, 80.0)",0.0,DR
65,0.0,"(10.0, 15.0)","(80.0, 85.0)",0.0,DR
66,0.0,"(10.0, 15.0)","(85.0, 90.0)",0.0,DR
67,0.0,"(10.0, 15.0)","(90.0, 95.0)",0.0,DR
68,0.0,"(10.0, 15.0)","(95.0, 100.0)",0.0,DR
69,0.0,"(10.0, 15.0)","(100.0, 105.0)",0.0,DR
70,0.0,"(10.0, 15.0)","(105.0, 110.0)",0.0,DR
71,0.0,"(10.0, 15.0)","(110.0, 115.0)",0.0,DR
72,0.0,"(10.0, 15.0)","(115.0, 120.0)",0.0,DR
73,0.0,"(15.0, 20.0)","(0.0, 5.0)",0.0,DR
74,0.0,"(15.0, 20.0)","(5.0, 10.0)",0.0,DR
75,1.0,"(15.0, 20.0)","(10.0, 15.0)",0.0007401924500370096,DR
76,0.0,"(15.0, 20.0)","(15.0, 20.0)",0.0,DR
77,0.0,"(15.0, 20.0)","(20.0, 25.0)",0.0,DR
78,0.0,"(15.0, 20.0)","(25.0, 30.0)",0.0,DR
79,0.0,"(15.0, 20.0)","(30.0, 35.0)",0.0,DR
80,0.0,"(15.0, 20.0)","(35.0, 40.0)",0.0,DR
81,0.0,"(15.0, 20.0)","(40.0, 45.0)",0.0,DR
82,0.0,"(15.0, 20.0)","(45.0, 50.0)",0.0,DR
83,1.0,"(15.0, 20.0)","(50.0, 55.0)",0.0007401924500370096,DR
84,0.0,"(15.0, 20.0)","(55.0, 60.0)",0.0,DR
85,0.0,"(15.0, 20.0)","(60.0, 65.0)",0.0,DR
86,0.0,"(15.0, 20.0)","(65.0, 70.0)",0.0,DR
87,0.0,"(15.0, 20.0)","(70.0, 75.0)",0.0,DR
88,0.0,"(15.0, 20.0)","(75.0, 80.0)",0.0,DR
89,0.0,"(15.0, 20.0)","(80.0, 85.0)",0.0,DR
90,0.0,"(15.0, 20.0)","(85.0, 90.0)",0.0,DR
91,0.0,"(15.0, 20.0)","(90.0, 95.0)",0.0,DR
92,0.0,"(15.0, 20.0)","(95.0, 100.0)",0.0,DR
93,0.0,"(15.0, 20.0)","(100.0, 105.0)",0.0,DR
94,0.0,"(15.0, 20.0)","(105.0, 110.0)",0.0,DR
95,0.0,"(15.0, 20.0)","(110.0, 115.0)",0.0,DR
96,0.0,"(15.0, 20.0)","(115.0, 120.0)",0.0,DR
97,0.0,"(20.0, 25.0)","(0.0, 5.0)",0.0,DR
98,0.0,"(20.0, 25.0)","(5.0, 10.0)",0.0,DR
99,0.0,"(20.0, 25.0)","(10.0, 15.0)",0.0,DR
100,0.0,"(20.0, 25.0)","(15.0, 20.0)",0.0,DR
101,0.0,"(20.0, 25.0)","(20.0, 25.0)",0.0,DR
102,1.0,"(20.0, 25.0)","(25.0, 30.0)",0.0007401924500370096,DR
103,0.0,"(20.0, 25.0)","(30.0, 35.0)",0.0,DR
104,0.0,"(20.0, 25.0)","(35.0, 40.0)",0.0,DR
105,0.0,"(20.0, 25.0)","(40.0, 45.0)",0.0,DR
106,0.0,"(20.0, 25.0)","(45.0, 50.0)",0.0,DR
107,0.0,"(20.0, 25.0)","(50.0, 55.0)",0.0,DR
108,0.0,"(20.0, 25.0)","(55.0, 60.0)",0.0,DR
109,0.0,"(20.0, 25.0)","(60.0, 65.0)",0.0,DR
110,0.0,"(20.0, 25.0)","(65.0, 70.0)",0.0,DR
111,0.0,"(20.0, 25.0)","(70.0, 75.0)",0.0,DR
112,0.0,"(20.0, 25.0)","(75.0, 80.0)",0.0,DR
113,0.0,"(20.0, 25.0)","(80.0, 85.0)",0.0,DR
114,1.0,"(20.0, 25.0)","(85.0, 90.0)",0.0007401924500370096,DR
115,0.0,"(20.0, 25.0)","(90.0, 95.0)",0.0,DR
116,0.0,"(20.0, 25.0)","(95.0, 100.0)",0.0,DR
117,0.0,"(20.0, 25.0)","(100.0, 105.0)",0.0,DR
118,0.0,"(20.0, 25.0)","(105.0, 110.0)",0.0,DR
119,1.0,"(20.0, 25.0)","(110.0, 115.0)",0.0007401924500370096,DR
120,0.0,"(20.0, 25.0)","(115.0, 120.0)",0.0,DR
121,0.0,"(25.0, 30.0)","(0.0, 5.0)",0.0,DR
122,0.0,"(25.0, 30.0)","(5.0, 10.0)",0.0,DR
123,0.0,"(25.0, 30.0)","(10.0, 15.0)",0.0,DR
124,0.0,"(25.0, 30.0)","(15.0, 20.0)",0.0,DR
125,0.0,"(25.0, 30.0)","(20.0, 25.0)",0.0,DR
126,0.0,"(25.0, 30.0)","(25.0, 30.0)",0.0,DR
127,0.0,"(25.0, 30.0)","(30.0, 35.0)",0.0,DR
128,0.0,"(25.0, 30.0)","(35.0, 40.0)",0.0,DR
129,0.0,"(25.0, 30.0)","(40.0, 45.0)",0.0,DR
130,0.0,"(25.0, 30.0)","(45.0, 50.0)",0.0,DR
131,0.0,"(25.0, 30.0)","(50.0, 55.0)",0.0,DR
132,0.0,"(25.0, 30.0)","(55.0, 60.0)",0.0,DR
133,0.0,"(25.0, 30.0)","(60.0, 65.0)",0.0,DR
134,0.0,"(25.0, 30.0)","(65.0, 70.0)",0.0,DR
135,0.0,"(25.0, 30.0)","(70.0, 75.0)",0.0,DR
136,0.0,"(25.0, 30.0)","(75.0, 80.0)",0.0,DR
137,0.0,"(25.0, 30.0)","(80.0, 85.0)",0.0,DR
138,0.0,"(25.0, 30.0)","(85.0, 90.0)",0.0,DR
139,0.0,"(25.0, 30.0)","(90.0, 95.0)",0.0,DR
140,0.0,"(25.0, 30.0)","(95.0, 100.0)",0.0,DR
141,0.0,"(25.0, 30.0)","(100.0, 105.0)",0.0,DR
142,0.0,"(25.0, 30.0)","(105.0, 110.0)",0.0,DR
143,0.0,"(25.0, 30.0)","(110.0, 115.0)",0.0,DR
144,0.0,"(25.0, 30.0)","(115.0, 120.0)",0.0,DR
145,0.0,"(30.0, 35.0)","(0.0, 5.0)",0.0,DR
146,0.0,"(30.0, 35.0)","(5.0, 10.0)",0.0,DR
147,0.0,"(30.0, 35.0)","(10.0, 15.0)",0.0,DR
148,0.0,"(30.0, 35.0)","(15.0, 20.0)",0.0,DR
149,0.0,"(30.0, 35.0)","(20.0, 25.0)",0.0,DR
150,1.0,"(30.0, 35.0)","(25.0, 30.0)",0.0007401924500370096,DR
151,1.0,"(30.0, 35.0)","(30.0, 35.0)",0.0007401924500370096,DR
152,0.0,"(30.0, 35.0)","(35.0, 40.0)",0.0,DR
153,0.0,"(30.0, 35.0)","(40.0, 45.0)",0.0,DR
154,0.0,"(30.0, 35.0)","(45.0, 50.0)",0.0,DR
155,0.0,"(30.0, 35.0)","(50.0, 55.0)",0.0,DR
156,0.0,"(30.0, 35.0)","(55.0, 60.0)",0.0,DR
157,0.0,"(30.0, 35.0)","(60.0, 65.0)",0.0,DR
158,0.0,"(30.0, 35.0)","(65.0, 70.0)",0.0,DR
159,0.0,"(30.0, 35.0)","(70.0, 75.0)",0.0,DR
160,1.0,"(30.0, 35.0)","(75.0, 80.0)",0.0007401924500370096,DR
161,1.0,"(30.0, 35.0)","(80.0, 85.0)",0.0007401924500370096,DR
162,0.0,"(30.0, 35.0)","(85.0, 90.0)",0.0,DR
163,0.0,"(30.0, 35.0)","(90.0, 95.0)",0.0,DR
164,1.0,"(30.0, 35.0)","(95.0, 100.0)",0.0007401924500370096,DR
165,0.0,"(30.0, 35.0)","(100.0, 105.0)",0.0,DR
166,0.0,"(30.0, 35.0)","(105.0, 110.0)",0.0,DR
167,0.0,"(30.0, 35.0)","(110.0, 115.0)",0.0,DR
168,0.0,"(30.0, 35.0)","(115.0, 120.0)",0.0,DR
169,0.0,"(35.0, 40.0)","(0.0, 5.0)",0.0,DR
170,0.0,"(35.0, 40.0)","(5.0, 10.0)",0.0,DR
171,0.0,"(35.0, 40.0)","(10.0, 15.0)",0.0,DR
172,0.0,"(35.0, 40.0)","(15.0, 20.0)",0.0,DR
173,0.0,"(35.0, 40.0)","(20.0, 25.0)",0.0,DR
174,1.0,"(35.0, 40.0)","(25.0, 30.0)",0.0007401924500370096,DR
175,0.0,"(35.0, 40.0)","(30.0, 35.0)",0.0,DR
176,0.0,"(35.0, 40.0)","(35.0, 40.0)",0.0,DR
177,0.0,"(35.0, 40.0)","(40.0, 45.0)",0.0,DR
178,0.0,"(35.0, 40.0)","(45.0, 50.0)",0.0,DR
179,0.0,"(35.0, 40.0)","(50.0, 55.0)",0.0,DR
180,1.0,"(35.0, 40.0)","(55.0, 60.0)",0.0007401924500370096,DR
181,0.0,"(35.0, 40.0)","(60.0, 65.0)",0.0,DR
182,0.0,"(35.0, 40.0)","(65.0, 70.0)",0.0,DR
183,0.0,"(35.0, 40.0)","(70.0, 75.0)",0.0,DR
184,0.0,"(35.0, 40.0)","(75.0, 80.0)",0.0,DR
185,0.0,"(35.0, 40.0)","(80.0, 85.0)",0.0,DR
186,0.0,"(35.0, 40.0)","(85.0, 90.0)",0.0,DR
187,0.0,"(35.0, 40.0)","(90.0, 95.0)",0.0,DR
188,1.0,"(35.0, 40.0)","(95.0, 100.0)",0.0007401924500370096,DR
189,0.0,"(35.0, 40.0)","(100.0, 105.0)",0.0,DR
190,0.0,"(35.0, 40.0)","(105.0, 110.0)",0.0,DR
191,0.0,"(35.0, 40.0)","(110.0, 115.0)",0.0,DR
192,0.0,"(35.0, 40.0)","(115.0, 120.0)",0.0,DR
193,0.0,"(40.0, 45.0)","(0.0, 5.0)",0.0,DR
194,0.0,"(40.0, 45.0)","(5.0, 10.0)",0.0,DR
195,1.0,"(40.0, 45.0)","(10.0, 15.0)",0.0007401924500370096,DR
196,2.0,"(40.0, 45.0)","(15.0, 20.0)",0.0014803849000740192,DR
197,0.0,"(40.0, 45.0)","(20.0, 25.0)",0.0,DR
198,1.0,"(40.0, 45.0)","(25.0, 30.0)",0.0007401924500370096,DR
199,0.0,"(40.0, 45.0)","(30.0, 35.0)",0.0,DR
200,1.0,"(40.0, 45.0)","(35.0, 40.0)",0.0007401924500370096,DR
201,2.0,"(40.0, 45.0)","(40.0, 45.0)",0.0014803849000740192,DR
202,1.0,"(40.0, 45.0)","(45.0, 50.0)",0.0007401924500370096,DR
203,0.0,"(40.0, 45.0)","(50.0, 55.0)",0.0,DR
204,2.0,"(40.0, 45.0)","(55.0, 60.0)",0.0014803849000740192,DR
205,0.0,"(40.0, 45.0)","(60.0, 65.0)",0.0,DR
206,0.0,"(40.0, 45.0)","(65.0, 70.0)",0.0,DR
207,0.0,"(40.0, 45.0)","(70.0, 75.0)",0.0,DR
208,0.0,"(40.0, 45.0)","(75.0, 80.0)",0.0,DR
209,0.0,"(40.0, 45.0)","(80.0, 85.0)",0.0,DR
210,0.0,"(40.0, 45.0)","(85.0, 90.0)",0.0,DR
211,0.0,"(40.0, 45.0)","(90.0, 95.0)",0.0,DR
212,0.0,"(40.0, 45.0)","(95.0, 100.0)",0.0,DR
213,0.0,"(40.0, 45.0)","(100.0, 105.0)",0.0,DR
214,0.0,"(40.0, 45.0)","(105.0, 110.0)",0.0,DR
215,0.0,"(40.0, 45.0)","(110.0, 115.0)",0.0,DR
216,0.0,"(40.0, 45.0)","(115.0, 120.0)",0.0,DR
217,0.0,"(45.0, 50.0)","(0.0, 5.0)",0.0,DR
218,0.0,"(45.0, 50.0)","(5.0, 10.0)",0.0,DR
219,0.0,"(45.0, 50.0)","(10.0, 15.0)",0.0,DR
220,0.0,"(45.0, 50.0)","(15.0, 20.0)",0.0,DR
221,1.0,"(45.0, 50.0)","(20.0, 25.0)",0.0007401924500370096,DR
222,1.0,"(45.0, 50.0)","(25.0, 30.0)",0.0007401924500370096,DR
223,3.0,"(45.0, 50.0)","(30.0, 35.0)",0.0022205773501110288,DR
224,4.0,"(45.0, 50.0)","(35.0, 40.0)",0.0029607698001480384,DR
225,1.0,"(45.0, 50.0)","(40.0, 45.0)",0.0007401924500370096,DR
226,1.0,"(45.0, 50.0)","(45.0, 50.0)",0.0007401924500370096,DR
227,0.0,"(45.0, 50.0)","(50.0, 55.0)",0.0,DR
228,0.0,"(45.0, 50.0)","(55.0, 60.0)",0.0,DR
229,2.0,"(45.0, 50.0)","(60.0, 65.0)",0.0014803849000740192,DR
230,0.0,"(45.0, 50.0)","(65.0, 70.0)",0.0,DR
231,0.0,"(45.0, 50.0)","(70.0, 75.0)",0.0,DR
232,0.0,"(45.0, 50.0)","(75.0, 80.0)",0.0,DR
233,4.0,"(45.0, 50.0)","(80.0, 85.0)",0.0029607698001480384,DR
234,1.0,"(45.0, 50.0)","(85.0, 90.0)",0.0007401924500370096,DR
235,2.0,"(45.0, 50.0)","(90.0, 95.0)",0.0014803849000740192,DR
236,2.0,"(45.0, 50.0)","(95.0, 100.0)",0.0014803849000740192,DR
237,1.0,"(45.0, 50.0)","(100.0, 105.0)",0.0007401924500370096,DR
238,0.0,"(45.0, 50.0)","(105.0, 110.0)",0.0,DR
239,0.0,"(45.0, 50.0)","(110.0, 115.0)",0.0,DR
240,0.0,"(45.0, 50.0)","(115.0, 120.0)",0.0,DR
241,0.0,"(50.0, 55.0)","(0.0, 5.0)",0.0,DR
242,2.0,"(50.0, 55.0)","(5.0, 10.0)",0.0014803849000740192,DR
243,4.0,"(50.0, 55.0)","(10.0, 15.0)",0.0029607698001480384,DR
244,1.0,"(50.0, 55.0)","(15.0, 20.0)",0.0007401924500370096,DR
245,2.0,"(50.0, 55.0)","(20.0, 25.0)",0.0014803849000740192,DR
246,3.0,"(50.0, 55.0)","(25.0, 30.0)",0.0022205773501110288,DR
247,2.0,"(50.0, 55.0)","(30.0, 35.0)",0.0014803849000740192,DR
248,1.0,"(50.0, 55.0)","(35.0, 40.0)",0.0007401924500370096,DR
249,0.0,"(50.0, 55.0)","(40.0, 45.0)",0.0,DR
250,3.0,"(50.0, 55.0)","(45.0, 50.0)",0.0022205773501110288,DR
251,2.0,"(50.0, 55.0)","(50.0, 55.0)",0.0014803849000740192,DR
252,3.0,"(50.0, 55.0)","(55.0, 60.0)",0.0022205773501110288,DR
253,2.0,"(50.0, 55.0)","(60.0, 65.0)",0.0014803849000740192,DR
254,0.0,"(50.0, 55.0)","(65.0, 70.0)",0.0,DR
255,0.0,"(50.0, 55.0)","(70.0, 75.0)",0.0,DR
256,2.0,"(50.0, 55.0)","(75.0, 80.0)",0.0014803849000740192,DR
257,5.0,"(50.0, 55.0)","(80.0, 85.0)",0.003700962250185048,DR
258,0.0,"(50.0, 55.0)","(85.0, 90.0)",0.0,DR
259,4.0,"(50.0, 55.0)","(90.0, 95.0)",0.0029607698001480384,DR
260,6.0,"(50.0, 55.0)","(95.0, 100.0)",0.0044411547002220575,DR
261,1.0,"(50.0, 55.0)","(100.0, 105.0)",0.0007401924500370096,DR
262,0.0,"(50.0, 55.0)","(105.0, 110.0)",0.0,DR
263,1.0,"(50.0, 55.0)","(110.0, 115.0)",0.0007401924500370096,DR
264,2.0,"(50.0, 55.0)","(115.0, 120.0)",0.0014803849000740192,DR
265,1.0,"(55.0, 60.0)","(0.0, 5.0)",0.0007401924500370096,DR
266,2.0,"(55.0, 60.0)","(5.0, 10.0)",0.0014803849000740192,DR
267,6.0,"(55.0, 60.0)","(10.0, 15.0)",0.0044411547002220575,DR
268,4.0,"(55.0, 60.0)","(15.0, 20.0)",0.0029607698001480384,DR
269,4.0,"(55.0, 60.0)","(20.0, 25.0)",0.0029607698001480384,DR
270,4.0,"(55.0, 60.0)","(25.0, 30.0)",0.0029607698001480384,DR
271,4.0,"(55.0, 60.0)","(30.0, 35.0)",0.0029607698001480384,DR
272,3.0,"(55.0, 60.0)","(35.0, 40.0)",0.0022205773501110288,DR
273,5.0,"(55.0, 60.0)","(40.0, 45.0)",0.003700962250185048,DR
274,5.0,"(55.0, 60.0)","(45.0, 50.0)",0.003700962250185048,DR
275,2.0,"(55.0, 60.0)","(50.0, 55.0)",0.0014803849000740192,DR
276,1.0,"(55.0, 60.0)","(55.0, 60.0)",0.0007401924500370096,DR
277,6.0,"(55.0, 60.0)","(60.0, 65.0)",0.0044411547002220575,DR
278,0.0,"(55.0, 60.0)","(65.0, 70.0)",0.0,DR
279,2.0,"(55.0, 60.0)","(70.0, 75.0)",0.0014803849000740192,DR
280,8.0,"(55.0, 60.0)","(75.0, 80.0)",0.005921539600296077,DR
281,3.0,"(55.0, 60.0)","(80.0, 85.0)",0.0022205773501110288,DR
282,6.0,"(55.0, 60.0)","(85.0, 90.0)",0.0044411547002220575,DR
283,6.0,"(55.0, 60.0)","(90.0, 95.0)",0.0044411547002220575,DR
284,4.0,"(55.0, 60.0)","(95.0, 100.0)",0.0029607698001480384,DR
285,6.0,"(55.0, 60.0)","(100.0, 105.0)",0.0044411547002220575,DR
286,9.0,"(55.0, 60.0)","(105.0, 110.0)",0.006661732050333087,DR
287,3.0,"(55.0, 60.0)","(110.0, 115.0)",0.0022205773501110288,DR
288,4.0,"(55.0, 60.0)","(115.0, 120.0)",0.0029607698001480384,DR
289,0.0,"(60.0, 65.0)","(0.0, 5.0)",0.0,DR
290,1.0,"(60.0, 65.0)","(5.0, 10.0)",0.0007401924500370096,DR
291,3.0,"(60.0, 65.0)","(10.0, 15.0)",0.0022205773501110288,DR
292,1.0,"(60.0, 65.0)","(15.0, 20.0)",0.0007401924500370096,DR
293,5.0,"(60.0, 65.0)","(20.0, 25.0)",0.003700962250185048,DR
294,11.0,"(60.0, 65.0)","(25.0, 30.0)",0.008142116950407105,DR
295,4.0,"(60.0, 65.0)","(30.0, 35.0)",0.0029607698001480384,DR
296,4.0,"(60.0, 65.0)","(35.0, 40.0)",0.0029607698001480384,DR
297,4.0,"(60.0, 65.0)","(40.0, 45.0)",0.0029607698001480384,DR
298,7.0,"(60.0, 65.0)","(45.0, 50.0)",0.0051813471502590676,DR
299,7.0,"(60.0, 65.0)","(50.0, 55.0)",0.0051813471502590676,DR
300,5.0,"(60.0, 65.0)","(55.0, 60.0)",0.003700962250185048,DR
301,6.0,"(60.0, 65.0)","(60.0, 65.0)",0.0044411547002220575,DR
302,2.0,"(60.0, 65.0)","(65.0, 70.0)",0.0014803849000740192,DR
303,7.0,"(60.0, 65.0)","(70.0, 75.0)",0.0051813471502590676,DR
304,12.0,"(60.0, 65.0)","(75.0, 80.0)",0.008882309400444115,DR
305,10.0,"(60.0, 65.0)","(80.0, 85.0)",0.007401924500370096,DR
306,16.0,"(60.0, 65.0)","(85.0, 90.0)",0.011843079200592153,DR
307,15.0,"(60.0, 65.0)","(90.0, 95.0)",0.011102886750555145,DR
308,6.0,"(60.0, 65.0)","(95.0, 100.0)",0.0044411547002220575,DR
309,6.0,"(60.0, 65.0)","(100.0, 105.0)",0.0044411547002220575,DR
310,8.0,"(60.0, 65.0)","(105.0, 110.0)",0.005921539600296077,DR
311,2.0,"(60.0, 65.0)","(110.0, 115.0)",0.0014803849000740192,DR
312,1.0,"(60.0, 65.0)","(115.0, 120.0)",0.0007401924500370096,DR
313,4.0,"(65.0, 70.0)","(0.0, 5.0)",0.0029607698001480384,DR
314,4.0,"(65.0, 70.0)","(5.0, 10.0)",0.0029607698001480384,DR
315,8.0,"(65.0, 70.0)","(10.0, 15.0)",0.005921539600296077,DR
316,2.0,"(65.0, 70.0)","(15.0, 20.0)",0.0014803849000740192,DR
317,5.0,"(65.0, 70.0)","(20.0, 25.0)",0.003700962250185048,DR
318,12.0,"(65.0, 70.0)","(25.0, 30.0)",0.008882309400444115,DR
319,8.0,"(65.0, 70.0)","(30.0, 35.0)",0.005921539600296077,DR
320,5.0,"(65.0, 70.0)","(35.0, 40.0)",0.003700962250185048,DR
321,12.0,"(65.0, 70.0)","(40.0, 45.0)",0.008882309400444115,DR
322,17.0,"(65.0, 70.0)","(45.0, 50.0)",0.012583271650629163,DR
323,8.0,"(65.0, 70.0)","(50.0, 55.0)",0.005921539600296077,DR
324,19.0,"(65.0, 70.0)","(55.0, 60.0)",0.014063656550703183,DR
325,10.0,"(65.0, 70.0)","(60.0, 65.0)",0.007401924500370096,DR
326,18.0,"(65.0, 70.0)","(65.0, 70.0)",0.013323464100666173,DR
327,13.0,"(65.0, 70.0)","(70.0, 75.0)",0.009622501850481125,DR
328,18.0,"(65.0, 70.0)","(75.0, 80.0)",0.013323464100666173,DR
329,9.0,"(65.0, 70.0)","(80.0, 85.0)",0.006661732050333087,DR
330,16.0,"(65.0, 70.0)","(85.0, 90.0)",0.011843079200592153,DR
331,14.0,"(65.0, 70.0)","(90.0, 95.0)",0.010362694300518135,DR
332,9.0,"(65.0, 70.0)","(95.0, 100.0)",0.006661732050333087,DR
333,3.0,"(65.0, 70.0)","(100.0, 105.0)",0.0022205773501110288,DR
334,10.0,"(65.0, 70.0)","(105.0, 110.0)",0.007401924500370096,DR
335,8.0,"(65.0, 70.0)","(110.0, 115.0)",0.005921539600296077,DR
336,2.0,"(65.0, 70.0)","(115.0, 120.0)",0.0014803849000740192,DR
337,1.0,"(70.0, 75.0)","(0.0, 5.0)",0.0007401924500370096,DR
338,2.0,"(70.0, 75.0)","(5.0, 10.0)",0.0014803849000740192,DR
339,6.0,"(70.0, 75.0)","(10.0, 15.0)",0.0044411547002220575,DR
340,5.0,"(70.0, 75.0)","(15.0, 20.0)",0.003700962250185048,DR
341,9.0,"(70.0, 75.0)","(20.0, 25.0)",0.006661732050333087,DR
342,14.0,"(70.0, 75.0)","(25.0, 30.0)",0.010362694300518135,DR
343,12.0,"(70.0, 75.0)","(30.0, 35.0)",0.008882309400444115,DR
344,22.0,"(70.0, 75.0)","(35.0, 40.0)",0.01628423390081421,DR
345,26.0,"(70.0, 75.0)","(40.0, 45.0)",0.01924500370096225,DR
346,24.0,"(70.0, 75.0)","(45.0, 50.0)",0.01776461880088823,DR
347,30.0,"(70.0, 75.0)","(50.0, 55.0)",0.02220577350111029,DR
348,22.0,"(70.0, 75.0)","(55.0, 60.0)",0.01628423390081421,DR
349,28.0,"(70.0, 75.0)","(60.0, 65.0)",0.02072538860103627,DR
350,23.0,"(70.0, 75.0)","(65.0, 70.0)",0.017024426350851222,DR
351,26.0,"(70.0, 75.0)","(70.0, 75.0)",0.01924500370096225,DR
352,27.0,"(70.0, 75.0)","(75.0, 80.0)",0.01998519615099926,DR
353,27.0,"(70.0, 75.0)","(80.0, 85.0)",0.01998519615099926,DR
354,19.0,"(70.0, 75.0)","(85.0, 90.0)",0.014063656550703183,DR
355,20.0,"(70.0, 75.0)","(90.0, 95.0)",0.014803849000740192,DR
356,18.0,"(70.0, 75.0)","(95.0, 100.0)",0.013323464100666173,DR
357,9.0,"(70.0, 75.0)","(100.0, 105.0)",0.006661732050333087,DR
358,6.0,"(70.0, 75.0)","(105.0, 110.0)",0.0044411547002220575,DR
